AQI,Cases
132.57142857142858,2010
128.85714285714286,2597
135.0,1907
119.14285714285714,1904
109.83333333333331,2105
96.14285714285714,2355
101.5,2197
87.57142857142857,1643
102.85714285714286,1412
73.28571428571429,1203
76.42857142857143,1280
74.42857142857143,1317
83.42857142857143,1126
97.0,1080
99.14285714285714,1106
78.42857142857143,1193
78.71428571428571,1149
88.14285714285714,1178
108.71428571428572,1201
96.0,1217
100.57142857142857,1304
110.0,1378
