AQI,Cases
138.42857142857142,72
153.28571428571428,66
153.71428571428572,73
142.85714285714286,619
129.57142857142858,1148
141.85714285714286,1372
140.71428571428572,1133
118.0,731
152.85714285714286,791
80.0,911
109.42857142857143,888
83.42857142857143,864
81.14285714285714,647
74.57142857142857,469
62.57142857142857,549
62.0,708
58.85714285714285,833
66.14285714285714,1517
121.42857142857143,1928
139.42857142857142,2579
120.14285714285714,2086
147.25,1818
