AQI,Cases
61.42857142857143,5211
80.42857142857143,6814
63.42857142857143,10637
54.0,9127
51.28571428571429,9088
50.0,9452
53.28571428571429,8262
58.42857142857143,9051
52.14285714285714,8985
51.42857142857143,8464
56.14285714285714,8400
64.0,7773
59.0,7275
46.714285714285715,6946
45.0,5344
44.85714285714285,7627
48.42857142857143,8273
76.57142857142857,10996
65.42857142857143,14119
60.714285714285715,14698
63.714285714285715,14407
77.25,14806
