AQI,Cases
110.0,71
102.71428571428572,106
111.28571428571428,232
99.85714285714286,113
90.85714285714286,55
99.71428571428572,67
88.42857142857143,47
78.42857142857143,17
94.14285714285714,10
65.0,21
69.71428571428571,80
63.57142857142857,148
65.14285714285714,93
64.85714285714286,102
47.28571428571429,114
35.285714285714285,130
48.85714285714285,193
76.85714285714286,203
71.28571428571429,280
116.28571428571428,335
100.57142857142857,324
110.0,166
