AQI,Cases
72.57142857142857,2643
71.42857142857143,2753
85.71428571428571,4006
88.42857142857143,4635
96.0,7350
102.71428571428572,9747
110.57142857142857,9276
101.85714285714286,12590
99.42857142857143,14492
82.14285714285714,9084
76.14285714285714,8521
96.42857142857143,8836
85.42857142857143,7256
73.57142857142857,7166
70.85714285714286,7533
73.14285714285714,8739
77.85714285714286,9047
78.71428571428571,7218
71.85714285714286,6930
63.714285714285715,7055
72.14285714285714,7784
86.25,9350
