AQI,Cases
61.42857142857143,0
58.28571428571429,3
51.85714285714285,22
52.42857142857143,22
37.857142857142854,41
44.714285714285715,24
49.42857142857143,35
49.85714285714285,41
44.14285714285715,82
39.57142857142857,458
38.0,1401
40.57142857142857,1363
39.142857142857146,1622
42.142857142857146,2006
48.57142857142857,2347
53.57142857142857,3209
56.85714285714285,2636
40.285714285714285,2588
51.85714285714285,3376
52.14285714285714,5125
57.85714285714285,5658
64.0,6527
