AQI,Cases
80.57142857142857,28
72.57142857142857,62
70.71428571428571,41
69.14285714285714,111
48.42857142857143,137
55.714285714285715,217
56.714285714285715,591
57.28571428571429,2100
50.714285714285715,6379
49.14285714285714,8953
46.0,13661
48.28571428571429,14674
52.57142857142857,14802
45.714285714285715,15192
55.57142857142857,16234
51.0,18537
61.28571428571429,20132
71.14285714285714,21263
51.57142857142857,23991
52.714285714285715,25234
53.714285714285715,27360
74.0,30820
