AQI,Cases
85.0,24
126.85714285714286,45
154.42857142857142,32
130.85714285714286,72
98.57142857142857,66
139.28571428571428,144
74.57142857142857,217
82.0,273
96.28571428571428,338
83.28571428571429,957
114.14285714285714,1628
79.28571428571429,2298
89.85714285714286,2379
83.71428571428571,4074
83.85714285714286,4712
83.28571428571429,4373
86.42857142857143,5011
101.71428571428572,5643
121.85714285714286,6689
148.14285714285714,6951
114.0,5059
249.5,3714
