Datetime,PM2.5 (ug/m3),PM10 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2020-04-28 06:00:00,19.96,36.19,3.05,3.64,14.16,0.32,37.17
2020-04-28 07:00:00,17.98,30.46,3.35,3.74,14.14,0.33,36.28
2020-04-28 08:00:00,12.25,32.41,4.17,4.21,14.13,0.34,36.19
2020-04-28 09:00:00,19.75,34.25,3.31,4.27,14.01,0.36,43.68
2020-04-28 10:00:00,23.66,34.92,2.39,3.95,14.02,0.34,48.37
2020-04-28 11:00:00,15.14,33.39,2.26,3.44,13.86,0.31,53.91
2020-04-28 12:00:00,19.15,41.5,2.28,3.52,14.01,0.31,50.84
2020-04-28 13:00:00,21.42,34.83,2.74,3.1,13.96,0.3,54.39
2020-04-28 14:00:00,18.14,31.14,3.19,3.28,13.88,0.32,53.44
2020-04-28 15:00:00,21.61,33.62,6.39,4.33,14.25,0.38,40.56
2020-04-28 16:00:00,27.25,44.69,3.93,4.49,14.04,0.4,38.97
2020-04-28 17:00:00,27.95,41.75,3.83,4.59,14.02,0.41,36.54
2020-04-28 18:00:00,28.7,38.57,6.42,4.18,14.35,0.47,42.3
2020-04-28 19:00:00,53.17,63.83,10.59,5.15,14.31,0.72,29.53
2020-04-28 20:00:00,72.86,86.68,5.51,5.17,14.47,0.55,40.8
2020-04-28 21:00:00,50.38,66.04,7.59,4.91,14.69,0.49,34.36
2020-04-28 22:00:00,33.42,49.5,13.96,4.63,14.68,0.56,25.22
2020-04-28 23:00:00,33.89,47.67,7.74,4.78,14.79,0.68,21.71
2020-04-29 00:00:00,40.0,58.0,8.35,4.93,14.61,0.66,19.7
2020-04-29 01:00:00,38.47,55.25,5.82,4.62,14.26,0.51,23.45
2020-04-29 02:00:00,32.42,45.08,5.45,4.25,14.21,0.52,21.02
2020-04-29 03:00:00,37.17,52.12,9.84,4.29,13.87,0.51,18.38
2020-04-29 04:00:00,37.37,53.54,19.97,4.5,14.07,0.52,16.89
2020-04-29 05:00:00,42.25,52.65,5.48,3.79,14.1,0.5,17.73
2020-04-29 06:00:00,22.3,35.14,4.32,3.45,14.16,0.47,18.01
2020-04-29 07:00:00,19.75,28.5,4.55,4.05,14.73,0.5,16.93
2020-04-29 08:00:00,18.27,30.79,3.69,3.15,14.3,0.49,16.9
