Datetime,PM2.5 (ug/m3),PM10 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2019-11-03 04:00:00,13.42,57.62,66.95,35.62,13.23,0.24,0.75
2019-11-03 05:00:00,13.93,48.26,75.53,42.42,13.58,0.27,1.0
2019-11-03 06:00:00,22.32,69.56,151.93,44.48,15.72,0.33,1.7
2019-11-03 07:00:00,30.42,112.83,175.83,42.59,16.77,0.46,2.95
2019-11-03 08:00:00,40.28,133.05,166.03,39.71,17.1,0.52,3.5
2019-11-03 09:00:00,47.49,143.07,100.78,40.94,16.8,0.48,4.0
2019-11-03 10:00:00,39.65,98.24,56.77,42.55,17.01,0.39,2.97
2019-11-03 11:00:00,20.39,51.86,58.67,46.28,20.82,0.29,4.17
2019-11-03 12:00:00,13.42,46.1,49.26,43.67,19.61,0.24,12.01
2019-11-03 13:00:00,22.28,60.31,66.34,40.84,19.65,0.22,18.36
2019-11-03 14:00:00,20.23,58.41,58.75,36.83,18.62,0.23,37.18
2019-11-03 15:00:00,27.42,64.28,37.35,32.06,16.62,0.21,33.54
2019-11-03 16:00:00,15.01,40.79,22.19,28.6,15.59,0.16,25.27
2019-11-03 17:00:00,12.14,28.13,22.22,23.9,14.54,0.14,22.25
2019-11-03 18:00:00,11.07,27.0,24.52,22.0,14.76,0.15,21.29
2019-11-03 19:00:00,10.07,31.48,44.09,21.38,14.07,0.18,13.27
2019-11-03 20:00:00,16.5,45.46,58.87,19.63,13.61,0.26,3.7
2019-11-03 21:00:00,19.77,54.16,65.44,17.55,13.44,0.3,1.99
2019-11-03 22:00:00,20.93,57.68,82.37,16.12,13.98,0.37,1.95
2019-11-03 23:00:00,24.71,66.94,87.77,15.0,14.48,0.46,4.15
2019-11-04 00:00:00,25.93,92.15,169.28,14.64,16.96,0.65,3.89
2019-11-04 01:00:00,38.06,131.0,210.84,15.23,18.66,0.85,3.97
2019-11-04 02:00:00,49.2,151.15,178.87,14.64,18.52,0.9,3.96
2019-11-04 03:00:00,40.75,117.11,157.03,13.73,18.53,0.88,3.59
2019-11-04 04:00:00,37.22,108.52,135.61,12.78,18.56,0.86,3.76
2019-11-04 05:00:00,49.02,112.47,150.62,11.52,19.45,0.86,3.15
2019-11-04 06:00:00,50.93,114.8,173.39,11.55,19.81,0.96,4.12
2019-11-04 07:00:00,60.28,143.71,172.0,12.82,19.93,0.96,3.79
2019-11-04 08:00:00,64.7,148.0,135.64,11.11,20.46,0.87,2.73
2019-11-04 09:00:00,51.08,122.88,173.38,17.44,20.49,0.84,3.64
2019-11-04 10:00:00,50.92,114.62,76.21,14.28,17.86,0.68,4.8
2019-11-04 11:00:00,32.5,84.39,64.28,15.75,18.71,0.58,15.83
2019-11-04 12:00:00,36.53,79.2,59.17,21.06,18.57,0.51,30.72
2019-11-04 13:00:00,41.62,94.2,48.91,22.75,17.49,0.42,46.42
2019-11-04 14:00:00,28.08,71.78,36.62,22.68,16.83,0.32,50.7
2019-11-04 15:00:00,24.22,60.26,36.84,24.64,16.89,0.29,57.55
2019-11-04 16:00:00,28.62,67.84,37.0,21.54,15.12,0.23,51.78
2019-11-04 17:00:00,29.93,67.42,38.7,19.46,15.24,0.21,48.84
2019-11-04 18:00:00,25.36,62.52,45.73,20.22,15.37,0.22,41.53
2019-11-04 19:00:00,25.0,60.2,53.99,18.5,14.3,0.24,30.72
2019-11-04 20:00:00,24.08,53.79,56.21,15.37,13.76,0.26,26.53
2019-11-04 21:00:00,25.85,55.69,69.91,13.87,13.39,0.31,17.18
2019-11-04 22:00:00,31.55,67.66,78.45,13.74,13.98,0.37,13.81
2019-11-04 23:00:00,31.07,69.9,128.31,10.62,14.72,0.47,2.21
2019-11-05 00:00:00,44.92,102.3,129.84,15.69,15.29,0.57,2.25
2019-11-05 01:00:00,42.29,106.0,97.48,14.77,15.37,0.57,2.0
2019-11-05 02:00:00,42.0,100.7,102.22,13.82,15.47,0.59,3.61
2019-11-05 03:00:00,47.57,108.9,120.88,13.43,16.73,0.62,3.95
2019-11-05 04:00:00,45.22,111.2,137.68,12.83,17.88,0.63,3.63
2019-11-05 05:00:00,48.7,119.94,131.02,12.27,17.53,0.65,3.13
2019-11-05 06:00:00,48.08,125.47,112.07,10.92,17.59,0.63,3.07
2019-11-05 07:00:00,50.77,122.0,122.96,12.54,17.2,0.62,2.64
2019-11-05 08:00:00,55.64,108.4,170.27,13.23,18.41,0.71,3.42
2019-11-05 09:00:00,63.4,143.46,139.74,10.99,17.46,0.71,4.74
2019-11-05 10:00:00,59.38,125.57,88.53,12.4,17.46,0.68,8.66
2019-11-05 11:00:00,58.08,111.37,87.83,12.15,18.62,0.65,14.28
2019-11-05 12:00:00,54.29,107.31,74.12,10.96,17.94,0.58,40.18
2019-11-05 13:00:00,50.29,108.8,62.71,10.41,17.65,0.52,69.51
2019-11-05 14:00:00,44.45,97.37,47.94,8.84,18.1,0.4,73.46
2019-11-05 15:00:00,35.65,80.76,43.2,8.57,16.44,0.34,73.07
2019-11-05 16:00:00,46.13,84.0,44.96,8.29,17.0,0.32,71.96
2019-11-05 17:00:00,39.6,88.0,51.83,9.77,16.29,0.32,70.75
2019-11-05 18:00:00,45.49,90.37,60.51,10.45,16.2,0.33,56.74
2019-11-05 19:00:00,46.93,92.8,88.73,10.24,15.68,0.36,40.29
2019-11-05 20:00:00,45.14,100.16,93.06,9.2,15.52,0.39,36.82
2019-11-05 21:00:00,41.29,92.06,95.07,8.79,15.48,0.42,30.93
2019-11-05 22:00:00,43.78,81.16,116.65,9.41,15.91,0.47,12.4
2019-11-05 23:00:00,46.77,92.52,122.76,11.54,15.53,0.51,9.46
2019-11-06 00:00:00,57.2,127.3,196.14,14.25,18.29,0.64,4.14
2019-11-06 01:00:00,76.53,,185.73,12.89,,,
2019-11-06 02:00:00,76.14,,200.54,12.8,,,
2019-11-06 03:00:00,81.57,,307.68,13.01,,,
2019-11-06 04:00:00,93.13,,195.16,12.73,,,
2019-11-06 05:00:00,88.43,,,,,,
2019-11-06 06:00:00,89.85,,,,,,
2019-11-06 07:00:00,102.06,,204.37,11.89,,,
2019-11-06 08:00:00,101.14,,,,,,
2019-11-06 09:00:00,115.84,,219.25,22.91,,,
2019-11-06 10:00:00,120.71,,124.06,18.43,,,
2019-11-06 11:00:00,96.88,,,,,,
2019-11-06 12:00:00,76.44,,53.79,9.02,,,
2019-11-06 13:00:00,47.2,87.0,41.45,5.24,18.87,0.52,65.63
2019-11-06 14:00:00,38.34,74.9,40.34,3.89,18.59,0.41,72.55
2019-11-06 15:00:00,37.93,76.38,38.8,6.34,17.69,0.34,78.46
2019-11-06 16:00:00,50.02,80.16,39.99,5.77,16.54,0.3,77.1
2019-11-06 17:00:00,46.38,82.79,40.47,5.98,15.99,0.28,79.22
2019-11-06 18:00:00,50.64,83.0,46.88,8.45,16.59,0.28,56.98
2019-11-06 19:00:00,38.98,76.72,56.66,6.86,14.51,0.26,39.35
2019-11-06 20:00:00,32.45,73.0,65.81,5.69,14.13,0.28,25.76
2019-11-06 21:00:00,32.92,69.42,76.44,5.96,13.94,0.29,16.87
2019-11-06 22:00:00,38.55,78.0,65.29,5.57,13.59,0.31,19.77
2019-11-06 23:00:00,47.35,77.1,49.96,5.47,13.65,0.32,18.6
2019-11-07 00:00:00,39.72,83.26,49.6,5.4,13.7,0.34,20.68
2019-11-07 01:00:00,28.8,59.92,37.06,5.0,13.29,0.31,20.5
2019-11-07 02:00:00,24.29,51.62,55.55,5.44,13.59,0.3,10.62
2019-11-07 03:00:00,36.02,91.0,32.02,4.45,13.56,0.28,5.93
2019-11-07 04:00:00,48.1,79.37,37.82,7.19,13.68,0.27,5.92
2019-11-07 05:00:00,47.14,109.0,60.44,5.22,13.83,0.28,10.79
2019-11-07 06:00:00,30.32,76.0,44.49,4.66,13.5,0.24,14.63
2019-11-07 07:00:00,28.07,57.22,36.89,4.89,13.39,0.24,18.27
2019-11-07 08:00:00,31.71,60.4,36.93,4.26,13.36,0.23,17.05
2019-11-07 09:00:00,39.4,68.16,46.03,4.43,13.71,0.22,18.42
2019-11-07 10:00:00,33.52,79.68,28.57,3.11,14.43,0.19,28.68
2019-11-07 11:00:00,18.2,48.8,16.27,1.67,13.5,0.09,24.22
2019-11-07 12:00:00,9.58,53.07,13.72,,12.86,0.05,24.25
2019-11-07 13:00:00,9.93,56.68,18.61,,13.11,0.04,22.98
2019-11-07 14:00:00,14.62,40.01,15.53,,13.43,0.05,22.5
2019-11-07 15:00:00,11.3,41.58,13.22,2.12,13.9,0.06,16.94
2019-11-07 16:00:00,6.38,33.05,15.94,2.83,13.34,0.05,17.23
2019-11-07 17:00:00,9.7,40.0,12.37,1.65,11.75,0.04,18.11
2019-11-07 18:00:00,8.15,42.69,12.75,1.67,12.29,0.06,16.57
2019-11-07 19:00:00,7.08,42.1,14.43,3.59,12.64,0.07,16.48
2019-11-07 20:00:00,18.13,46.0,16.28,3.62,11.73,0.1,17.2
2019-11-07 21:00:00,11.6,37.95,19.99,2.5,11.65,0.14,18.79
2019-11-07 22:00:00,9.15,33.42,20.7,2.06,11.39,0.15,17.1
2019-11-07 23:00:00,9.0,33.0,25.4,1.64,11.51,0.17,12.46
2019-11-08 00:00:00,8.07,35.68,22.98,1.17,11.81,0.17,15.16
2019-11-08 01:00:00,2.47,21.73,16.53,0.84,11.68,0.15,18.99
2019-11-08 02:00:00,1.07,21.79,14.93,0.6,11.58,0.14,19.54
2019-11-08 03:00:00,4.71,20.21,12.56,0.48,11.65,0.12,21.73
2019-11-08 04:00:00,5.0,16.0,10.22,0.15,11.38,0.09,25.8
2019-11-08 05:00:00,1.3,14.21,12.24,0.13,11.66,0.08,27.75
2019-11-08 06:00:00,3.77,20.26,21.4,0.3,11.63,0.07,22.6
2019-11-08 07:00:00,6.78,27.31,19.17,0.15,11.5,0.08,27.33
2019-11-08 08:00:00,11.64,23.63,21.91,0.32,11.47,0.1,25.19
2019-11-08 09:00:00,23.1,72.19,55.17,0.38,11.66,0.14,17.66
2019-11-08 10:00:00,18.43,88.73,23.38,,11.57,0.15,35.48
2019-11-08 11:00:00,24.5,81.95,25.94,,11.66,0.15,29.93
2019-11-08 12:00:00,16.68,51.48,18.45,0.3,11.83,0.15,38.59
2019-11-08 13:00:00,12.3,41.72,24.69,1.25,12.04,0.16,35.61
2019-11-08 14:00:00,13.85,35.0,17.47,2.05,12.32,0.15,46.44
2019-11-08 15:00:00,10.3,22.0,13.46,11.95,10.4,0.12,41.94
2019-11-08 16:00:00,15.57,29.0,34.74,12.64,11.63,0.16,26.64
2019-11-08 17:00:00,16.93,31.89,60.17,18.12,12.9,0.2,16.52
2019-11-08 18:00:00,17.93,47.0,56.05,15.92,,,
2019-11-08 19:00:00,19.85,52.0,87.97,14.51,11.28,,
2019-11-08 20:00:00,34.8,,124.81,15.43,,,
2019-11-08 21:00:00,25.8,,,,,,
2019-11-08 22:00:00,30.55,,127.53,13.25,,,
2019-11-08 23:00:00,44.92,129.0,246.64,13.99,19.24,0.77,2.04
2019-11-09 00:00:00,62.65,,183.29,14.74,,,
2019-11-09 01:00:00,69.53,145.0,93.24,16.53,15.27,0.74,
2019-11-09 02:00:00,62.6,129.22,81.7,15.0,14.01,0.66,2.09
2019-11-09 03:00:00,27.77,88.33,92.47,14.25,14.52,0.61,2.35
2019-11-09 04:00:00,40.73,115.0,45.34,14.38,,,
2019-11-09 05:00:00,28.12,87.0,90.81,12.77,14.12,0.49,2.43
2019-11-09 06:00:00,37.17,,,,,,
2019-11-09 07:00:00,37.08,,158.05,10.74,,,
2019-11-09 08:00:00,48.1,149.0,152.37,12.46,,,
2019-11-09 09:00:00,53.62,146.0,104.29,12.49,15.38,0.4,2.08
2019-11-09 10:00:00,36.42,108.43,69.62,11.1,14.37,0.31,12.56
2019-11-09 11:00:00,29.45,80.0,18.88,10.48,14.38,0.24,37.41
2019-11-09 12:00:00,24.38,59.43,21.57,11.96,14.32,0.18,45.66
2019-11-09 13:00:00,24.0,56.11,20.02,11.22,13.2,0.12,46.19
2019-11-09 14:00:00,18.46,45.0,26.81,12.55,12.71,0.11,45.25
2019-11-09 15:00:00,30.99,61.05,19.93,14.32,13.54,0.14,49.5
2019-11-09 16:00:00,23.68,55.85,26.29,16.98,13.85,0.15,46.49
2019-11-09 17:00:00,22.07,47.74,23.58,16.14,12.17,0.12,54.03
2019-11-09 18:00:00,23.85,47.0,33.13,16.7,12.94,0.16,42.92
2019-11-09 19:00:00,30.48,,56.08,17.82,,,
2019-11-09 20:00:00,27.3,,67.57,17.84,,,
2019-11-09 21:00:00,28.85,,46.98,17.73,,,
2019-11-09 22:00:00,42.92,,,,,,
2019-11-09 23:00:00,46.77,,56.44,17.52,,,
2019-11-10 00:00:00,89.42,175.39,332.13,12.85,20.18,0.68,6.55
2019-11-10 01:00:00,115.2,316.69,277.37,13.39,19.7,0.85,8.05
2019-11-10 02:00:00,109.6,253.11,158.94,17.64,17.11,0.84,3.37
2019-11-10 03:00:00,70.15,144.62,107.52,16.2,15.88,0.79,2.81
2019-11-10 04:00:00,63.29,145.83,121.69,16.76,16.27,0.78,2.62
2019-11-10 05:00:00,73.17,149.58,133.07,15.93,17.28,0.77,
2019-11-10 06:00:00,66.61,,164.18,15.39,,,
2019-11-10 07:00:00,72.47,,208.06,14.1,,,
2019-11-10 08:00:00,77.64,,142.86,17.7,,,
2019-11-10 09:00:00,87.25,,124.99,20.11,,,
2019-11-10 10:00:00,91.7,156.53,64.49,18.85,16.8,0.75,6.07
2019-11-10 11:00:00,63.38,,47.89,17.2,,,
2019-11-10 12:00:00,63.77,106.0,48.14,15.56,15.93,0.48,26.83
2019-11-10 13:00:00,52.9,100.0,41.48,13.12,15.79,0.44,37.76
2019-11-10 14:00:00,43.65,83.44,34.01,11.68,16.51,0.4,50.38
2019-11-10 15:00:00,,,35.5,14.05,16.14,0.37,77.14
2019-11-10 16:00:00,,,35.66,13.17,,,
2019-11-10 17:00:00,,,32.16,12.87,13.34,0.31,65.42
2019-11-10 18:00:00,,,43.41,12.88,,,
2019-11-10 19:00:00,,,61.64,15.08,,,
2019-11-10 20:00:00,,,79.05,15.89,,,
2019-11-10 21:00:00,,,90.22,16.19,,,
2019-11-10 22:00:00,,,80.84,17.2,,,
2019-11-10 23:00:00,,,92.79,19.16,,,
2019-11-11 00:00:00,,,117.26,19.95,,,
2019-11-11 01:00:00,,,88.28,19.43,14.72,0.74,1.93
2019-11-11 02:00:00,,,84.91,19.05,,,
2019-11-11 03:00:00,,,,,,,
2019-11-11 04:00:00,,,58.06,19.42,14.09,0.64,4.05
2019-11-11 05:00:00,,,72.36,19.2,14.83,0.61,1.94
2019-11-11 06:00:00,,,117.69,18.96,,,
2019-11-11 07:00:00,,,89.71,17.12,,,
2019-11-11 08:00:00,,,107.61,14.91,,,
2019-11-11 09:00:00,,,122.03,16.43,,,
2019-11-11 10:00:00,,,85.42,17.16,,,
2019-11-11 11:00:00,,,75.46,16.79,,,
2019-11-11 12:00:00,,,43.44,14.48,17.15,0.4,40.42
2019-11-11 13:00:00,,,35.48,13.62,16.02,0.34,46.28
2019-11-11 14:00:00,42.0,104.0,44.8,14.33,17.55,0.34,83.98
2019-11-11 15:00:00,46.62,105.58,49.03,16.19,16.27,0.37,128.18
2019-11-11 16:00:00,57.17,113.0,52.37,16.91,14.73,0.39,142.63
2019-11-11 17:00:00,63.55,124.63,58.02,14.76,14.05,0.38,122.31
2019-11-11 18:00:00,52.93,112.0,60.23,13.5,12.65,0.35,99.36
2019-11-11 19:00:00,54.77,108.06,78.63,14.47,13.06,0.39,56.8
2019-11-11 20:00:00,54.08,107.89,129.22,15.18,13.54,0.47,7.57
2019-11-11 21:00:00,59.55,,126.27,15.6,,,
2019-11-11 22:00:00,72.91,,,,,,
2019-11-11 23:00:00,89.72,,,,,,
2019-11-12 00:00:00,101.17,228.0,268.19,17.69,18.87,1.03,6.11
2019-11-12 01:00:00,101.08,239.59,236.21,20.11,19.65,1.15,4.43
2019-11-12 02:00:00,101.92,244.58,224.83,19.25,19.94,1.21,4.1
2019-11-12 03:00:00,108.47,223.53,189.27,18.87,19.2,1.24,3.55
2019-11-12 04:00:00,101.6,208.52,138.37,19.44,18.16,1.16,3.41
2019-11-12 05:00:00,92.67,171.33,118.31,20.15,17.3,1.05,3.67
2019-11-12 06:00:00,92.92,,109.92,18.62,,,
2019-11-12 07:00:00,88.38,,135.68,16.94,,,
2019-11-12 08:00:00,100.03,,163.75,18.65,,,
2019-11-12 09:00:00,89.9,,98.88,18.41,,,
2019-11-12 10:00:00,76.05,,100.18,20.49,,,
2019-11-12 11:00:00,84.22,174.0,72.72,18.85,,,
2019-11-12 12:00:00,70.2,139.09,66.63,17.31,21.13,0.58,40.61
2019-11-12 13:00:00,62.52,138.94,56.5,15.55,18.79,0.45,73.33
2019-11-12 14:00:00,61.08,148.05,35.02,14.95,17.89,0.39,72.75
2019-11-12 15:00:00,55.47,119.58,55.97,17.73,16.79,0.39,140.0
2019-11-12 16:00:00,76.21,134.13,72.16,17.29,,,
2019-11-12 17:00:00,76.16,150.0,73.15,16.92,14.32,0.43,143.78
2019-11-12 18:00:00,73.22,,105.13,18.77,,,
2019-11-12 19:00:00,73.92,,,,,,
2019-11-12 20:00:00,76.78,,162.1,18.22,,,
2019-11-12 21:00:00,71.47,,,,,,
2019-11-12 22:00:00,77.47,,,,,,
2019-11-12 23:00:00,89.99,,159.88,20.16,,,
2019-11-13 00:00:00,82.67,,141.77,21.18,,,
2019-11-13 01:00:00,86.61,175.0,176.76,22.33,18.11,0.94,4.01
2019-11-13 02:00:00,98.99,199.07,184.59,20.11,18.56,0.98,4.7
2019-11-13 03:00:00,105.55,224.36,193.69,20.2,19.74,1.02,5.62
2019-11-13 04:00:00,110.62,218.97,182.38,21.43,19.54,1.02,4.95
2019-11-13 05:00:00,101.75,178.77,115.07,22.28,17.63,0.94,4.17
2019-11-13 06:00:00,115.8,175.79,119.68,21.2,17.9,0.87,3.56
2019-11-13 07:00:00,102.2,176.0,103.39,21.42,17.33,0.82,3.01
2019-11-13 08:00:00,101.0,167.97,106.36,20.38,17.94,0.78,3.12
2019-11-13 09:00:00,95.47,166.11,92.57,20.5,19.69,0.73,5.02
2019-11-13 10:00:00,92.22,156.19,88.37,21.14,20.9,0.69,8.05
2019-11-13 11:00:00,80.9,159.46,77.62,18.82,22.59,0.61,17.27
2019-11-13 12:00:00,57.87,125.22,49.71,15.86,18.46,0.42,42.64
2019-11-13 13:00:00,49.52,123.67,35.75,14.55,16.84,0.3,58.02
2019-11-13 14:00:00,44.38,126.67,33.52,14.89,15.37,0.24,65.05
2019-11-13 15:00:00,42.15,114.48,38.61,14.82,14.39,0.22,60.94
2019-11-13 16:00:00,41.08,107.65,41.16,15.23,13.97,0.21,73.5
2019-11-13 17:00:00,46.55,114.84,88.57,16.8,13.57,0.23,75.45
2019-11-13 18:00:00,51.61,,115.58,23.35,,,
2019-11-13 19:00:00,60.3,,131.14,27.11,,,
2019-11-13 20:00:00,69.35,,141.74,33.04,,,
2019-11-13 21:00:00,77.4,,137.7,34.11,,,
2019-11-13 22:00:00,76.15,,178.83,36.22,,,
2019-11-13 23:00:00,84.33,,254.24,36.16,,,
2019-11-14 00:00:00,98.88,,,,,,
2019-11-14 01:00:00,89.86,,399.04,32.19,,,
2019-11-14 02:00:00,114.9,331.0,192.4,32.55,17.39,1.14,3.34
2019-11-14 03:00:00,89.33,174.0,82.96,32.41,16.47,0.93,2.98
2019-11-14 04:00:00,82.39,161.52,77.77,31.22,17.61,0.87,3.64
2019-11-14 05:00:00,77.38,156.0,79.95,29.18,16.87,0.78,3.46
2019-11-14 06:00:00,73.3,,115.63,26.85,,,
2019-11-14 07:00:00,65.6,,110.43,27.39,,,
2019-11-14 08:00:00,68.69,,163.28,27.69,,,
2019-11-14 09:00:00,78.27,200.28,126.18,30.18,21.69,0.67,4.77
2019-11-14 10:00:00,84.55,178.47,92.21,29.73,20.39,0.62,7.69
2019-11-14 11:00:00,78.54,152.64,90.88,27.95,20.6,0.53,33.31
2019-11-14 12:00:00,70.6,143.64,98.53,25.99,19.8,0.46,48.74
2019-11-14 13:00:00,66.3,142.16,70.11,25.89,17.84,0.38,75.01
2019-11-14 14:00:00,62.31,139.43,46.72,27.39,17.32,0.3,75.98
2019-11-14 15:00:00,51.86,108.0,43.65,27.05,16.6,0.25,68.45
2019-11-14 16:00:00,51.0,93.9,59.87,28.59,17.06,0.27,92.67
2019-11-14 17:00:00,63.02,134.67,72.91,35.02,15.29,0.3,132.46
2019-11-14 18:00:00,64.0,142.27,106.76,35.75,13.96,0.34,103.01
2019-11-14 19:00:00,67.7,,172.95,39.07,,,
2019-11-14 20:00:00,75.4,,173.63,37.28,,,
2019-11-14 21:00:00,75.08,,174.7,38.56,,,
2019-11-14 22:00:00,75.0,,194.66,38.09,,,
2019-11-14 23:00:00,84.25,182.19,201.45,40.52,16.77,0.83,2.2
2019-11-15 00:00:00,89.62,189.46,163.91,40.44,15.67,0.85,7.79
2019-11-15 01:00:00,82.62,169.49,118.75,38.56,14.81,0.84,8.29
2019-11-15 02:00:00,89.4,155.41,131.55,38.52,15.32,0.82,3.8
2019-11-15 03:00:00,94.62,179.05,166.78,36.0,17.31,0.87,2.63
2019-11-15 04:00:00,100.53,217.67,142.53,37.53,16.88,0.87,2.58
2019-11-15 05:00:00,103.78,205.44,102.82,36.06,16.05,0.79,4.38
2019-11-15 06:00:00,91.05,176.63,81.87,33.92,15.18,0.74,4.82
2019-11-15 07:00:00,92.78,,100.37,33.36,,,
