Datetime,PM2.5 (ug/m3),PM10 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2019-11-02 10:00:00,9.1,38.25,16.18,7.07,18.52,0.17,4.16
2019-11-02 11:00:00,30.56,133.05,16.66,6.15,18.62,0.15,5.04
2019-11-02 12:00:00,19.4,79.85,20.13,6.97,19.12,0.19,9.89
2019-11-02 13:00:00,21.6,93.42,15.46,7.96,18.66,0.17,20.69
2019-11-02 14:00:00,31.9,157.5,22.85,8.48,18.68,0.16,19.42
2019-11-02 15:00:00,6.9,48.15,24.18,9.05,18.62,0.13,14.26
2019-11-02 16:00:00,8.48,54.09,14.96,10.3,18.47,0.11,12.45
2019-11-02 17:00:00,17.1,89.72,19.17,10.32,18.23,0.11,15.02
2019-11-02 18:00:00,18.0,94.0,12.3,9.53,18.35,0.1,6.49
2019-11-02 19:00:00,18.0,108.4,9.38,7.5,17.65,0.12,6.98
2019-11-02 20:00:00,10.8,45.77,8.79,7.03,17.91,0.15,6.87
2019-11-02 21:00:00,9.1,28.92,7.79,6.28,17.73,0.2,5.86
2019-11-02 22:00:00,12.59,29.7,16.98,5.91,18.18,0.4,4.78
2019-11-02 23:00:00,13.0,30.85,17.8,6.65,18.42,0.33,4.3
2019-11-03 00:00:00,11.21,31.85,23.52,6.06,18.49,0.34,4.06
2019-11-03 01:00:00,15.48,44.67,20.9,5.78,18.13,0.3,4.16
2019-11-03 02:00:00,11.5,49.54,17.02,5.87,18.05,0.19,3.5
2019-11-03 03:00:00,11.0,44.07,21.43,4.71,18.04,0.17,2.97
2019-11-03 04:00:00,16.4,44.69,16.58,4.51,17.7,0.17,2.9
2019-11-03 05:00:00,14.3,40.77,16.23,4.37,17.88,0.14,2.75
2019-11-03 06:00:00,14.0,42.54,20.53,4.24,18.17,0.23,2.81
2019-11-03 07:00:00,11.31,35.38,26.29,4.5,18.67,0.32,3.39
2019-11-03 08:00:00,11.0,40.78,30.63,5.61,18.96,0.35,3.59
2019-11-03 09:00:00,18.2,47.93,40.63,5.89,19.07,0.27,4.02
2019-11-03 10:00:00,18.1,133.72,29.51,5.83,19.12,0.19,3.62
2019-11-03 11:00:00,23.4,141.35,19.55,4.97,19.04,0.14,4.57
2019-11-03 12:00:00,36.6,145.93,20.32,5.55,19.13,0.17,20.82
2019-11-03 13:00:00,22.7,79.44,28.83,5.6,18.52,0.23,31.66
2019-11-03 14:00:00,26.4,84.73,21.93,6.02,18.47,0.18,31.23
2019-11-03 15:00:00,9.0,52.87,15.84,6.49,18.27,0.08,28.95
2019-11-03 16:00:00,10.6,70.89,12.88,7.91,18.27,0.06,25.12
2019-11-03 17:00:00,11.0,70.22,18.23,8.92,18.23,0.09,20.69
2019-11-03 18:00:00,12.8,87.64,22.64,8.92,18.15,0.13,18.09
2019-11-03 19:00:00,13.9,60.5,26.7,7.12,17.62,0.19,12.26
2019-11-03 20:00:00,14.9,36.36,24.48,6.17,17.55,0.33,12.27
2019-11-03 21:00:00,122.0,124.0,18.35,5.74,17.55,0.27,9.18
2019-11-03 22:00:00,23.3,37.58,19.43,4.84,17.65,0.24,9.39
2019-11-03 23:00:00,11.1,27.08,17.34,5.03,17.88,0.22,9.24
2019-11-04 00:00:00,8.3,25.47,13.47,5.46,18.69,0.23,7.31
2019-11-04 01:00:00,10.7,39.4,18.3,5.04,18.26,0.31,6.27
2019-11-04 02:00:00,8.3,37.78,25.27,5.04,18.59,0.31,6.64
2019-11-04 03:00:00,16.1,45.47,42.72,3.99,19.32,0.54,7.09
2019-11-04 04:00:00,26.0,65.58,49.09,3.48,19.76,0.68,5.6
2019-11-04 05:00:00,30.59,63.92,50.76,2.91,19.93,0.73,4.89
2019-11-04 06:00:00,32.8,53.71,48.62,2.96,19.87,0.71,4.98
2019-11-04 07:00:00,33.0,54.53,59.05,2.27,20.74,0.82,6.57
2019-11-04 08:00:00,36.6,63.45,65.1,3.53,20.43,0.91,7.08
2019-11-04 09:00:00,37.9,75.13,56.68,4.7,19.05,0.6,7.76
2019-11-04 10:00:00,26.27,66.87,24.93,4.36,18.48,0.32,9.61
2019-11-04 11:00:00,19.6,49.75,21.9,4.13,18.55,0.32,14.04
2019-11-04 12:00:00,26.2,54.6,20.53,4.06,17.88,0.26,23.14
2019-11-04 13:00:00,18.93,50.09,21.44,4.35,18.06,0.27,27.2
2019-11-04 14:00:00,21.61,50.7,22.48,4.97,18.13,0.27,37.0
2019-11-04 15:00:00,20.2,43.4,24.4,5.56,18.1,0.25,45.83
2019-11-04 16:00:00,20.0,47.91,23.33,7.38,18.2,0.23,49.13
2019-11-04 17:00:00,17.31,50.38,26.93,8.07,18.16,0.25,41.5
2019-11-04 18:00:00,17.9,46.78,32.14,9.21,18.13,0.28,39.53
2019-11-04 19:00:00,16.2,43.47,29.93,8.93,17.87,0.31,34.48
2019-11-04 20:00:00,18.7,37.07,30.09,6.76,17.38,0.34,37.69
2019-11-04 21:00:00,24.4,45.29,33.58,6.31,17.83,0.35,36.91
2019-11-04 22:00:00,23.2,49.53,30.46,5.53,17.64,0.38,37.06
2019-11-04 23:00:00,23.9,51.69,32.96,4.97,17.73,0.42,30.61
2019-11-05 00:00:00,18.6,43.55,22.46,5.54,18.0,0.28,37.94
2019-11-05 01:00:00,17.1,41.16,24.5,5.2,18.05,0.36,24.05
2019-11-05 02:00:00,18.8,53.67,34.23,5.75,18.16,0.51,12.41
2019-11-05 03:00:00,30.7,55.16,22.29,5.87,18.0,0.33,16.59
2019-11-05 04:00:00,32.0,47.38,17.08,4.82,17.72,0.32,11.64
2019-11-05 05:00:00,32.0,54.42,18.37,4.94,19.05,0.4,8.94
2019-11-05 06:00:00,37.38,76.27,33.88,4.33,18.87,0.45,6.99
2019-11-05 07:00:00,38.0,60.64,24.02,4.17,18.38,0.35,10.18
2019-11-05 08:00:00,37.1,53.62,23.42,5.06,18.79,0.53,7.52
2019-11-05 09:00:00,37.9,69.89,28.84,4.96,18.75,0.5,8.82
2019-11-05 10:00:00,47.0,83.13,35.53,4.66,18.95,0.56,13.23
2019-11-05 11:00:00,44.4,81.62,33.99,5.5,19.38,0.52,27.83
2019-11-05 12:00:00,52.1,88.59,28.8,4.96,18.28,0.43,46.27
2019-11-05 13:00:00,52.1,84.93,27.91,5.14,18.34,0.43,53.88
2019-11-05 14:00:00,43.0,77.25,24.05,5.29,18.25,0.35,53.05
2019-11-05 15:00:00,42.0,68.4,23.87,5.52,18.18,0.33,68.03
2019-11-05 16:00:00,51.93,78.82,24.75,6.71,18.57,0.33,73.66
2019-11-05 17:00:00,40.4,74.25,30.71,7.72,18.49,0.36,72.78
2019-11-05 18:00:00,41.7,68.78,30.3,8.6,18.15,0.3,75.02
2019-11-05 19:00:00,37.5,59.55,34.05,9.2,18.4,0.36,65.24
2019-11-05 20:00:00,28.9,58.84,29.36,7.7,17.67,0.41,60.1
2019-11-05 21:00:00,30.7,54.78,30.38,6.67,17.95,0.39,61.34
2019-11-05 22:00:00,26.5,49.78,32.38,6.12,18.41,0.42,62.27
2019-11-05 23:00:00,32.28,57.45,31.62,5.95,18.21,0.45,56.12
2019-11-06 00:00:00,33.9,59.84,31.74,6.55,18.36,0.51,42.56
2019-11-06 01:00:00,30.41,61.68,28.59,7.13,18.65,0.54,23.31
2019-11-06 02:00:00,48.0,79.73,36.48,7.47,18.68,0.69,12.16
2019-11-06 03:00:00,65.3,93.13,44.9,7.88,19.2,0.82,6.04
2019-11-06 04:00:00,72.4,110.99,51.59,6.66,20.74,1.02,8.57
2019-11-06 05:00:00,77.48,116.53,83.66,4.88,22.0,1.11,10.24
2019-11-06 06:00:00,83.4,133.89,64.56,5.49,19.82,0.85,8.61
2019-11-06 07:00:00,65.1,99.0,31.46,5.11,18.77,0.7,8.62
2019-11-06 08:00:00,64.8,89.47,62.97,5.08,20.36,1.23,7.96
2019-11-06 09:00:00,78.5,124.47,79.73,7.47,20.36,0.98,8.89
2019-11-06 10:00:00,81.8,146.15,57.62,7.33,20.38,0.81,9.7
2019-11-06 11:00:00,89.18,206.23,47.54,6.63,20.13,0.71,24.26
2019-11-06 12:00:00,68.47,140.16,35.32,5.91,18.87,0.49,48.46
2019-11-06 13:00:00,57.9,94.75,32.06,5.88,18.35,0.44,63.18
2019-11-06 14:00:00,56.1,81.42,28.26,6.07,18.39,0.4,72.9
2019-11-06 15:00:00,55.1,87.6,33.77,5.84,18.41,0.4,80.12
2019-11-06 16:00:00,67.6,140.51,37.36,6.6,18.58,0.37,78.61
2019-11-06 17:00:00,54.6,94.08,32.77,8.39,18.8,0.31,64.63
2019-11-06 18:00:00,43.13,89.05,35.1,8.82,18.47,0.29,44.44
2019-11-06 19:00:00,33.0,61.29,39.46,9.44,18.67,0.34,39.65
2019-11-06 20:00:00,16.7,46.71,42.41,8.31,18.09,0.46,38.33
2019-11-06 21:00:00,33.84,47.52,41.61,6.96,17.68,0.39,31.3
2019-11-06 22:00:00,31.5,42.94,34.81,6.64,17.97,0.28,27.62
2019-11-06 23:00:00,21.1,30.18,14.04,6.09,18.48,0.16,15.86
2019-11-07 00:00:00,16.4,37.28,10.15,5.75,19.7,0.14,14.82
2019-11-07 01:00:00,18.7,36.48,9.51,6.45,19.93,0.15,10.58
2019-11-07 02:00:00,18.1,25.87,8.9,6.53,19.44,0.14,11.28
2019-11-07 03:00:00,18.0,29.09,8.54,6.44,19.43,0.11,12.4
2019-11-07 04:00:00,15.3,28.32,8.33,6.23,18.98,0.13,9.87
2019-11-07 05:00:00,23.1,45.0,18.99,5.33,18.2,0.16,7.45
2019-11-07 06:00:00,30.3,51.73,17.34,5.02,18.29,0.2,9.38
2019-11-07 07:00:00,32.8,52.16,18.78,4.93,18.32,0.29,8.19
2019-11-07 08:00:00,43.8,72.2,25.15,4.92,18.52,0.31,8.09
2019-11-07 09:00:00,34.2,55.8,12.71,5.73,18.84,0.16,9.53
2019-11-07 10:00:00,11.47,33.48,7.87,4.98,18.64,0.08,6.82
2019-11-07 11:00:00,6.3,36.76,10.24,4.97,19.34,0.1,6.28
2019-11-07 12:00:00,6.0,107.86,6.74,5.7,19.49,0.08,7.2
2019-11-07 13:00:00,11.4,94.91,7.15,5.17,18.25,0.08,8.07
2019-11-07 14:00:00,13.8,57.91,7.08,5.2,18.59,0.06,7.73
2019-11-07 15:00:00,13.1,29.2,6.93,5.37,18.7,0.05,8.28
2019-11-07 16:00:00,7.6,46.88,8.83,5.79,18.7,0.06,7.57
2019-11-07 17:00:00,3.4,56.91,7.36,6.61,18.88,0.05,8.88
2019-11-07 18:00:00,3.0,47.06,7.16,7.28,18.95,0.06,7.95
2019-11-07 19:00:00,5.7,39.95,8.35,7.77,18.51,0.11,7.75
2019-11-07 20:00:00,4.2,27.22,18.52,7.26,18.5,0.14,10.12
2019-11-07 21:00:00,1.3,32.58,15.62,5.79,17.88,0.12,12.41
2019-11-07 22:00:00,7.3,33.16,18.34,5.5,18.16,0.12,11.37
2019-11-07 23:00:00,5.3,30.48,10.51,5.26,17.95,0.06,14.19
2019-11-08 00:00:00,0.52,22.43,7.45,4.93,18.03,0.03,17.46
2019-11-08 01:00:00,,19.32,5.06,5.16,18.36,0.01,13.22
2019-11-08 02:00:00,,19.84,5.46,5.4,18.19,0.0,18.03
2019-11-08 03:00:00,,18.32,2.82,5.45,18.11,0.0,15.36
2019-11-08 04:00:00,,25.0,3.56,5.63,18.84,0.0,14.19
2019-11-08 05:00:00,5.38,19.95,3.02,4.86,18.49,0.0,13.4
2019-11-08 06:00:00,8.69,23.21,2.52,4.51,18.34,0.01,12.84
2019-11-08 07:00:00,9.0,26.52,4.22,4.27,18.09,0.02,24.89
2019-11-08 08:00:00,14.38,41.31,6.39,4.16,18.09,0.03,29.3
2019-11-08 09:00:00,30.3,104.6,5.17,4.7,18.41,0.04,32.53
2019-11-08 10:00:00,24.82,120.21,11.07,4.75,18.38,0.12,26.18
2019-11-08 11:00:00,15.03,63.77,16.17,4.3,18.31,0.14,22.53
2019-11-08 12:00:00,14.0,57.21,14.46,4.58,18.37,0.12,25.89
2019-11-08 13:00:00,14.9,62.21,19.62,3.79,17.81,0.15,29.88
2019-11-08 14:00:00,12.3,50.38,19.31,3.65,18.66,0.16,18.68
2019-11-08 15:00:00,10.2,39.58,15.38,3.38,18.39,0.14,19.85
2019-11-08 16:00:00,12.69,36.61,21.98,3.33,18.51,0.22,19.28
2019-11-08 17:00:00,11.2,45.26,33.92,3.04,18.48,0.23,15.94
2019-11-08 18:00:00,9.2,48.69,38.65,2.89,18.3,0.26,17.53
2019-11-08 19:00:00,6.29,44.79,43.23,3.11,18.32,0.33,13.83
2019-11-08 20:00:00,6.0,37.27,38.83,3.46,18.41,0.36,9.57
2019-11-08 21:00:00,7.8,36.0,35.88,2.97,18.19,0.34,7.97
2019-11-08 22:00:00,14.28,31.79,27.43,2.96,18.23,0.3,7.18
2019-11-08 23:00:00,8.7,27.64,19.23,2.91,18.51,0.28,8.68
2019-11-09 00:00:00,7.1,29.52,14.88,2.8,19.02,0.33,10.93
2019-11-09 01:00:00,9.69,31.68,29.86,2.94,19.59,0.68,7.38
2019-11-09 02:00:00,15.4,42.91,49.68,2.7,19.81,0.49,6.14
2019-11-09 03:00:00,21.38,60.99,33.42,3.5,19.04,0.42,5.88
2019-11-09 04:00:00,26.48,62.32,28.74,3.7,18.63,0.29,6.22
2019-11-09 05:00:00,25.2,54.45,23.09,3.41,18.54,0.22,5.64
2019-11-09 06:00:00,29.5,58.04,29.13,2.53,17.87,0.25,5.12
2019-11-09 07:00:00,35.4,63.21,21.71,2.69,18.03,0.3,6.84
2019-11-09 08:00:00,37.8,67.36,36.05,2.92,18.26,0.33,5.81
2019-11-09 09:00:00,37.1,75.58,26.37,3.41,18.23,0.27,6.7
2019-11-09 10:00:00,29.82,85.42,27.62,3.51,18.9,0.36,7.15
2019-11-09 11:00:00,34.4,119.83,19.78,3.17,18.81,0.25,10.19
2019-11-09 12:00:00,27.82,96.64,14.17,3.04,18.39,0.16,15.68
2019-11-09 13:00:00,24.3,58.28,17.36,3.36,18.23,0.17,22.41
2019-11-09 14:00:00,25.8,55.36,20.67,3.69,18.02,0.16,29.39
2019-11-09 15:00:00,22.4,53.97,17.42,4.11,18.12,0.12,34.18
2019-11-09 16:00:00,22.9,49.63,18.55,4.82,18.07,0.14,38.95
2019-11-09 17:00:00,24.8,54.03,19.43,5.38,18.56,0.15,28.66
2019-11-09 18:00:00,25.9,83.62,24.27,5.19,18.09,0.19,23.29
2019-11-09 19:00:00,19.72,81.48,27.29,5.58,18.38,0.23,16.59
2019-11-09 20:00:00,16.3,38.44,21.8,5.74,18.12,0.21,19.63
2019-11-09 21:00:00,17.8,32.68,15.5,5.48,18.18,0.2,14.06
2019-11-09 22:00:00,20.7,36.36,14.97,4.66,18.13,0.17,14.39
2019-11-09 23:00:00,21.0,37.84,11.41,4.48,18.31,0.16,12.14
2019-11-10 00:00:00,21.0,43.89,12.82,4.3,18.45,0.27,12.68
2019-11-10 01:00:00,32.66,52.53,19.93,4.06,18.81,0.4,9.94
2019-11-10 02:00:00,38.5,68.26,36.79,3.83,19.47,0.47,8.35
2019-11-10 03:00:00,34.52,68.47,27.57,3.97,18.48,0.31,7.06
2019-11-10 04:00:00,33.1,57.0,23.46,3.67,18.29,0.23,6.8
2019-11-10 05:00:00,34.8,60.36,30.25,3.76,18.95,0.34,7.55
2019-11-10 06:00:00,62.0,152.44,45.48,2.69,19.43,0.52,7.04
2019-11-10 07:00:00,56.9,100.14,48.22,2.77,19.41,0.67,6.57
2019-11-10 08:00:00,66.77,96.23,60.82,2.81,20.51,1.0,6.68
2019-11-10 09:00:00,72.5,107.23,56.56,3.53,19.39,0.74,8.49
2019-11-10 10:00:00,55.95,98.93,62.31,5.08,18.94,0.58,9.14
2019-11-10 11:00:00,52.2,97.0,25.32,4.33,18.97,0.47,16.4
2019-11-10 12:00:00,52.9,91.13,31.91,4.98,18.62,0.46,42.45
2019-11-10 13:00:00,44.0,82.42,24.45,6.75,18.32,0.36,63.32
2019-11-10 14:00:00,38.5,67.61,21.45,7.7,18.12,0.34,69.13
2019-11-10 15:00:00,43.4,65.0,23.4,8.01,18.24,0.39,66.97
2019-11-10 16:00:00,48.5,74.23,22.55,8.02,18.07,0.35,70.41
2019-11-10 17:00:00,44.5,71.79,23.47,7.28,18.08,0.34,74.33
2019-11-10 18:00:00,47.6,76.03,26.38,6.9,17.92,0.37,77.83
2019-11-10 19:00:00,42.6,73.63,27.74,7.29,18.0,0.4,75.52
2019-11-10 20:00:00,41.1,71.32,30.59,7.97,18.15,0.47,72.07
2019-11-10 21:00:00,43.7,70.16,32.48,8.36,18.08,0.45,73.86
2019-11-10 22:00:00,44.9,71.68,26.08,7.55,17.73,0.45,70.34
2019-11-10 23:00:00,47.7,73.68,29.54,6.74,17.9,0.54,63.03
2019-11-11 00:00:00,55.18,84.07,33.34,6.2,18.08,0.61,38.99
2019-11-11 01:00:00,67.66,100.0,28.24,5.53,18.96,0.92,9.43
2019-11-11 02:00:00,77.97,105.05,48.13,5.37,19.46,1.03,8.17
2019-11-11 03:00:00,75.41,104.32,31.64,5.67,18.64,0.51,15.7
2019-11-11 04:00:00,67.82,97.29,26.59,5.88,18.34,0.43,10.0
2019-11-11 05:00:00,70.61,101.05,34.03,5.71,19.88,0.51,11.27
2019-11-11 06:00:00,73.7,124.65,24.15,5.05,19.61,0.5,10.8
2019-11-11 07:00:00,69.52,105.51,30.9,5.22,18.05,0.74,8.24
2019-11-11 08:00:00,75.3,105.18,51.8,5.33,20.34,0.94,7.95
2019-11-11 09:00:00,85.87,127.04,48.59,6.25,21.18,0.81,8.99
2019-11-11 10:00:00,85.2,131.84,56.19,8.13,20.1,0.61,9.6
2019-11-11 11:00:00,75.1,155.49,25.04,10.16,22.05,0.37,9.89
2019-11-11 12:00:00,39.91,105.1,26.28,17.77,21.63,0.46,15.92
2019-11-11 13:00:00,66.6,146.95,55.05,20.06,21.07,0.7,52.84
2019-11-11 14:00:00,79.87,155.81,45.13,19.99,19.6,0.58,111.1
2019-11-11 15:00:00,81.9,156.68,38.09,17.02,18.86,0.52,121.94
2019-11-11 16:00:00,69.4,130.16,36.3,14.87,18.46,0.48,114.64
2019-11-11 17:00:00,72.48,145.97,51.13,13.29,18.15,0.51,93.18
2019-11-11 18:00:00,60.44,132.38,45.78,12.21,18.2,0.5,80.35
2019-11-11 19:00:00,50.92,100.48,39.22,12.68,18.14,0.52,79.45
2019-11-11 20:00:00,46.41,84.97,38.77,14.28,18.34,0.54,60.74
2019-11-11 21:00:00,46.0,78.82,41.14,13.66,18.3,0.67,64.98
2019-11-11 22:00:00,64.0,103.92,49.45,12.95,18.34,0.78,61.04
2019-11-11 23:00:00,84.84,116.55,45.23,10.54,17.93,0.8,40.34
2019-11-12 00:00:00,79.82,112.13,35.97,9.37,18.19,0.73,26.66
2019-11-12 01:00:00,70.92,109.33,48.59,8.13,18.54,1.02,10.72
2019-11-12 02:00:00,75.38,114.85,56.48,7.85,20.59,1.25,9.74
2019-11-12 03:00:00,89.46,137.74,76.8,7.58,20.7,1.22,9.55
2019-11-12 04:00:00,91.0,139.48,45.45,7.86,19.62,0.72,12.1
2019-11-12 05:00:00,85.62,143.18,48.25,7.68,21.02,0.75,13.49
2019-11-12 06:00:00,95.8,143.16,45.02,7.14,19.57,0.75,11.07
2019-11-12 07:00:00,92.52,134.61,57.98,6.08,20.12,0.98,11.15
2019-11-12 08:00:00,109.1,158.17,83.26,4.97,21.56,1.22,11.12
2019-11-12 09:00:00,110.1,182.23,66.48,6.64,20.65,1.01,10.23
2019-11-12 10:00:00,96.54,157.48,36.48,14.04,19.44,0.56,10.28
2019-11-12 11:00:00,60.8,103.34,18.23,33.03,20.16,0.35,12.65
2019-11-12 12:00:00,48.03,83.97,18.95,38.95,21.33,0.4,19.19
2019-11-12 13:00:00,57.8,122.13,24.06,31.46,20.63,0.4,41.52
2019-11-12 14:00:00,68.0,148.4,41.03,27.09,20.03,0.52,86.74
2019-11-12 15:00:00,69.0,129.43,41.6,21.48,19.14,0.6,120.06
2019-11-12 16:00:00,78.0,119.13,41.81,17.58,18.82,0.55,137.28
2019-11-12 17:00:00,73.62,117.32,34.69,16.27,18.63,0.52,130.25
2019-11-12 18:00:00,64.92,,37.97,13.65,,,
2019-11-12 19:00:00,64.9,103.1,44.88,12.99,18.25,0.59,97.64
2019-11-12 20:00:00,67.69,106.49,46.56,14.16,18.29,0.66,93.49
2019-11-12 21:00:00,63.52,99.29,47.69,14.81,18.39,0.7,62.6
2019-11-12 22:00:00,58.52,98.84,42.81,14.08,18.29,0.67,57.93
2019-11-12 23:00:00,63.38,96.48,41.58,11.44,17.91,0.66,52.4
2019-11-13 00:00:00,64.0,96.84,40.15,10.09,18.2,0.67,31.72
2019-11-13 01:00:00,62.21,91.98,35.98,9.16,18.4,0.68,27.08
2019-11-13 02:00:00,68.28,108.56,32.89,8.8,20.01,0.92,14.5
2019-11-13 03:00:00,82.42,137.92,56.97,8.73,21.59,1.15,16.24
2019-11-13 04:00:00,89.4,157.26,81.42,7.58,21.88,1.29,15.83
2019-11-13 05:00:00,92.7,159.16,53.15,7.86,19.79,0.71,14.19
2019-11-13 06:00:00,78.6,111.0,30.45,7.46,19.39,0.59,14.47
2019-11-13 07:00:00,83.28,124.38,31.99,6.52,18.77,0.61,11.82
2019-11-13 08:00:00,85.8,118.67,41.73,6.8,19.52,0.88,12.17
2019-11-13 09:00:00,99.5,142.08,61.26,7.25,20.12,0.86,12.57
2019-11-13 10:00:00,87.5,136.93,30.19,5.32,20.02,0.58,11.94
2019-11-13 11:00:00,55.4,96.41,22.4,5.34,19.58,0.58,13.59
2019-11-13 12:00:00,63.66,124.95,22.01,7.87,19.73,0.42,16.67
2019-11-13 13:00:00,52.4,123.64,14.8,10.56,,0.29,28.17
2019-11-13 14:00:00,49.2,111.13,11.95,12.35,,0.25,23.95
2019-11-13 15:00:00,38.23,87.26,8.21,11.46,,0.27,19.1
2019-11-13 16:00:00,,,14.22,10.66,2.62,0.31,178.97
2019-11-13 17:00:00,52.0,149.0,20.91,10.06,3.3,0.39,26.22
2019-11-13 18:00:00,51.1,107.32,32.03,11.57,2.24,0.46,69.27
2019-11-13 19:00:00,60.9,109.0,43.67,10.04,2.39,0.61,87.11
2019-11-13 20:00:00,61.1,113.18,53.17,12.57,2.81,0.74,96.29
2019-11-13 21:00:00,63.69,113.16,52.73,15.14,2.78,0.67,101.87
2019-11-13 22:00:00,57.72,103.83,67.8,15.51,2.77,0.75,86.79
2019-11-13 23:00:00,63.28,109.53,53.57,13.6,2.4,0.75,71.36
2019-11-14 00:00:00,67.59,109.33,59.55,10.51,2.38,1.01,24.03
2019-11-14 01:00:00,76.97,120.67,76.59,9.95,3.04,1.02,8.28
2019-11-14 02:00:00,66.34,108.78,45.58,9.53,3.29,0.9,8.25
