Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),SO2 (ug/m3)
2019-12-28 13:00:00,217.0,125.0,44.1,26.6,0.8,26.02,5.8
2019-12-28 14:00:00,230.0,155.0,56.7,17.15,0.8,30.2,6.25
2019-12-28 15:00:00,241.5,180.0,49.9,12.8,0.88,37.88,5.88
2019-12-28 16:00:00,257.0,196.0,49.22,13.65,0.9,43.1,6.22
2019-12-28 17:00:00,264.0,195.0,48.67,12.1,0.9,33.12,5.68
2019-12-28 18:00:00,257.5,183.0,47.85,11.57,0.9,16.27,6.05
2019-12-28 19:00:00,244.5,171.0,43.9,14.85,0.95,10.35,6.22
2019-12-28 20:00:00,244.0,166.5,52.88,28.88,1.05,3.47,8.12
2019-12-28 21:00:00,235.0,162.5,36.95,14.4,1.1,3.3,5.68
2019-12-28 22:00:00,208.0,147.75,34.77,17.0,1.17,2.7,6.22
2019-12-28 23:00:00,208.5,153.75,30.75,17.73,1.17,2.95,6.62
2019-12-29 00:00:00,173.5,141.5,28.4,24.4,1.4,3.25,6.43
2019-12-29 01:00:00,158.5,137.5,32.02,44.4,1.7,6.2,6.75
2019-12-29 02:00:00,232.25,188.5,37.67,45.25,1.9,20.8,6.9
2019-12-29 03:00:00,362.75,237.25,41.05,39.42,1.88,14.65,6.85
2019-12-29 04:00:00,428.5,252.0,39.9,43.28,1.95,18.68,9.05
2019-12-29 05:00:00,390.5,241.25,46.25,46.17,2.1,24.82,8.45
2019-12-29 06:00:00,520.5,297.5,46.58,43.22,1.95,16.65,10.0
2019-12-29 07:00:00,516.0,277.75,43.75,33.95,1.57,9.43,9.1
2019-12-29 08:00:00,442.75,224.5,41.35,27.98,1.35,8.48,7.08
2019-12-29 09:00:00,414.25,200.25,41.12,28.2,1.25,9.47,9.07
2019-12-29 10:00:00,418.25,194.0,41.3,28.15,1.15,11.2,9.57
2019-12-29 11:00:00,410.5,193.5,42.88,50.0,1.15,14.5,10.18
2019-12-29 12:00:00,418.5,214.75,51.95,30.92,1.18,19.02,7.62
2019-12-29 13:00:00,433.0,264.75,51.25,25.92,1.1,39.67,8.35
2019-12-29 14:00:00,431.5,307.0,52.1,22.6,1.1,63.35,7.55
2019-12-29 15:00:00,463.5,330.0,44.27,19.08,1.1,71.22,7.28
2019-12-29 16:00:00,479.0,332.0,51.45,19.35,1.1,67.12,9.68
2019-12-29 17:00:00,462.5,319.5,52.2,16.97,1.1,47.47,10.75
2019-12-29 18:00:00,426.5,288.5,51.27,15.3,1.1,31.43,10.15
2019-12-29 19:00:00,404.0,260.0,51.88,16.27,1.23,19.82,8.6
2019-12-29 20:00:00,411.0,261.0,50.78,20.42,1.42,8.57,8.45
2019-12-29 21:00:00,403.5,269.0,48.9,21.77,1.48,3.15,2.93
2019-12-29 22:00:00,359.0,254.5,47.85,28.83,1.48,2.88,1.35
2019-12-29 23:00:00,,,46.7,27.4,1.6,2.9,
2019-12-30 00:00:00,,,,,,,
2019-12-30 01:00:00,,,,,,,
2019-12-30 02:00:00,,,,,,,
2019-12-30 03:00:00,,,,,,,
2019-12-30 04:00:00,,,,,,,
2019-12-30 05:00:00,,,,,,,
2019-12-30 06:00:00,,,,,,,
2019-12-30 07:00:00,,,,,,,
2019-12-30 08:00:00,,,,,,,
2019-12-30 09:00:00,,,,,,,
2019-12-30 10:00:00,,,,,,,
2019-12-30 11:00:00,329.0,238.0,,,0.0,,
2019-12-30 12:00:00,329.0,238.0,45.0,30.25,0.95,,8.8
2019-12-30 13:00:00,318.0,215.0,58.05,32.85,2.2,4.6,28.0
2019-12-30 14:00:00,370.0,237.0,76.82,41.77,2.0,7.6,5.85
2019-12-30 15:00:00,446.5,277.0,77.57,47.95,1.98,10.07,6.7
2019-12-30 16:00:00,481.5,317.5,77.17,46.98,2.12,9.95,6.97
2019-12-30 17:00:00,534.0,371.5,78.78,48.73,2.35,8.82,7.83
2019-12-30 18:00:00,549.5,388.5,75.1,42.73,2.15,7.25,7.62
2019-12-30 19:00:00,533.5,384.0,73.0,45.17,2.23,4.17,8.05
2019-12-30 20:00:00,485.0,347.0,63.53,33.73,1.88,4.3,6.65
2019-12-30 21:00:00,381.5,265.0,56.52,27.58,1.62,5.0,5.62
2019-12-30 22:00:00,318.0,214.5,53.43,21.85,1.48,7.4,5.42
2019-12-30 23:00:00,305.0,199.5,52.8,19.57,1.4,8.42,5.15
2019-12-31 00:00:00,319.5,202.0,52.58,18.35,1.33,8.2,4.97
2019-12-31 01:00:00,343.5,209.5,51.95,18.05,1.27,8.1,4.55
2019-12-31 02:00:00,328.5,200.5,50.47,15.85,1.2,9.2,4.9
2019-12-31 03:00:00,281.5,180.0,41.7,12.15,1.1,10.18,5.0
2019-12-31 04:00:00,257.5,167.5,43.77,11.77,1.1,11.2,5.35
2019-12-31 05:00:00,241.5,155.5,43.98,10.93,1.0,11.52,5.07
2019-12-31 06:00:00,256.5,161.5,45.6,13.72,1.0,7.83,5.05
2019-12-31 07:00:00,273.0,172.5,45.73,14.0,1.0,8.88,5.45
2019-12-31 08:00:00,252.0,165.0,45.45,11.85,1.0,10.3,5.95
2019-12-31 09:00:00,243.0,166.0,45.85,14.2,1.08,10.75,6.8
2019-12-31 10:00:00,251.5,181.0,46.78,16.23,1.1,12.72,7.42
2019-12-31 11:00:00,263.0,194.5,48.58,18.6,1.1,18.88,7.4
2019-12-31 12:00:00,276.5,207.0,50.42,19.62,1.1,31.2,8.07
2019-12-31 13:00:00,292.0,217.0,52.9,21.75,1.12,45.25,8.45
2019-12-31 14:00:00,315.0,232.5,55.2,24.85,1.15,56.72,9.1
2019-12-31 15:00:00,308.5,227.5,53.2,20.98,0.97,72.67,7.17
2019-12-31 16:00:00,272.0,195.5,49.85,16.32,0.9,76.17,5.6
2019-12-31 17:00:00,258.0,184.5,49.27,16.08,0.9,71.75,3.92
2019-12-31 18:00:00,251.0,185.5,50.2,17.6,0.93,42.8,4.78
2019-12-31 19:00:00,311.5,257.5,55.28,21.2,1.3,27.83,4.15
2019-12-31 20:00:00,361.0,289.5,55.92,19.68,1.25,15.4,4.25
2019-12-31 21:00:00,309.5,224.0,51.47,18.05,1.17,6.03,5.15
2019-12-31 22:00:00,284.0,206.0,49.1,17.52,1.23,4.38,4.0
2019-12-31 23:00:00,293.5,213.5,47.83,17.18,1.45,3.9,4.28
2020-01-01 00:00:00,296.0,217.0,44.95,22.4,1.45,3.17,4.12
2020-01-01 01:00:00,256.5,192.5,38.8,15.03,1.35,3.35,3.38
2020-01-01 02:00:00,188.5,151.5,34.98,24.23,1.43,3.7,3.0
2020-01-01 03:00:00,196.0,154.0,34.0,38.2,1.7,3.73,3.55
2020-01-01 04:00:00,258.0,200.5,35.42,62.58,2.15,4.65,3.92
2020-01-01 05:00:00,262.5,219.0,33.7,55.88,2.12,4.47,3.92
2020-01-01 06:00:00,251.5,217.0,33.5,68.92,2.4,5.2,4.25
2020-01-01 07:00:00,271.5,237.0,36.23,87.3,2.5,4.97,5.25
2020-01-01 08:00:00,272.0,239.0,36.22,84.88,2.4,5.05,5.53
2020-01-01 09:00:00,264.5,233.5,37.38,84.75,2.48,5.2,6.7
2020-01-01 10:00:00,303.0,262.0,44.85,96.3,2.9,5.97,7.17
2020-01-01 11:00:00,406.5,349.5,61.9,120.4,3.12,24.67,9.6
2020-01-01 12:00:00,435.5,362.5,59.98,67.72,1.77,47.77,7.03
2020-01-01 13:00:00,315.5,244.5,54.08,23.35,0.98,76.3,7.12
2020-01-01 14:00:00,210.5,158.5,52.17,18.23,0.85,82.2,9.15
2020-01-01 15:00:00,180.0,131.5,51.67,16.85,0.7,85.65,8.98
2020-01-01 16:00:00,177.0,121.5,50.73,16.35,0.7,80.97,8.68
2020-01-01 17:00:00,185.5,121.5,49.23,26.32,0.78,57.8,6.62
2020-01-01 18:00:00,209.0,143.0,52.08,53.42,1.05,19.85,5.92
2020-01-01 19:00:00,285.5,203.5,62.27,44.35,1.55,17.08,6.67
2020-01-01 20:00:00,401.0,287.0,66.83,72.85,2.67,4.28,8.38
2020-01-01 21:00:00,598.0,435.5,75.95,104.47,4.33,4.75,12.7
2020-01-01 22:00:00,693.5,529.5,71.4,93.38,4.38,4.6,12.73
2020-01-01 23:00:00,729.5,563.5,67.6,113.1,4.93,6.82,13.53
2020-01-02 00:00:00,786.5,596.5,65.07,112.18,5.08,7.4,13.68
2020-01-02 01:00:00,718.5,557.5,65.7,118.55,4.88,7.68,13.3
2020-01-02 02:00:00,635.5,509.5,58.6,104.0,4.53,6.3,11.85
2020-01-02 03:00:00,560.0,463.0,48.0,89.8,4.35,7.45,11.6
2020-01-02 04:00:00,467.0,403.5,43.85,77.7,3.67,6.78,10.62
2020-01-02 05:00:00,385.0,344.5,40.62,68.53,3.47,6.35,9.43
2020-01-02 06:00:00,327.0,292.0,37.17,66.9,2.85,5.6,8.57
2020-01-02 07:00:00,273.5,246.0,35.2,63.47,2.7,5.22,7.78
2020-01-02 08:00:00,257.0,228.0,35.67,65.6,2.58,4.95,7.83
2020-01-02 09:00:00,278.0,243.5,40.35,71.3,2.62,4.97,6.55
2020-01-02 10:00:00,330.5,281.0,52.17,95.22,2.83,6.35,7.97
2020-01-02 11:00:00,428.0,351.5,62.62,112.03,2.85,14.3,7.5
2020-01-02 12:00:00,468.5,383.0,63.68,72.3,2.35,35.6,6.1
2020-01-02 13:00:00,397.0,304.5,58.92,41.58,1.35,56.88,6.85
2020-01-02 14:00:00,267.0,179.0,51.42,28.23,0.95,68.1,7.62
2020-01-02 15:00:00,209.0,129.5,53.08,27.48,1.05,96.92,8.45
2020-01-02 16:00:00,227.0,140.5,51.12,25.75,1.0,93.95,7.5
2020-01-02 17:00:00,227.0,133.0,50.2,28.3,1.1,68.38,7.95
2020-01-02 18:00:00,249.0,137.5,50.95,33.3,1.25,46.23,6.52
2020-01-02 19:00:00,286.5,170.5,49.95,52.8,1.68,19.25,7.2
2020-01-02 20:00:00,316.0,204.0,51.25,43.3,1.67,6.03,7.1
2020-01-02 21:00:00,344.0,238.5,52.53,50.38,1.95,6.22,3.52
2020-01-02 22:00:00,368.5,256.5,51.7,56.08,1.75,4.3,3.42
2020-01-02 23:00:00,341.0,233.5,49.3,47.35,1.67,3.75,3.52
2020-01-03 00:00:00,292.5,213.5,47.65,43.92,1.6,3.5,3.73
2020-01-03 01:00:00,273.5,205.0,46.52,46.35,1.45,4.28,3.9
2020-01-03 02:00:00,253.0,190.5,46.62,40.8,1.38,3.45,0.65
2020-01-03 03:00:00,227.5,173.0,39.35,33.4,1.2,3.1,5.5
2020-01-03 04:00:00,204.0,156.5,38.77,29.45,1.15,3.08,3.98
2020-01-03 05:00:00,169.0,139.5,36.9,29.18,1.1,3.33,3.1
2020-01-03 06:00:00,135.5,122.0,33.77,32.3,1.05,3.78,3.12
2020-01-03 07:00:00,120.0,111.0,32.7,34.03,1.0,3.62,2.77
2020-01-03 08:00:00,120.0,111.5,31.93,41.85,1.05,3.3,2.38
2020-01-03 09:00:00,128.5,114.0,33.3,61.17,1.2,3.17,7.62
2020-01-03 10:00:00,172.5,155.0,41.07,70.12,1.55,3.47,9.5
2020-01-03 11:00:00,261.5,221.0,48.33,78.82,1.57,14.38,11.02
2020-01-03 12:00:00,291.5,237.0,48.45,52.1,1.38,43.28,9.47
2020-01-03 13:00:00,238.0,185.0,49.25,32.55,1.0,62.2,9.07
2020-01-03 14:00:00,193.5,133.5,55.38,27.77,0.93,74.47,9.78
2020-01-03 15:00:00,176.0,120.0,56.3,23.8,0.9,86.33,11.4
2020-01-03 16:00:00,168.0,112.0,53.9,20.85,0.83,87.1,11.8
2020-01-03 17:00:00,173.5,123.5,53.23,20.12,0.88,76.4,9.97
2020-01-03 18:00:00,186.5,145.5,53.65,22.32,1.0,57.92,6.45
2020-01-03 19:00:00,195.0,150.0,54.05,24.4,1.02,27.5,6.65
2020-01-03 20:00:00,201.5,155.0,54.65,28.85,1.12,12.15,7.38
2020-01-03 21:00:00,203.0,161.0,53.58,25.3,1.05,12.25,7.35
2020-01-03 22:00:00,185.5,154.0,50.17,21.32,0.95,11.47,9.35
2020-01-03 23:00:00,170.0,145.5,47.88,30.85,1.08,3.92,8.7
2020-01-04 00:00:00,169.0,147.0,47.08,28.67,1.02,3.3,8.45
2020-01-04 01:00:00,160.5,147.0,44.78,23.62,0.97,3.55,8.82
2020-01-04 02:00:00,149.5,136.5,42.08,23.88,1.0,3.55,8.8
2020-01-04 03:00:00,128.5,116.0,32.55,27.35,1.0,3.25,9.4
2020-01-04 04:00:00,117.0,109.5,34.95,39.2,1.0,3.1,9.15
2020-01-04 05:00:00,125.5,114.5,36.12,61.62,1.0,2.55,10.1
2020-01-04 06:00:00,127.5,112.0,35.1,47.02,0.9,2.75,9.5
2020-01-04 07:00:00,122.5,108.5,32.97,55.83,0.9,2.38,9.73
2020-01-04 08:00:00,117.5,107.0,32.53,47.7,1.0,2.98,9.53
2020-01-04 09:00:00,129.0,121.5,34.0,47.92,1.15,2.85,7.43
2020-01-04 10:00:00,161.0,153.0,39.83,46.58,1.3,3.07,7.18
2020-01-04 11:00:00,215.5,182.5,49.3,46.0,1.2,7.97,4.53
2020-01-04 12:00:00,257.0,200.5,53.7,21.68,0.82,32.52,6.05
2020-01-04 13:00:00,235.5,185.0,52.2,15.0,0.62,52.4,7.7
2020-01-04 14:00:00,192.5,148.5,56.42,13.53,0.57,63.87,8.47
2020-01-04 15:00:00,169.5,127.5,55.67,11.25,0.5,79.75,6.97
2020-01-04 16:00:00,139.5,108.5,52.8,8.85,0.4,80.97,6.17
2020-01-04 17:00:00,124.0,98.5,53.5,9.35,0.5,72.18,5.25
2020-01-04 18:00:00,157.5,127.0,54.6,12.88,0.68,38.2,2.23
2020-01-04 19:00:00,176.0,144.5,52.38,15.87,0.65,29.48,0.95
2020-01-04 20:00:00,185.5,143.0,52.6,22.55,0.75,14.4,3.73
2020-01-04 21:00:00,214.5,157.0,51.3,25.4,0.85,7.35,14.15
2020-01-04 22:00:00,240.0,174.5,51.3,31.43,1.0,5.6,14.75
2020-01-04 23:00:00,267.5,192.5,52.98,30.43,1.02,10.9,14.7
2020-01-05 00:00:00,295.0,222.5,53.55,25.93,1.02,7.33,15.43
2020-01-05 01:00:00,285.5,223.0,48.67,21.32,0.93,4.38,15.22
2020-01-05 02:00:00,254.0,192.5,46.17,22.52,0.97,3.45,15.0
2020-01-05 03:00:00,248.0,187.0,40.85,24.3,1.0,2.95,14.7
2020-01-05 04:00:00,243.5,182.5,42.77,28.7,0.9,2.73,15.48
2020-01-05 05:00:00,241.0,176.5,42.75,23.1,0.8,3.03,15.6
2020-01-05 06:00:00,226.5,171.0,41.2,17.45,0.72,3.75,16.3
2020-01-05 07:00:00,202.5,158.0,39.12,14.8,0.7,5.25,15.8
2020-01-05 08:00:00,190.0,147.5,37.52,18.9,0.72,3.65,13.52
2020-01-05 09:00:00,185.0,143.5,39.1,22.88,0.85,5.05,6.45
2020-01-05 10:00:00,203.0,161.5,44.33,29.95,0.85,15.37,7.47
2020-01-05 11:00:00,216.5,173.5,48.93,16.43,0.67,40.6,7.98
2020-01-05 12:00:00,200.5,162.5,47.12,11.3,0.57,56.43,7.88
2020-01-05 13:00:00,165.0,135.5,48.7,9.7,0.45,66.3,8.62
2020-01-05 14:00:00,121.5,97.5,46.3,7.52,0.4,71.32,8.0
2020-01-05 15:00:00,94.0,72.0,43.27,6.28,0.3,72.62,8.12
2020-01-05 16:00:00,93.0,70.5,42.83,7.4,0.4,66.12,7.97
2020-01-05 17:00:00,127.5,86.5,45.3,20.45,0.62,54.57,8.52
2020-01-05 18:00:00,164.5,113.5,44.8,13.88,0.55,48.12,7.95
2020-01-05 19:00:00,190.0,137.5,47.38,18.5,0.72,35.0,8.32
2020-01-05 20:00:00,209.0,150.5,47.4,18.42,0.75,27.35,8.7
2020-01-05 21:00:00,217.0,165.0,47.27,18.8,0.8,12.3,5.8
2020-01-05 22:00:00,228.0,173.0,47.62,22.7,0.85,8.68,4.58
2020-01-05 23:00:00,229.0,168.5,46.05,24.85,0.85,3.15,5.3
2020-01-06 00:00:00,212.5,162.5,44.62,20.12,0.83,3.05,4.83
2020-01-06 01:00:00,209.5,161.5,45.35,21.32,0.72,3.8,4.95
2020-01-06 02:00:00,209.0,159.5,44.6,19.65,0.7,2.65,5.15
2020-01-06 03:00:00,189.5,150.5,37.1,16.65,0.7,2.7,4.55
2020-01-06 04:00:00,182.0,143.5,39.02,15.9,0.7,2.5,4.85
2020-01-06 05:00:00,176.5,137.0,38.73,14.98,0.62,2.42,4.62
2020-01-06 06:00:00,162.5,127.5,39.18,16.65,0.6,2.38,5.28
2020-01-06 07:00:00,163.0,127.5,41.1,19.12,0.7,2.58,4.65
2020-01-06 08:00:00,166.0,131.5,42.88,31.8,0.78,2.88,5.15
2020-01-06 09:00:00,173.5,141.0,44.27,33.4,0.8,3.15,6.12
2020-01-06 10:00:00,208.0,165.5,49.3,34.75,0.93,5.7,6.52
2020-01-06 11:00:00,256.0,208.0,52.67,31.28,0.9,12.35,7.45
2020-01-06 12:00:00,275.5,224.5,54.02,26.88,0.9,17.25,6.95
2020-01-06 13:00:00,251.5,191.5,52.6,25.78,0.72,26.33,7.15
2020-01-06 14:00:00,238.5,164.5,49.0,20.9,0.65,46.88,7.78
2020-01-06 15:00:00,190.5,118.0,42.62,12.18,0.45,47.83,8.38
2020-01-06 16:00:00,137.0,77.5,41.85,14.38,0.5,41.8,8.32
2020-01-06 17:00:00,164.0,91.0,42.0,19.65,0.7,34.0,8.0
2020-01-06 18:00:00,204.0,113.5,43.07,24.38,0.85,19.12,7.35
2020-01-06 19:00:00,201.0,122.0,46.75,18.98,0.72,26.7,6.3
2020-01-06 20:00:00,194.0,134.0,49.3,26.95,1.0,11.97,5.4
2020-01-06 21:00:00,177.5,135.0,41.4,25.67,0.93,12.28,7.12
2020-01-06 22:00:00,142.5,114.0,38.88,25.33,1.0,5.48,4.3
2020-01-06 23:00:00,134.0,104.5,38.15,27.17,1.02,3.17,5.35
2020-01-07 00:00:00,136.5,102.5,38.33,31.38,1.08,2.98,3.95
2020-01-07 01:00:00,125.5,102.0,38.25,29.15,0.83,33.58,2.97
2020-01-07 02:00:00,111.0,95.5,38.25,30.77,0.8,56.05,4.5
2020-01-07 03:00:00,110.0,83.5,44.57,40.85,0.9,31.58,3.2
2020-01-07 04:00:00,117.0,82.5,35.3,28.85,0.82,5.95,2.65
2020-01-07 05:00:00,118.0,87.0,36.08,26.65,0.72,5.05,1.75
2020-01-07 06:00:00,109.0,83.5,36.67,30.1,0.78,10.53,1.47
2020-01-07 07:00:00,106.5,80.0,37.28,29.9,0.72,19.5,1.65
2020-01-07 08:00:00,102.0,79.0,36.02,39.95,0.83,16.2,3.52
2020-01-07 09:00:00,123.0,91.0,38.48,50.23,0.97,33.1,4.22
2020-01-07 10:00:00,158.0,112.0,40.5,38.42,0.9,9.52,3.52
2020-01-07 11:00:00,156.5,113.0,39.33,26.6,0.75,17.38,5.95
2020-01-07 12:00:00,147.5,100.0,38.65,24.43,0.67,19.68,9.12
2020-01-07 13:00:00,138.0,89.5,37.08,21.0,0.65,12.3,12.27
2020-01-07 14:00:00,131.5,87.0,44.92,20.12,0.62,27.95,9.4
2020-01-07 15:00:00,154.5,101.0,49.18,23.95,0.8,32.25,4.17
2020-01-07 16:00:00,164.5,112.0,48.88,23.0,0.75,33.6,5.45
2020-01-07 17:00:00,140.0,98.0,49.33,18.02,0.65,33.7,5.2
2020-01-07 18:00:00,143.0,93.0,49.48,23.02,0.75,22.75,4.48
2020-01-07 19:00:00,162.5,109.0,48.2,27.45,0.88,9.6,5.52
2020-01-07 20:00:00,183.5,127.5,47.05,41.12,1.15,3.08,8.47
2020-01-07 21:00:00,216.0,150.0,47.07,28.95,1.12,5.83,4.72
2020-01-07 22:00:00,209.5,155.0,46.33,20.75,0.88,12.62,3.67
2020-01-07 23:00:00,157.0,124.0,42.95,15.2,0.7,20.9,2.88
2020-01-08 00:00:00,115.0,95.0,41.95,15.38,0.67,13.62,3.55
2020-01-08 01:00:00,97.5,82.5,40.95,12.45,0.53,20.5,2.77
2020-01-08 02:00:00,86.0,75.5,41.7,10.62,0.5,11.45,4.5
2020-01-08 03:00:00,81.0,73.0,47.25,25.35,0.5,11.88,4.3
2020-01-08 04:00:00,77.5,67.5,35.85,13.33,0.5,13.88,3.05
2020-01-08 05:00:00,74.5,63.5,37.42,12.1,0.5,14.6,3.23
2020-01-08 06:00:00,73.5,61.0,37.83,12.28,0.5,11.82,2.88
2020-01-08 07:00:00,81.5,66.5,39.38,14.65,0.53,6.78,3.37
2020-01-08 08:00:00,89.0,72.0,39.25,18.4,0.67,9.05,4.93
2020-01-08 09:00:00,93.0,79.0,39.02,32.85,0.85,12.38,3.55
2020-01-08 10:00:00,104.5,90.5,39.92,36.98,0.97,8.43,3.7
2020-01-08 11:00:00,122.5,102.5,41.25,38.65,1.1,5.35,3.52
2020-01-08 12:00:00,129.5,114.0,42.15,34.9,1.08,4.78,3.9
2020-01-08 13:00:00,131.5,119.5,43.83,37.6,1.17,3.4,4.07
2020-01-08 14:00:00,144.0,127.0,45.77,29.12,1.0,9.3,4.45
2020-01-08 15:00:00,142.5,123.5,46.78,16.57,0.78,13.4,8.0
2020-01-08 16:00:00,129.0,113.5,46.17,12.72,0.75,11.85,9.18
2020-01-08 17:00:00,130.5,118.5,46.08,16.17,0.88,4.95,9.97
2020-01-08 18:00:00,140.5,126.5,47.02,15.95,0.75,5.08,10.25
2020-01-08 19:00:00,150.0,126.0,48.05,13.25,0.7,4.6,9.88
2020-01-08 20:00:00,150.0,125.0,46.15,12.55,0.65,6.45,8.93
2020-01-08 21:00:00,130.5,108.0,43.17,9.55,0.55,13.07,5.18
2020-01-08 22:00:00,109.0,83.0,41.53,8.23,0.5,14.32,4.58
2020-01-08 23:00:00,99.0,72.5,40.02,8.45,0.45,12.4,4.32
2020-01-09 00:00:00,92.0,68.5,38.95,8.07,0.4,17.07,4.42
2020-01-09 01:00:00,89.5,71.5,38.52,8.03,0.4,16.07,3.95
2020-01-09 02:00:00,91.5,70.5,37.0,7.78,0.4,11.7,4.6
2020-01-09 03:00:00,85.0,65.5,27.6,10.2,0.4,10.02,5.15
2020-01-09 04:00:00,71.0,54.0,30.12,10.23,0.4,12.1,5.22
2020-01-09 05:00:00,58.0,39.5,30.18,8.95,0.32,14.4,5.55
2020-01-09 06:00:00,54.5,39.5,28.62,8.22,0.35,10.6,5.33
2020-01-09 07:00:00,65.0,44.5,29.0,8.65,0.4,14.35,5.43
2020-01-09 08:00:00,75.5,51.0,30.23,8.55,0.4,15.93,5.45
2020-01-09 09:00:00,90.5,63.0,31.4,9.08,0.45,20.6,4.6
2020-01-09 10:00:00,101.5,68.5,31.55,10.5,0.43,21.95,5.3
2020-01-09 11:00:00,99.5,65.5,32.5,11.82,0.4,21.62,5.3
2020-01-09 12:00:00,101.0,73.0,32.2,9.75,0.35,24.82,4.38
2020-01-09 13:00:00,103.0,83.0,34.92,10.73,0.42,25.73,3.35
2020-01-09 14:00:00,107.0,105.0,35.4,10.0,0.5,35.1,3.0
2020-01-09 15:00:00,103.25,98.75,28.55,11.2,0.4,42.92,5.95
2020-01-09 16:00:00,90.5,77.0,32.6,9.32,0.4,47.25,5.85
2020-01-09 17:00:00,85.25,65.25,34.58,8.6,0.4,46.05,6.6
2020-01-09 18:00:00,84.25,61.25,38.02,9.18,0.47,28.28,7.93
2020-01-09 19:00:00,90.0,73.5,37.67,10.55,0.53,18.77,7.72
2020-01-09 20:00:00,105.0,79.75,36.85,14.3,0.7,11.07,7.17
2020-01-09 21:00:00,131.0,102.75,34.08,13.68,0.72,6.08,5.5
2020-01-09 22:00:00,126.5,101.75,30.6,15.43,0.7,4.4,4.6
2020-01-09 23:00:00,106.0,87.5,25.9,15.65,0.6,4.35,4.15
2020-01-10 00:00:00,58.0,48.0,23.82,13.88,0.6,4.12,5.17
2020-01-10 01:00:00,61.0,51.0,23.1,14.35,0.6,4.0,4.17
2020-01-10 02:00:00,83.0,67.0,25.3,15.38,0.65,2.75,7.4
2020-01-10 03:00:00,85.75,68.25,26.25,20.45,0.7,5.38,3.55
2020-01-10 04:00:00,93.5,72.5,27.05,12.25,0.7,16.3,5.42
2020-01-10 05:00:00,91.25,73.5,27.12,10.53,0.6,21.0,4.67
2020-01-10 06:00:00,88.75,72.5,27.53,9.88,0.6,21.55,4.3
2020-01-10 07:00:00,86.0,73.75,28.57,9.5,0.6,22.55,3.6
2020-01-10 08:00:00,87.5,74.25,29.65,10.62,0.7,22.8,6.9
2020-01-10 09:00:00,107.75,79.25,30.1,15.75,0.7,22.65,7.48
2020-01-10 10:00:00,104.0,82.0,31.05,13.85,0.7,24.15,6.73
2020-01-10 11:00:00,119.5,83.5,33.92,15.8,0.7,25.92,8.05
2020-01-10 12:00:00,139.0,97.0,43.33,17.15,0.7,30.62,8.73
2020-01-10 13:00:00,140.0,112.0,54.9,,1.05,42.85,4.6
2020-01-10 14:00:00,,,,,,,
2020-01-10 15:00:00,,,36.1,12.15,0.28,75.88,7.65
2020-01-10 16:00:00,110.0,88.0,39.12,10.82,0.5,77.4,8.0
2020-01-10 17:00:00,104.75,83.25,38.88,10.17,0.5,71.08,8.15
2020-01-10 18:00:00,87.0,69.0,37.85,12.22,0.5,53.2,9.18
2020-01-10 19:00:00,86.5,71.5,37.15,13.88,0.57,33.9,11.42
2020-01-10 20:00:00,109.5,84.0,37.27,16.32,0.78,24.15,7.45
2020-01-10 21:00:00,134.25,105.5,37.35,21.05,0.95,15.53,5.65
2020-01-10 22:00:00,156.25,126.25,35.97,24.27,1.0,5.5,5.95
2020-01-10 23:00:00,174.0,131.5,34.83,24.35,1.02,4.72,5.85
2020-01-11 00:00:00,173.0,136.75,33.8,24.82,1.08,3.77,5.5
2020-01-11 01:00:00,177.25,135.25,31.8,31.62,1.05,3.2,5.45
2020-01-11 02:00:00,170.0,125.0,32.92,30.92,1.02,3.8,5.05
2020-01-11 03:00:00,166.75,129.25,29.1,34.25,1.0,3.7,5.85
2020-01-11 04:00:00,170.25,131.75,29.93,26.8,0.97,3.38,5.38
2020-01-11 05:00:00,159.75,127.25,29.8,22.6,0.9,3.38,4.25
2020-01-11 06:00:00,163.0,121.25,28.38,19.02,0.9,3.15,3.83
2020-01-11 07:00:00,137.75,108.25,28.12,19.18,0.9,3.0,3.95
2020-01-11 08:00:00,138.25,106.5,29.8,22.3,0.93,3.7,4.1
2020-01-11 09:00:00,156.0,119.5,32.47,27.27,1.08,5.65,6.17
2020-01-11 10:00:00,174.25,132.5,36.55,36.72,1.1,15.8,7.05
2020-01-11 11:00:00,187.75,149.75,40.52,20.9,0.97,37.53,6.22
2020-01-11 12:00:00,186.5,142.25,40.65,14.28,0.85,55.23,6.05
2020-01-11 13:00:00,140.25,103.5,41.77,11.17,0.75,65.92,7.9
2020-01-11 14:00:00,107.5,73.5,38.08,10.07,0.6,73.22,9.07
2020-01-11 15:00:00,88.5,68.5,36.52,9.4,0.4,82.47,6.28
2020-01-11 16:00:00,89.5,67.25,36.2,9.35,0.4,81.4,5.45
2020-01-11 17:00:00,88.5,68.25,36.27,8.6,0.4,80.55,3.1
2020-01-11 18:00:00,94.0,69.25,36.12,10.0,0.45,61.82,2.92
2020-01-11 19:00:00,106.25,71.25,36.62,14.77,0.6,38.35,2.33
2020-01-11 20:00:00,118.0,85.75,39.12,20.48,0.7,21.77,2.98
2020-01-11 21:00:00,149.75,114.75,38.62,18.43,0.72,8.38,6.12
2020-01-11 22:00:00,156.0,115.5,40.02,22.5,0.88,4.4,6.38
