Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),SO2 (ug/m3)
2019-11-01 18:00:00,665.5,436.25,79.65,58.4,2.73,20.12,19.43
2019-11-01 19:00:00,681.0,441.75,71.42,84.88,2.98,6.25,19.15
2019-11-01 20:00:00,598.0,389.25,68.7,101.75,3.3,6.15,19.5
2019-11-01 21:00:00,521.25,349.75,65.25,60.2,2.15,4.4,17.4
2019-11-01 22:00:00,426.25,254.25,61.15,53.35,1.8,4.1,14.88
2019-11-01 23:00:00,372.25,219.25,62.17,95.93,1.92,4.43,16.38
2019-11-02 00:00:00,363.75,210.75,69.6,95.4,2.27,5.05,18.7
2019-11-02 01:00:00,338.25,208.0,71.97,70.55,2.05,6.03,16.2
2019-11-02 02:00:00,312.0,198.75,73.3,52.23,1.88,5.38,14.4
2019-11-02 03:00:00,295.25,192.75,66.25,48.95,1.73,5.1,11.07
2019-11-02 04:00:00,294.25,199.5,64.17,68.2,1.48,4.62,11.12
2019-11-02 05:00:00,275.0,185.5,62.88,65.25,1.33,4.45,12.05
2019-11-02 06:00:00,260.25,185.5,62.3,51.92,1.45,4.05,10.8
2019-11-02 07:00:00,253.75,181.75,60.48,54.53,1.4,3.38,11.35
2019-11-02 08:00:00,241.25,164.75,67.7,65.67,1.43,4.0,11.45
2019-11-02 09:00:00,299.25,211.0,73.2,62.55,1.65,5.05,15.15
2019-11-02 10:00:00,405.75,287.5,78.02,44.25,1.8,7.3,15.57
2019-11-02 11:00:00,460.25,313.5,75.0,49.85,1.95,10.95,19.12
2019-11-02 12:00:00,491.25,327.5,73.1,44.78,1.88,35.98,19.93
2019-11-02 13:00:00,532.25,351.0,72.2,41.3,2.03,63.22,18.6
2019-11-02 14:00:00,589.25,407.75,71.62,33.73,2.0,103.7,23.3
2019-11-02 15:00:00,610.75,434.75,63.73,24.65,1.75,92.25,19.48
2019-11-02 16:00:00,521.75,356.25,67.75,24.28,1.72,61.9,16.55
2019-11-02 17:00:00,548.5,375.0,69.2,25.85,1.88,33.77,14.75
2019-11-02 18:00:00,651.25,469.0,72.7,22.95,1.95,30.68,12.93
2019-11-02 19:00:00,775.5,606.5,75.03,23.77,2.18,23.48,11.93
2019-11-02 20:00:00,778.5,635.75,67.8,30.78,2.05,11.45,11.52
2019-11-02 21:00:00,684.0,556.25,64.25,46.67,2.05,7.3,14.07
2019-11-02 22:00:00,613.5,516.0,60.83,39.15,1.8,7.05,13.3
2019-11-02 23:00:00,570.0,484.5,58.98,58.5,1.9,9.3,14.75
2019-11-03 00:00:00,605.25,502.5,64.28,90.05,2.62,6.33,16.75
2019-11-03 01:00:00,665.25,549.75,68.4,85.05,2.6,6.75,17.98
2019-11-03 02:00:00,706.25,586.75,70.88,69.47,2.68,7.53,15.5
2019-11-03 03:00:00,765.75,645.5,72.18,41.62,2.75,5.93,13.4
2019-11-03 04:00:00,814.5,690.0,66.97,30.07,2.55,6.65,10.38
2019-11-03 05:00:00,844.0,729.5,65.45,23.35,2.2,5.97,10.18
2019-11-03 06:00:00,835.75,720.75,67.07,23.1,2.35,6.0,10.15
2019-11-03 07:00:00,991.0,870.0,65.95,19.4,2.45,7.3,10.53
2019-11-03 08:00:00,964.0,900.25,71.1,23.38,2.38,7.65,10.0
2019-11-03 09:00:00,963.75,832.25,74.0,29.57,2.45,11.57,12.62
2019-11-03 10:00:00,963.0,842.0,79.53,34.03,2.85,26.45,10.5
2019-11-03 11:00:00,,,82.3,30.5,3.42,34.33,10.5
2019-11-03 12:00:00,,,80.15,30.88,3.35,42.6,10.83
2019-11-03 13:00:00,,,75.88,24.98,3.17,47.47,9.85
2019-11-03 14:00:00,987.0,847.0,73.8,25.3,2.67,58.58,10.8
2019-11-03 15:00:00,890.25,764.5,62.75,21.3,2.15,59.67,7.85
2019-11-03 16:00:00,538.75,455.75,57.35,18.82,1.45,57.83,5.68
2019-11-03 17:00:00,368.5,280.75,56.47,25.0,1.43,45.85,6.0
2019-11-03 18:00:00,458.25,348.25,59.5,44.45,1.9,10.23,6.58
2019-11-03 19:00:00,587.0,457.5,61.98,62.28,2.38,7.0,8.6
2019-11-03 20:00:00,505.75,395.25,55.48,82.8,2.28,4.75,9.43
2019-11-03 21:00:00,401.25,310.25,51.92,87.92,1.97,2.88,13.43
2019-11-03 22:00:00,283.5,207.5,50.35,72.95,1.58,2.48,13.6
2019-11-03 23:00:00,210.25,151.75,46.85,69.55,1.35,4.08,13.4
2019-11-04 00:00:00,187.5,130.75,51.65,70.15,1.55,4.62,12.57
2019-11-04 01:00:00,173.25,129.0,53.1,77.1,1.48,4.2,13.18
2019-11-04 02:00:00,190.25,149.5,54.17,64.47,1.3,4.15,13.0
2019-11-04 03:00:00,262.75,203.5,56.42,46.9,1.68,5.75,9.47
2019-11-04 04:00:00,425.0,349.0,56.27,39.92,1.6,5.53,8.2
2019-11-04 05:00:00,547.0,457.0,55.52,25.05,1.55,6.05,8.3
2019-11-04 06:00:00,613.75,517.75,57.1,25.0,1.77,6.02,8.38
2019-11-04 07:00:00,684.25,587.75,52.33,45.17,1.58,4.83,10.47
2019-11-04 08:00:00,607.5,504.75,58.15,49.95,1.7,5.25,9.03
2019-11-04 09:00:00,665.0,545.5,62.12,,1.72,8.38,8.73
2019-11-04 10:00:00,687.75,558.75,64.12,32.12,1.78,25.32,8.4
2019-11-04 11:00:00,616.5,484.75,61.95,24.12,1.92,59.15,9.03
2019-11-04 12:00:00,466.5,347.5,53.72,16.17,1.45,93.72,9.2
2019-11-04 13:00:00,377.25,270.25,53.5,13.4,1.45,109.65,9.5
2019-11-04 14:00:00,350.75,253.5,51.65,13.18,1.35,111.75,9.42
2019-11-04 15:00:00,290.25,194.25,45.5,9.23,0.98,116.3,12.6
2019-11-04 16:00:00,233.75,136.75,45.6,9.58,0.85,113.57,14.47
2019-11-04 17:00:00,196.0,103.75,45.27,13.35,0.78,93.65,16.7
2019-11-04 18:00:00,207.75,101.75,44.9,24.65,0.93,39.62,12.65
2019-11-04 19:00:00,283.5,151.0,49.92,52.62,1.87,9.28,14.18
2019-11-04 20:00:00,355.75,232.5,45.62,76.4,2.18,6.9,15.4
2019-11-04 21:00:00,279.25,152.0,41.65,114.62,2.17,5.65,14.57
2019-11-04 22:00:00,249.5,124.0,43.2,76.05,1.82,6.18,14.28
2019-11-04 23:00:00,255.5,144.75,41.1,40.6,1.17,6.22,14.68
2019-11-05 00:00:00,284.0,199.0,46.4,31.88,1.3,11.1,13.07
2019-11-05 01:00:00,338.5,264.5,50.95,23.28,1.43,14.72,13.45
2019-11-05 02:00:00,463.5,387.5,53.77,21.52,1.4,13.4,13.95
2019-11-05 03:00:00,511.25,436.0,55.42,19.62,1.7,11.45,13.0
2019-11-05 04:00:00,509.5,430.5,51.05,16.73,1.48,13.72,12.07
2019-11-05 05:00:00,487.75,418.25,49.75,14.5,1.4,13.6,12.3
2019-11-05 06:00:00,470.0,400.5,49.3,14.5,1.77,14.05,12.05
2019-11-05 07:00:00,454.75,378.5,45.83,19.8,1.6,8.43,11.85
2019-11-05 08:00:00,426.0,334.0,46.73,47.27,1.68,5.75,10.03
2019-11-05 09:00:00,421.75,299.0,51.28,34.27,1.6,17.05,19.2
2019-11-05 10:00:00,412.5,275.5,52.6,25.75,1.6,54.35,24.45
2019-11-05 11:00:00,369.75,234.0,52.27,18.62,1.7,94.7,22.05
2019-11-05 12:00:00,282.0,176.75,48.15,14.03,1.12,124.05,20.82
2019-11-05 13:00:00,239.0,136.0,46.2,11.47,1.02,125.55,19.07
2019-11-05 14:00:00,179.75,88.75,43.17,10.23,0.9,122.03,18.6
2019-11-05 15:00:00,143.5,62.25,39.05,11.15,0.68,121.97,16.0
2019-11-05 16:00:00,135.25,58.25,39.08,12.65,0.53,119.67,16.38
2019-11-05 17:00:00,138.5,63.5,40.4,14.55,0.43,103.25,13.28
2019-11-05 18:00:00,167.75,72.25,40.42,30.7,1.1,40.85,12.07
2019-11-05 19:00:00,209.0,89.25,39.65,79.65,2.1,5.6,15.05
2019-11-05 20:00:00,223.25,103.25,39.1,144.43,2.4,5.75,18.88
2019-11-05 21:00:00,231.75,103.0,38.0,151.2,2.45,5.4,17.65
2019-11-05 22:00:00,209.5,93.0,35.73,171.05,2.7,5.47,18.85
2019-11-05 23:00:00,206.5,99.5,38.12,142.95,2.17,5.0,17.6
2019-11-06 00:00:00,199.75,99.5,41.15,134.77,2.18,4.35,17.2
2019-11-06 01:00:00,192.25,95.5,44.6,155.32,2.38,5.72,16.88
2019-11-06 02:00:00,191.5,100.5,46.65,125.03,2.15,5.08,16.9
2019-11-06 03:00:00,189.25,107.0,45.92,82.55,1.88,4.68,10.12
2019-11-06 04:00:00,168.5,97.0,40.17,76.2,1.52,5.07,6.55
2019-11-06 05:00:00,168.25,103.5,39.93,61.2,1.25,5.22,5.28
2019-11-06 06:00:00,170.75,103.75,40.1,59.6,1.15,5.4,5.05
2019-11-06 07:00:00,171.75,104.0,40.85,70.97,1.1,5.43,5.65
2019-11-06 08:00:00,200.25,122.0,43.15,93.17,1.7,5.8,7.85
2019-11-06 09:00:00,266.75,141.75,48.67,99.95,1.7,5.85,13.25
2019-11-06 10:00:00,342.5,142.0,51.15,102.33,1.75,5.8,17.25
2019-11-06 11:00:00,332.25,120.25,48.48,72.38,2.02,22.27,15.5
2019-11-06 12:00:00,257.75,105.5,45.38,31.12,0.9,90.28,14.22
2019-11-06 13:00:00,236.5,111.75,44.47,23.98,0.45,86.55,12.75
2019-11-06 14:00:00,176.25,72.5,43.9,15.42,0.3,96.95,10.97
2019-11-06 15:00:00,95.0,44.75,38.53,12.3,0.25,109.72,12.8
2019-11-06 16:00:00,88.0,38.0,38.45,14.88,0.25,110.2,13.0
2019-11-06 17:00:00,124.5,44.25,41.95,43.08,0.57,47.88,13.32
2019-11-06 18:00:00,200.25,66.0,43.27,89.78,1.07,5.67,17.82
2019-11-06 19:00:00,239.0,80.0,43.58,82.53,1.2,7.97,16.9
2019-11-06 20:00:00,271.0,106.25,41.7,82.7,1.5,5.25,17.5
2019-11-06 21:00:00,316.75,140.25,39.7,59.5,1.1,6.45,16.85
2019-11-06 22:00:00,308.5,146.5,40.57,67.3,1.25,4.3,18.23
2019-11-06 23:00:00,317.75,161.75,41.25,49.75,0.9,7.3,19.18
2019-11-07 00:00:00,266.0,155.25,43.1,48.52,1.08,6.25,18.5
2019-11-07 01:00:00,233.75,154.5,45.97,43.0,1.1,5.0,19.68
2019-11-07 02:00:00,245.0,177.0,48.12,32.77,1.02,5.7,23.98
2019-11-07 03:00:00,308.75,207.75,48.73,58.45,1.45,7.6,17.43
2019-11-07 04:00:00,334.5,213.0,45.88,49.25,1.08,5.8,14.78
2019-11-07 05:00:00,317.75,219.0,43.15,46.88,0.95,6.55,13.4
2019-11-07 06:00:00,306.0,216.75,47.12,59.65,1.22,5.05,13.95
2019-11-07 07:00:00,328.0,237.25,46.0,42.75,1.2,5.15,14.18
2019-11-07 08:00:00,344.25,237.75,46.83,69.47,1.55,5.12,15.95
2019-11-07 09:00:00,408.0,247.5,51.05,62.87,1.75,10.35,22.57
2019-11-07 10:00:00,468.5,273.5,54.05,48.98,1.7,10.62,28.75
2019-11-07 11:00:00,451.5,260.75,55.65,52.57,2.08,7.65,21.15
2019-11-07 12:00:00,501.0,279.25,48.12,41.9,1.65,9.43,17.1
2019-11-07 13:00:00,481.5,298.5,48.73,55.45,1.77,8.68,15.2
2019-11-07 14:00:00,432.75,285.0,50.6,66.4,2.0,9.88,14.62
2019-11-07 15:00:00,385.75,272.5,51.88,65.1,1.88,17.55,15.5
2019-11-07 16:00:00,382.0,273.25,53.15,63.32,1.77,23.8,17.45
2019-11-07 17:00:00,338.0,228.25,59.0,78.78,1.77,11.0,20.05
2019-11-07 18:00:00,373.25,244.25,61.92,49.73,1.65,10.38,17.62
2019-11-07 19:00:00,405.0,284.25,61.7,83.35,2.38,6.68,16.35
2019-11-07 20:00:00,435.75,308.0,50.65,67.05,1.83,4.88,15.5
2019-11-07 21:00:00,368.25,258.5,48.12,52.65,1.52,5.6,15.3
2019-11-07 22:00:00,322.75,227.0,47.83,74.07,1.6,5.95,14.78
2019-11-07 23:00:00,331.0,227.25,48.15,108.35,1.88,7.03,15.35
2019-11-08 00:00:00,346.0,230.25,49.95,150.9,2.85,8.38,18.75
2019-11-08 01:00:00,361.5,240.25,53.77,169.4,2.92,8.55,18.62
2019-11-08 02:00:00,347.5,245.5,57.08,126.88,2.52,7.8,19.65
2019-11-08 03:00:00,326.75,228.5,57.9,110.28,2.75,9.55,14.67
2019-11-08 04:00:00,329.25,223.75,51.53,114.12,2.33,14.95,11.12
2019-11-08 05:00:00,337.5,239.5,49.83,66.93,1.65,8.6,9.07
2019-11-08 06:00:00,289.0,220.75,49.48,44.12,1.25,5.05,7.73
2019-11-08 07:00:00,237.25,176.75,47.58,58.0,1.2,5.58,7.23
2019-11-08 08:00:00,240.0,172.5,50.65,105.88,1.67,6.72,12.47
2019-11-08 09:00:00,265.0,178.5,53.38,78.58,1.55,8.45,13.35
2019-11-08 10:00:00,296.25,192.75,55.45,71.93,1.62,11.4,21.82
2019-11-08 11:00:00,298.75,175.0,52.68,60.05,1.42,20.6,21.9
2019-11-08 12:00:00,283.5,181.0,54.48,36.55,1.1,55.27,20.85
2019-11-08 13:00:00,245.0,138.0,52.17,31.7,1.08,77.8,20.98
2019-11-08 14:00:00,222.0,138.5,51.95,22.05,0.95,107.15,20.5
2019-11-08 15:00:00,200.0,126.75,51.33,30.62,0.95,96.8,21.0
2019-11-08 16:00:00,235.5,140.5,45.33,25.15,0.93,123.05,21.3
2019-11-08 17:00:00,234.0,133.75,47.33,22.27,0.72,108.15,15.53
2019-11-08 18:00:00,230.5,135.5,48.8,42.62,1.5,46.35,12.95
2019-11-08 19:00:00,300.75,185.5,48.98,66.62,2.12,13.72,11.6
2019-11-08 20:00:00,322.25,203.25,50.5,119.12,3.0,16.05,19.38
2019-11-08 21:00:00,367.25,249.75,47.55,140.7,3.0,13.23,19.62
2019-11-08 22:00:00,308.0,165.75,47.27,123.67,2.9,10.57,19.5
2019-11-08 23:00:00,326.75,179.25,47.45,114.5,2.9,9.82,20.17
2019-11-09 00:00:00,322.25,183.75,43.92,112.05,2.88,8.45,18.38
2019-11-09 01:00:00,301.0,178.75,48.15,114.8,2.88,8.07,11.48
2019-11-09 02:00:00,298.5,180.75,49.65,95.4,2.38,7.97,10.5
2019-11-09 03:00:00,301.25,178.5,51.35,69.2,2.12,6.58,7.88
2019-11-09 04:00:00,298.25,201.75,53.3,38.83,1.75,5.1,11.5
2019-11-09 05:00:00,281.0,207.5,47.48,26.52,1.4,5.02,8.57
2019-11-09 06:00:00,296.75,227.0,48.28,22.3,1.27,4.85,8.45
2019-11-09 07:00:00,327.0,261.25,48.88,36.92,1.25,5.25,9.05
2019-11-09 08:00:00,353.5,281.5,44.4,27.1,1.17,5.25,12.23
2019-11-09 09:00:00,343.25,275.75,51.5,27.35,1.12,10.75,14.12
2019-11-09 10:00:00,320.75,251.0,52.27,23.28,1.08,29.07,19.4
2019-11-09 11:00:00,235.25,172.25,49.15,16.45,0.83,62.55,15.03
2019-11-09 12:00:00,179.0,115.0,51.05,14.43,1.0,83.45,10.57
2019-11-09 13:00:00,152.0,81.75,46.55,13.0,0.9,103.58,10.65
2019-11-09 14:00:00,150.25,69.75,44.98,11.48,0.95,111.0,8.5
2019-11-09 15:00:00,135.75,58.75,40.77,8.62,0.6,107.65,7.55
2019-11-09 16:00:00,110.75,44.75,37.42,8.38,0.57,101.55,2.6
2019-11-09 17:00:00,121.25,40.25,38.2,9.9,0.53,86.0,2.67
2019-11-09 18:00:00,143.0,47.25,37.73,21.95,0.85,45.42,2.9
2019-11-09 19:00:00,207.5,94.0,39.07,47.9,1.52,9.25,5.17
2019-11-09 20:00:00,288.5,165.25,43.42,71.65,2.23,8.57,12.48
2019-11-09 21:00:00,339.25,201.75,42.38,64.62,1.88,6.9,14.2
2019-11-09 22:00:00,295.75,184.5,41.9,69.52,1.95,6.65,14.42
2019-11-09 23:00:00,318.0,192.0,41.48,69.67,1.92,6.05,16.65
2019-11-10 00:00:00,320.75,199.5,40.3,64.35,1.95,5.85,14.45
2019-11-10 01:00:00,311.0,201.75,43.43,55.85,1.75,5.68,8.45
2019-11-10 02:00:00,324.25,237.0,45.62,40.95,1.62,6.42,7.57
2019-11-10 03:00:00,380.25,299.25,47.8,41.27,1.55,6.5,11.85
2019-11-10 04:00:00,428.5,349.25,50.4,34.73,1.6,6.15,15.03
2019-11-10 05:00:00,426.5,346.25,45.65,21.6,1.33,7.17,21.23
2019-11-10 06:00:00,427.75,357.25,47.5,20.6,1.58,6.95,21.18
2019-11-10 07:00:00,440.75,369.25,47.3,26.58,1.6,6.83,21.43
2019-11-10 08:00:00,449.25,361.0,44.53,30.98,1.52,7.07,19.6
2019-11-10 09:00:00,428.0,339.5,46.9,31.5,1.45,12.5,22.07
2019-11-10 10:00:00,414.5,323.0,48.02,32.9,1.5,32.62,24.02
2019-11-10 11:00:00,399.5,297.75,48.62,30.95,1.48,72.57,25.1
2019-11-10 12:00:00,355.25,260.25,49.23,20.42,1.12,129.6,26.35
2019-11-10 13:00:00,305.75,205.75,53.7,15.38,0.2,155.88,23.25
2019-11-10 14:00:00,258.25,171.75,44.53,13.25,,144.88,22.55
2019-11-10 15:00:00,210.5,124.0,41.35,10.45,,140.35,19.92
2019-11-10 16:00:00,184.25,88.5,39.72,10.05,,118.33,18.9
2019-11-10 17:00:00,166.75,80.0,40.83,13.65,,89.8,11.4
2019-11-10 18:00:00,182.25,77.25,40.92,22.17,,38.52,10.68
2019-11-10 19:00:00,223.0,100.0,40.75,50.2,,7.38,12.95
2019-11-10 20:00:00,290.0,173.5,45.0,58.35,,6.1,18.7
2019-11-10 21:00:00,319.25,188.75,43.15,78.6,,5.7,18.73
2019-11-10 22:00:00,319.75,171.25,44.25,78.12,,5.53,19.1
2019-11-10 23:00:00,332.0,193.25,45.2,60.6,,5.7,22.9
2019-11-11 00:00:00,336.75,216.0,42.6,68.45,,6.32,19.92
2019-11-11 01:00:00,316.75,201.75,44.92,63.82,,6.53,12.32
2019-11-11 02:00:00,318.0,204.75,46.3,53.5,,5.92,12.15
2019-11-11 03:00:00,316.5,209.75,47.5,45.08,,5.43,11.25
2019-11-11 04:00:00,347.5,227.5,46.95,39.85,,6.58,11.25
2019-11-11 05:00:00,373.0,287.5,45.95,33.95,,6.75,16.88
2019-11-11 06:00:00,466.25,389.5,49.72,29.0,,6.67,15.88
2019-11-11 07:00:00,521.0,435.0,,27.35,,7.25,14.75
2019-11-11 08:00:00,548.5,459.75,50.75,58.47,,7.1,16.2
2019-11-11 09:00:00,611.25,489.5,52.88,64.12,,8.98,20.08
2019-11-11 10:00:00,724.75,567.75,58.33,64.1,,17.85,27.0
2019-11-11 11:00:00,764.75,588.5,60.02,64.55,1.38,60.72,33.73
2019-11-11 12:00:00,744.25,573.5,61.4,33.42,1.9,140.65,17.3
2019-11-11 13:00:00,560.5,424.75,64.85,17.9,1.65,184.35,13.15
2019-11-11 14:00:00,382.5,270.5,57.3,17.67,1.5,186.45,9.6
2019-11-11 15:00:00,308.75,207.25,53.95,12.35,1.93,174.95,14.22
2019-11-11 16:00:00,270.75,180.0,53.8,13.15,1.97,157.45,14.03
2019-11-11 17:00:00,267.25,161.25,48.88,16.62,1.9,103.85,12.82
2019-11-11 18:00:00,285.5,146.75,48.7,26.57,1.32,48.0,13.1
2019-11-11 19:00:00,374.5,201.0,52.3,69.38,2.83,7.8,15.57
2019-11-11 20:00:00,482.0,306.75,54.08,114.78,3.75,8.02,19.4
2019-11-11 21:00:00,444.25,268.5,53.83,116.78,3.92,5.58,17.38
2019-11-11 22:00:00,349.25,202.75,53.12,112.67,4.35,5.5,16.12
2019-11-11 23:00:00,352.5,214.5,53.45,101.42,4.65,5.85,16.38
2019-11-12 00:00:00,368.5,242.5,52.52,99.25,3.45,6.42,15.47
2019-11-12 01:00:00,425.5,302.5,51.88,65.65,5.28,6.78,14.6
2019-11-12 02:00:00,531.5,416.25,53.85,55.25,5.9,7.47,16.48
2019-11-12 03:00:00,565.75,447.75,53.88,61.45,6.55,,15.38
2019-11-12 04:00:00,569.5,456.25,55.58,60.65,7.12,,15.57
2019-11-12 05:00:00,597.5,498.75,56.5,57.4,7.9,,14.03
2019-11-12 06:00:00,652.75,574.0,57.3,51.98,2.9,,13.52
2019-11-12 07:00:00,710.0,608.25,58.45,45.42,3.58,,13.32
2019-11-12 08:00:00,794.75,684.75,56.05,88.6,4.32,,16.15
2019-11-12 09:00:00,843.0,705.25,56.5,96.95,3.85,,17.88
2019-11-12 10:00:00,822.0,677.0,59.33,76.22,3.8,,28.02
2019-11-12 11:00:00,796.0,643.0,60.67,38.02,3.42,,32.05
2019-11-12 12:00:00,670.25,542.5,60.05,21.57,1.75,,21.6
2019-11-12 13:00:00,571.25,457.5,61.23,18.88,1.43,,16.62
2019-11-12 14:00:00,441.5,331.5,49.73,15.45,1.53,6.8,13.97
2019-11-12 15:00:00,385.25,275.5,50.12,14.78,0.95,62.2,17.4
2019-11-12 16:00:00,388.5,279.25,46.3,15.2,0.38,82.3,15.68
2019-11-12 17:00:00,392.75,273.25,49.05,21.42,0.25,65.55,18.55
2019-11-12 18:00:00,463.0,309.5,51.7,43.65,1.82,23.4,
2019-11-12 19:00:00,577.5,407.5,58.92,76.35,2.77,6.92,16.9
2019-11-12 20:00:00,650.0,479.25,53.15,76.95,2.85,5.52,16.6
2019-11-12 21:00:00,539.0,366.0,50.45,89.45,2.77,5.45,17.1
2019-11-12 22:00:00,522.0,365.0,48.62,92.58,2.9,5.78,
2019-11-12 23:00:00,550.75,404.0,48.7,93.75,2.95,5.58,
2019-11-13 00:00:00,569.0,418.75,49.15,113.25,3.25,6.65,
2019-11-13 01:00:00,556.75,408.25,54.1,163.6,3.93,6.47,
2019-11-13 02:00:00,566.75,410.75,57.45,163.0,3.75,6.83,
2019-11-13 03:00:00,573.0,433.5,57.38,97.7,2.98,7.1,
2019-11-13 04:00:00,577.0,460.5,55.15,82.3,2.85,7.35,9.15
2019-11-13 05:00:00,588.5,476.25,48.77,54.93,2.25,6.7,5.75
2019-11-13 06:00:00,607.25,505.5,50.38,44.42,2.15,6.22,5.08
2019-11-13 07:00:00,573.25,478.25,51.92,53.77,2.02,6.85,4.2
2019-11-13 08:00:00,556.75,452.75,54.92,103.57,2.3,6.9,6.5
2019-11-13 09:00:00,643.0,503.75,56.33,109.83,2.23,6.3,16.2
2019-11-13 10:00:00,655.5,495.75,61.58,64.75,1.85,8.2,19.7
2019-11-13 11:00:00,604.0,451.0,60.15,74.97,1.98,16.32,31.33
2019-11-13 12:00:00,672.75,500.25,60.4,60.7,2.0,49.67,
2019-11-13 13:00:00,702.25,522.0,62.73,47.8,2.62,93.0,
2019-11-13 14:00:00,647.25,471.5,50.52,26.07,2.0,149.15,21.85
2019-11-13 15:00:00,528.5,392.0,54.35,23.6,1.52,148.28,23.9
2019-11-13 16:00:00,499.25,353.25,55.9,25.77,1.83,124.15,22.5
2019-11-13 17:00:00,480.25,328.75,53.4,39.0,1.88,89.33,25.77
2019-11-13 18:00:00,569.25,382.75,55.8,66.2,2.73,28.3,23.88
2019-11-13 19:00:00,689.25,479.0,58.33,93.28,3.62,8.28,22.6
2019-11-13 20:00:00,739.75,544.5,55.95,155.4,4.45,6.53,22.45
2019-11-13 21:00:00,639.75,453.25,49.57,151.65,4.4,7.7,19.85
2019-11-13 22:00:00,593.75,423.75,50.08,171.88,4.55,6.27,20.23
2019-11-13 23:00:00,594.25,415.0,49.5,176.5,4.67,7.45,21.57
2019-11-14 00:00:00,595.0,421.25,49.98,127.38,3.88,7.53,19.67
2019-11-14 01:00:00,585.75,431.25,53.35,131.65,3.83,6.92,18.4
2019-11-14 02:00:00,577.0,425.75,56.97,169.62,4.12,6.17,22.3
2019-11-14 03:00:00,547.75,404.25,56.92,173.85,4.0,6.6,18.25
2019-11-14 04:00:00,527.5,394.5,56.42,154.65,3.8,6.6,17.3
2019-11-14 05:00:00,521.5,399.75,49.3,124.05,3.25,7.88,13.4
