Datetime,PM10 (ug/m3),PM2.5 (ug/m3),CO (mg/m3),NH3 (ug/m3),NOx (ppb),Ozone (ug/m3),SO2 (ug/m3)
2019-12-09 03:00:00,273.5,230.0,2.3,41.65,68.85,8.32,7.4
2019-12-09 04:00:00,257.25,220.0,2.23,41.05,69.45,8.47,7.5
2019-12-09 05:00:00,241.25,207.75,2.0,41.38,62.23,8.28,4.68
2019-12-09 06:00:00,238.25,201.25,1.65,40.38,48.38,7.85,4.25
2019-12-09 07:00:00,214.75,181.75,1.65,38.33,60.87,7.8,4.95
2019-12-09 08:00:00,209.25,175.75,1.82,41.9,88.88,7.85,7.25
2019-12-09 09:00:00,237.25,186.0,2.12,48.4,118.08,10.33,7.22
2019-12-09 10:00:00,291.5,222.75,1.75,53.27,115.25,18.07,7.38
2019-12-09 11:00:00,295.75,243.5,0.6,42.0,40.8,38.7,6.35
2019-12-09 12:00:00,214.25,175.75,0.43,37.12,23.75,132.18,7.68
2019-12-09 13:00:00,154.5,122.5,0.43,33.8,20.25,152.1,9.25
2019-12-09 14:00:00,138.5,99.75,0.43,34.95,22.98,170.38,9.65
2019-12-09 15:00:00,152.0,103.5,0.5,38.23,26.27,192.02,10.68
2019-12-09 16:00:00,163.75,119.0,0.55,38.5,27.68,181.25,10.75
2019-12-09 17:00:00,200.75,124.75,0.7,37.15,26.82,120.5,7.83
2019-12-09 18:00:00,251.25,119.5,0.77,35.05,30.2,50.43,6.2
2019-12-09 19:00:00,149.5,107.0,0.85,34.48,43.07,16.32,6.15
2019-12-09 20:00:00,165.0,112.75,0.98,35.57,40.7,10.47,6.85
2019-12-09 21:00:00,166.5,124.75,1.35,37.47,51.8,9.7,5.23
2019-12-09 22:00:00,182.5,140.0,1.52,39.28,53.33,11.4,6.15
2019-12-09 23:00:00,193.75,153.25,1.95,38.6,94.47,11.12,6.78
2019-12-10 00:00:00,206.5,157.75,2.0,40.08,82.22,11.38,7.0
2019-12-10 01:00:00,222.0,172.5,2.2,41.5,88.93,13.73,10.4
2019-12-10 02:00:00,252.5,207.25,2.3,42.67,82.2,12.4,10.43
2019-12-10 03:00:00,246.5,200.5,2.1,40.8,60.45,11.8,7.95
2019-12-10 04:00:00,251.75,204.0,2.1,41.05,69.6,12.35,9.15
2019-12-10 05:00:00,255.5,202.5,2.02,42.4,84.1,13.15,7.57
2019-12-10 06:00:00,260.25,208.5,1.65,43.62,47.92,12.18,6.53
2019-12-10 07:00:00,260.0,211.25,1.48,44.05,30.67,12.15,5.75
2019-12-10 08:00:00,263.5,210.0,1.8,45.7,82.4,12.92,9.0
2019-12-10 09:00:00,295.0,222.0,2.38,48.33,136.85,15.67,13.0
2019-12-10 10:00:00,335.25,230.0,2.02,43.23,117.55,34.2,11.65
2019-12-10 11:00:00,361.25,262.25,1.45,44.4,59.38,108.4,9.93
2019-12-10 12:00:00,361.5,260.75,1.0,39.6,29.12,145.5,9.82
2019-12-10 13:00:00,233.75,176.5,0.8,40.05,20.98,157.15,8.88
2019-12-10 14:00:00,198.0,156.5,0.8,38.4,16.8,165.35,8.47
2019-12-10 15:00:00,173.5,143.0,0.78,37.98,17.15,167.98,8.1
2019-12-10 16:00:00,172.25,134.5,0.7,37.08,18.2,163.25,7.6
2019-12-10 17:00:00,176.75,135.5,0.72,36.38,21.1,102.7,6.5
2019-12-10 18:00:00,197.0,135.0,0.78,34.53,23.43,51.17,6.15
2019-12-10 19:00:00,212.5,136.0,0.98,36.1,34.02,21.48,5.92
2019-12-10 20:00:00,182.0,132.25,1.2,35.95,47.2,10.1,6.47
2019-12-10 21:00:00,200.75,148.0,1.77,39.05,78.5,12.22,6.85
2019-12-10 22:00:00,226.0,181.75,2.27,42.9,114.72,12.97,7.97
2019-12-10 23:00:00,245.0,205.75,2.68,47.1,159.05,12.97,10.12
2019-12-11 00:00:00,259.25,218.25,3.28,42.6,158.12,12.62,9.22
2019-12-11 01:00:00,269.5,223.75,4.33,41.12,201.55,12.82,12.68
2019-12-11 02:00:00,287.5,233.25,4.88,43.4,211.32,15.25,14.58
2019-12-11 03:00:00,311.25,249.75,4.5,44.2,155.85,14.68,11.3
2019-12-11 04:00:00,317.25,264.0,4.15,43.27,129.32,18.2,11.75
2019-12-11 05:00:00,318.5,269.75,3.53,43.52,95.9,20.8,5.85
2019-12-11 06:00:00,302.75,258.0,2.9,46.6,73.38,20.3,4.4
2019-12-11 07:00:00,306.0,249.75,2.47,46.83,66.75,15.15,4.17
2019-12-11 08:00:00,315.25,248.0,2.55,48.7,99.8,14.05,7.7
2019-12-11 09:00:00,351.25,260.75,3.05,51.6,178.8,15.6,13.8
2019-12-11 10:00:00,410.75,267.0,3.08,57.9,144.82,30.78,13.6
2019-12-11 11:00:00,421.0,306.25,1.77,52.1,56.02,93.7,16.38
2019-12-11 12:00:00,369.75,291.25,1.38,47.42,43.03,129.47,16.77
2019-12-11 13:00:00,320.75,234.5,1.2,45.65,37.03,147.35,14.62
2019-12-11 14:00:00,283.0,209.0,1.15,46.88,28.93,174.55,16.43
2019-12-11 15:00:00,287.5,214.0,1.1,46.27,24.4,154.82,12.78
2019-12-11 16:00:00,319.75,202.75,1.15,44.6,46.2,87.88,9.7
2019-12-11 17:00:00,346.25,206.75,1.25,46.77,75.7,32.15,7.92
2019-12-11 18:00:00,411.5,220.25,1.68,45.88,104.0,11.82,7.23
2019-12-11 19:00:00,550.5,240.25,1.62,47.88,78.3,12.3,6.38
2019-12-11 20:00:00,304.75,226.25,2.3,46.12,113.38,12.3,7.42
2019-12-11 21:00:00,308.75,235.0,2.73,53.7,122.02,13.8,9.07
2019-12-11 22:00:00,341.5,266.0,4.2,50.58,236.47,15.43,13.03
2019-12-11 23:00:00,380.25,294.5,5.12,53.9,294.8,16.15,15.85
2019-12-12 00:00:00,411.75,318.0,4.92,57.95,246.97,16.45,13.02
2019-12-12 01:00:00,420.0,323.75,5.08,56.98,270.52,17.6,9.97
2019-12-12 02:00:00,442.25,336.5,5.2,58.53,265.35,18.1,10.52
2019-12-12 03:00:00,449.0,347.25,4.85,57.35,254.7,17.42,8.85
2019-12-12 04:00:00,426.0,336.0,3.62,58.42,182.05,14.85,8.3
2019-12-12 05:00:00,402.75,323.25,3.12,57.02,131.28,14.72,5.48
2019-12-12 06:00:00,372.25,307.75,2.88,56.15,105.2,13.55,4.38
2019-12-12 07:00:00,353.25,290.5,2.52,52.78,94.47,13.8,3.73
2019-12-12 08:00:00,355.5,278.25,2.5,58.27,112.68,13.47,4.12
2019-12-12 09:00:00,382.25,289.75,2.4,57.3,108.38,14.28,6.22
2019-12-12 10:00:00,404.0,319.0,2.17,56.8,86.67,15.2,6.12
2019-12-12 11:00:00,438.5,338.5,1.87,58.3,63.95,39.75,6.0
2019-12-12 12:00:00,445.25,332.5,1.4,54.83,41.25,88.9,9.97
2019-12-12 13:00:00,380.0,288.0,1.12,52.73,31.77,107.47,12.23
2019-12-12 14:00:00,319.75,243.75,1.1,52.27,29.75,112.85,10.85
2019-12-12 15:00:00,295.25,220.75,0.95,49.38,26.12,118.32,10.05
2019-12-12 16:00:00,270.75,194.0,0.85,48.47,28.88,111.05,11.18
2019-12-12 17:00:00,253.25,182.75,0.85,49.42,29.15,103.97,8.28
2019-12-12 18:00:00,270.75,200.0,1.23,49.3,40.65,56.35,7.1
2019-12-12 19:00:00,283.0,218.25,1.48,48.35,59.47,20.32,6.7
2019-12-12 20:00:00,268.0,214.5,1.0,50.12,30.0,63.88,6.4
2019-12-12 21:00:00,232.5,196.5,1.0,47.73,25.85,57.05,6.42
2019-12-12 22:00:00,202.5,176.25,0.83,45.45,18.25,72.53,6.2
2019-12-12 23:00:00,183.5,150.75,1.12,44.48,32.4,45.27,5.95
2019-12-13 00:00:00,162.75,132.0,1.28,43.85,43.6,21.7,5.85
2019-12-13 01:00:00,145.5,118.5,1.18,43.7,31.62,35.17,4.25
2019-12-13 02:00:00,131.25,107.75,0.88,44.48,19.95,38.1,3.75
2019-12-13 03:00:00,128.5,116.25,0.8,42.05,18.15,35.72,3.9
2019-12-13 04:00:00,126.5,115.25,0.8,40.42,20.88,26.35,4.85
2019-12-13 05:00:00,128.25,111.0,0.9,40.75,26.33,22.2,5.43
2019-12-13 06:00:00,134.0,111.25,0.75,39.9,20.98,40.67,6.05
2019-12-13 07:00:00,110.0,93.75,0.7,36.67,23.4,28.5,5.7
2019-12-13 08:00:00,67.0,59.25,0.83,35.73,29.13,26.52,4.72
2019-12-13 09:00:00,45.75,39.25,1.02,32.3,43.52,13.18,4.03
2019-12-13 10:00:00,51.25,45.25,1.05,34.33,30.43,25.38,4.35
2019-12-13 11:00:00,72.0,63.0,0.93,34.45,23.33,35.17,4.7
2019-12-13 12:00:00,78.25,71.25,0.83,34.7,20.92,40.4,4.97
2019-12-13 13:00:00,85.5,83.25,0.88,36.47,22.55,41.5,6.05
2019-12-13 14:00:00,104.5,98.25,0.93,37.33,25.43,34.15,5.67
2019-12-13 15:00:00,109.25,100.5,1.0,38.52,27.58,26.4,5.62
2019-12-13 16:00:00,136.0,122.25,0.85,42.45,19.23,32.23,6.03
2019-12-13 17:00:00,156.75,144.75,0.72,43.67,17.05,33.25,6.2
2019-12-13 18:00:00,149.75,137.0,0.78,43.1,18.15,28.53,6.1
2019-12-13 19:00:00,156.0,131.75,0.72,40.5,19.1,26.62,6.62
2019-12-13 20:00:00,142.75,119.5,0.72,37.92,20.9,25.52,6.78
2019-12-13 21:00:00,116.0,98.75,0.55,35.22,14.85,42.08,5.95
2019-12-13 22:00:00,94.25,81.25,0.5,32.55,13.07,45.42,6.17
2019-12-13 23:00:00,72.5,65.75,0.53,31.9,13.8,41.1,5.22
2019-12-14 00:00:00,70.75,63.5,0.55,32.25,16.45,29.85,4.62
2019-12-14 01:00:00,77.25,66.5,0.55,31.77,14.3,13.15,4.07
2019-12-14 02:00:00,73.5,62.5,0.55,31.83,10.82,5.45,5.05
2019-12-14 03:00:00,77.25,60.0,0.7,28.45,24.75,6.5,6.5
2019-12-14 04:00:00,76.25,50.25,0.7,28.35,28.93,7.15,6.78
2019-12-14 05:00:00,79.5,54.75,0.7,28.58,35.78,6.08,4.62
2019-12-14 06:00:00,79.75,47.0,0.67,29.75,28.38,5.0,2.72
2019-12-14 07:00:00,82.5,44.75,0.7,29.85,26.05,5.72,3.08
2019-12-14 08:00:00,77.5,47.75,0.7,31.52,30.25,5.75,5.12
2019-12-14 09:00:00,86.5,52.25,0.83,31.53,45.35,8.93,6.78
2019-12-14 10:00:00,98.75,64.5,0.8,33.33,53.48,13.57,8.35
2019-12-14 11:00:00,117.75,81.0,0.53,32.88,,31.08,7.93
2019-12-14 12:00:00,100.5,75.5,0.5,31.03,30.4,39.45,8.28
2019-12-14 13:00:00,88.0,69.0,0.5,29.65,21.2,55.8,10.53
2019-12-14 14:00:00,76.0,60.5,0.5,29.4,18.5,70.38,9.5
2019-12-14 15:00:00,88.5,54.5,0.47,29.32,19.58,69.3,7.38
2019-12-14 16:00:00,86.5,54.0,0.35,29.7,16.93,83.0,6.67
2019-12-14 17:00:00,73.0,52.0,0.57,30.48,21.23,46.12,5.9
2019-12-14 18:00:00,79.5,52.0,0.53,30.0,22.1,10.93,5.7
2019-12-14 19:00:00,77.0,51.0,0.57,28.23,18.72,5.43,6.2
2019-12-14 20:00:00,90.5,60.0,1.1,30.12,51.25,8.3,7.8
2019-12-14 21:00:00,119.0,80.0,1.52,32.25,60.9,9.58,6.68
2019-12-14 22:00:00,142.5,100.5,1.67,32.88,64.92,10.25,5.9
2019-12-14 23:00:00,142.0,104.0,1.3,32.48,50.3,8.93,5.42
2019-12-15 00:00:00,121.5,93.5,1.05,32.77,32.38,8.07,4.42
2019-12-15 01:00:00,123.5,92.5,1.05,32.1,32.45,9.45,5.38
2019-12-15 02:00:00,127.0,91.5,0.88,32.35,39.03,8.9,8.18
2019-12-15 03:00:00,116.0,87.0,0.85,30.35,30.93,8.07,8.5
2019-12-15 04:00:00,111.0,85.0,0.8,29.08,28.9,7.58,7.4
2019-12-15 05:00:00,102.5,75.5,0.83,30.1,34.38,7.28,3.6
2019-12-15 06:00:00,107.5,76.0,0.83,32.12,34.55,7.18,2.0
2019-12-15 07:00:00,128.5,85.0,0.72,33.92,25.82,7.8,1.32
2019-12-15 08:00:00,134.5,82.5,0.75,35.08,24.55,7.53,2.72
2019-12-15 09:00:00,133.5,84.5,0.85,32.5,40.9,9.55,5.67
2019-12-15 10:00:00,134.5,81.5,0.8,33.35,30.3,14.25,7.22
2019-12-15 11:00:00,149.0,95.5,0.88,36.03,41.42,28.18,8.57
2019-12-15 12:00:00,153.5,117.0,0.7,34.05,26.7,60.88,8.03
2019-12-15 13:00:00,126.0,104.5,0.57,32.05,13.73,83.1,7.1
2019-12-15 14:00:00,102.0,85.5,0.5,32.57,12.88,87.38,6.1
2019-12-15 15:00:00,92.0,74.0,0.45,32.45,11.8,89.4,5.42
2019-12-15 16:00:00,87.0,70.5,0.4,32.85,11.78,84.8,5.03
2019-12-15 17:00:00,86.0,70.5,0.43,33.3,12.93,68.3,3.25
2019-12-15 18:00:00,88.0,66.0,0.53,33.0,18.12,23.1,3.1
2019-12-15 19:00:00,99.0,72.0,0.65,34.1,27.8,17.38,3.7
2019-12-15 20:00:00,115.0,85.0,0.78,35.2,27.52,12.93,6.28
2019-12-15 21:00:00,139.5,106.5,0.8,39.15,32.0,9.78,7.93
2019-12-15 22:00:00,158.5,117.5,0.8,38.48,29.22,11.0,6.03
2019-12-15 23:00:00,155.0,103.5,0.8,36.65,26.55,10.95,5.55
2019-12-16 00:00:00,148.0,93.0,0.8,36.08,27.62,6.92,5.15
2019-12-16 01:00:00,142.5,86.5,0.78,35.95,27.32,7.25,4.65
2019-12-16 02:00:00,143.0,81.5,0.7,37.25,23.02,8.5,6.15
2019-12-16 03:00:00,134.5,74.0,0.6,34.8,20.62,17.48,7.55
2019-12-16 04:00:00,112.5,62.5,0.65,33.05,16.65,19.82,6.6
2019-12-16 05:00:00,105.0,62.0,0.67,34.1,18.3,15.83,4.8
2019-12-16 06:00:00,114.5,68.0,0.67,35.0,18.02,16.93,2.33
2019-12-16 07:00:00,122.5,67.5,0.62,35.25,16.7,27.85,2.0
2019-12-16 08:00:00,126.0,69.5,0.65,36.9,18.62,23.98,2.92
2019-12-16 09:00:00,136.5,78.0,0.78,35.6,18.35,26.23,4.47
2019-12-16 10:00:00,144.0,89.0,0.75,35.52,19.43,22.45,6.35
2019-12-16 11:00:00,123.0,87.5,0.7,33.58,14.43,29.93,7.22
2019-12-16 12:00:00,96.0,78.5,0.67,32.35,12.9,32.23,7.32
2019-12-16 13:00:00,89.0,78.0,0.65,32.6,13.25,35.5,5.15
2019-12-16 14:00:00,91.0,81.0,0.7,34.8,15.33,33.42,2.92
2019-12-16 15:00:00,109.5,94.5,0.7,36.05,17.85,32.4,3.08
2019-12-16 16:00:00,114.0,98.0,0.6,35.17,17.65,29.95,2.65
2019-12-16 17:00:00,110.0,95.0,0.53,36.15,17.1,28.42,2.8
2019-12-16 18:00:00,113.5,97.0,0.5,35.15,15.53,29.6,3.3
2019-12-16 19:00:00,106.0,92.0,0.53,33.8,14.35,31.35,4.75
2019-12-16 20:00:00,104.5,88.0,0.57,33.15,15.17,29.32,5.18
2019-12-16 21:00:00,109.5,90.0,0.6,34.02,15.25,28.52,5.05
2019-12-16 22:00:00,113.0,97.0,0.57,35.53,15.45,29.1,2.55
2019-12-16 23:00:00,103.0,92.5,0.5,35.35,12.23,37.33,2.48
2019-12-17 00:00:00,92.0,82.0,0.4,35.5,10.6,38.4,2.4
2019-12-17 01:00:00,93.5,80.0,0.4,36.02,10.62,35.9,3.7
2019-12-17 02:00:00,91.5,75.5,0.4,37.42,8.93,41.25,3.7
2019-12-17 03:00:00,86.0,72.0,0.35,35.4,7.12,39.9,6.38
2019-12-17 04:00:00,82.0,71.5,0.4,35.23,7.12,37.3,5.85
2019-12-17 05:00:00,78.5,68.0,0.3,35.9,7.45,43.9,4.8
2019-12-17 06:00:00,73.0,64.0,0.3,37.5,6.9,45.42,2.15
2019-12-17 07:00:00,72.0,63.5,0.3,40.02,7.47,40.83,2.08
2019-12-17 08:00:00,76.5,67.0,0.38,41.95,11.47,32.05,3.5
2019-12-17 09:00:00,85.0,72.5,0.4,43.07,11.3,33.67,5.72
2019-12-17 10:00:00,94.5,78.5,0.4,45.75,11.97,33.15,6.8
2019-12-17 11:00:00,104.0,84.0,0.47,47.77,14.0,31.43,8.85
2019-12-17 12:00:00,117.5,94.5,0.5,51.0,14.28,36.15,7.67
2019-12-17 13:00:00,127.0,104.0,0.53,53.9,15.9,35.0,4.78
2019-12-17 14:00:00,118.5,98.5,0.5,55.43,15.05,35.8,2.8
2019-12-17 15:00:00,120.0,100.5,0.6,58.12,17.9,33.27,3.1
2019-12-17 16:00:00,137.0,111.5,0.55,59.8,18.77,28.18,3.0
2019-12-17 17:00:00,145.5,116.5,0.6,60.48,19.7,24.9,3.98
2019-12-17 18:00:00,145.0,118.5,0.62,58.8,19.23,23.48,3.75
2019-12-17 19:00:00,132.0,108.5,0.6,56.8,17.62,28.48,5.55
2019-12-17 20:00:00,129.5,103.5,0.75,56.95,17.45,10.3,6.88
2019-12-17 21:00:00,130.0,104.0,0.93,53.43,16.12,7.43,7.47
2019-12-17 22:00:00,131.5,106.5,1.2,47.15,38.17,7.88,5.8
2019-12-17 23:00:00,152.0,116.0,1.45,47.5,54.47,10.05,6.42
2019-12-18 00:00:00,177.5,125.0,1.38,47.82,48.17,9.2,6.2
2019-12-18 01:00:00,175.0,113.0,0.85,48.67,30.43,7.83,6.12
2019-12-18 02:00:00,168.0,102.0,0.7,49.22,25.8,7.9,6.15
2019-12-18 03:00:00,176.0,111.5,0.7,45.88,24.45,7.4,8.75
2019-12-18 04:00:00,167.5,109.0,0.62,46.02,21.5,17.65,8.95
2019-12-18 05:00:00,154.0,92.5,0.5,47.03,11.2,40.77,8.8
2019-12-18 06:00:00,150.0,87.0,0.5,47.92,12.65,45.75,6.43
2019-12-18 07:00:00,155.0,101.0,0.5,49.7,17.75,39.12,6.0
2019-12-18 08:00:00,163.0,120.5,0.57,49.97,21.25,30.75,6.22
2019-12-18 09:00:00,162.0,131.5,0.62,47.67,20.62,40.7,5.15
2019-12-18 10:00:00,163.5,136.5,0.7,47.67,25.2,41.2,5.62
2019-12-18 11:00:00,170.0,139.5,0.6,45.77,21.85,56.27,7.92
2019-12-18 12:00:00,159.0,129.0,0.53,43.35,18.35,69.38,6.62
2019-12-18 13:00:00,143.5,120.0,0.53,42.88,21.65,76.22,2.25
2019-12-18 14:00:00,144.5,123.0,0.6,44.88,24.12,78.8,1.48
2019-12-18 15:00:00,147.5,124.0,0.6,44.95,24.12,86.5,1.05
2019-12-18 16:00:00,153.5,127.5,0.62,45.3,26.23,82.57,2.35
2019-12-18 17:00:00,161.5,133.0,0.68,46.28,30.1,64.18,4.62
2019-12-18 18:00:00,176.5,140.5,0.8,46.78,31.45,28.03,4.2
2019-12-18 19:00:00,182.0,141.5,0.9,45.03,29.75,9.43,5.3
2019-12-18 20:00:00,179.5,141.0,1.23,44.92,39.65,9.2,7.43
2019-12-18 21:00:00,186.0,146.5,1.42,43.28,45.0,9.2,7.85
2019-12-18 22:00:00,189.5,148.5,1.52,42.35,50.0,9.7,6.88
2019-12-18 23:00:00,204.0,155.5,1.75,42.18,66.35,12.35,7.0
2019-12-19 00:00:00,224.5,175.5,2.55,41.38,104.9,14.6,8.55
2019-12-19 01:00:00,241.5,198.0,3.05,40.62,151.38,15.03,10.25
2019-12-19 02:00:00,260.5,217.5,3.1,43.38,162.07,15.2,12.0
2019-12-19 03:00:00,258.5,209.0,2.23,40.2,113.15,13.43,12.28
2019-12-19 04:00:00,225.0,169.0,1.67,37.9,79.17,10.65,8.8
2019-12-19 05:00:00,192.5,136.5,1.35,36.42,62.23,9.1,4.07
2019-12-19 06:00:00,173.5,118.0,1.33,35.4,59.6,8.07,1.45
2019-12-19 07:00:00,172.0,111.0,1.33,36.05,63.8,8.53,0.87
2019-12-19 08:00:00,205.0,120.0,1.6,37.05,94.22,8.88,4.6
2019-12-19 09:00:00,250.5,155.0,1.73,43.25,58.75,10.2,5.95
2019-12-19 10:00:00,283.0,175.5,1.7,47.25,52.52,12.05,5.8
2019-12-19 11:00:00,303.5,179.5,1.58,49.23,47.73,16.77,8.07
2019-12-19 12:00:00,312.0,197.5,1.67,51.15,57.98,26.93,8.43
2019-12-19 13:00:00,324.0,242.0,1.62,53.8,53.85,47.62,7.38
2019-12-19 14:00:00,336.5,286.5,1.8,58.48,55.6,50.1,6.15
2019-12-19 15:00:00,373.5,320.0,2.05,64.1,64.95,36.88,6.67
2019-12-19 16:00:00,422.5,359.0,2.0,65.08,74.5,21.42,6.43
2019-12-19 17:00:00,419.5,357.0,1.8,63.8,68.85,18.52,5.9
2019-12-19 18:00:00,399.5,336.0,1.9,63.85,66.38,16.73,5.95
2019-12-19 19:00:00,387.0,323.5,1.95,60.85,58.42,15.78,7.85
2019-12-19 20:00:00,371.5,297.0,2.1,57.83,72.82,15.6,8.5
2019-12-19 21:00:00,352.5,278.5,1.97,56.38,54.98,14.85,6.52
2019-12-19 22:00:00,335.0,275.0,2.23,54.62,64.6,14.2,4.97
2019-12-19 23:00:00,324.5,265.5,2.3,52.38,81.95,13.8,4.18
2019-12-20 00:00:00,314.0,255.5,2.32,49.3,75.93,13.85,4.85
2019-12-20 01:00:00,316.5,257.5,2.4,49.85,76.78,14.2,5.55
2019-12-20 02:00:00,330.0,266.0,2.45,51.5,77.62,13.75,6.6
2019-12-20 03:00:00,368.0,270.0,2.08,54.83,65.9,13.25,8.45
2019-12-20 04:00:00,380.0,258.5,1.8,54.15,54.12,11.8,7.07
2019-12-20 05:00:00,352.0,235.0,1.73,53.12,56.52,10.32,5.95
2019-12-20 06:00:00,342.0,221.5,1.6,53.5,46.35,11.3,3.23
2019-12-20 07:00:00,334.5,207.5,1.4,52.05,34.62,9.38,1.8
2019-12-20 08:00:00,327.5,195.0,1.27,52.48,34.47,11.1,3.15
2019-12-20 09:00:00,331.0,195.0,1.25,49.38,38.12,13.6,5.55
2019-12-20 10:00:00,334.0,195.5,1.3,51.6,47.52,16.75,6.02
2019-12-20 11:00:00,353.0,215.0,1.48,53.62,73.8,23.65,8.48
2019-12-20 12:00:00,382.0,290.0,1.5,55.15,70.23,34.58,8.85
2019-12-20 13:00:00,396.0,350.5,1.62,58.17,75.97,47.77,7.8
2019-12-20 14:00:00,419.5,370.5,1.73,60.3,76.5,66.97,8.28
2019-12-20 15:00:00,424.0,372.5,1.77,59.6,65.15,53.7,7.78
2019-12-20 16:00:00,390.0,341.0,1.6,57.52,58.62,41.8,5.12
2019-12-20 17:00:00,376.0,321.0,1.5,55.88,59.12,32.85,4.35
2019-12-20 18:00:00,379.0,312.0,1.5,54.88,46.67,21.38,3.08
2019-12-20 19:00:00,360.0,284.5,1.57,52.33,50.48,11.85,3.48
2019-12-20 20:00:00,338.0,260.0,1.8,49.52,52.33,12.07,6.62
2019-12-20 21:00:00,349.0,258.5,2.12,49.02,62.5,11.07,7.5
2019-12-20 22:00:00,330.5,239.0,2.23,48.3,59.65,10.6,6.2
2019-12-20 23:00:00,286.0,218.5,2.83,48.73,83.78,10.7,5.75
2019-12-21 00:00:00,273.5,218.5,2.53,47.6,81.7,10.35,6.17
2019-12-21 01:00:00,335.0,235.5,2.7,51.0,120.83,11.25,8.98
2019-12-21 02:00:00,386.0,246.5,2.5,51.75,99.5,10.7,8.9
2019-12-21 03:00:00,357.5,232.5,2.12,47.12,77.72,10.15,9.17
2019-12-21 04:00:00,331.0,217.0,1.68,45.85,60.83,9.88,9.2
2019-12-21 05:00:00,310.5,202.0,1.45,45.3,41.45,9.1,7.35
2019-12-21 06:00:00,293.0,196.5,1.4,45.88,35.92,8.68,5.85
2019-12-21 07:00:00,300.5,197.5,1.4,48.2,37.97,8.55,4.42
2019-12-21 08:00:00,316.0,196.0,1.4,48.17,47.62,7.88,5.47
2019-12-21 09:00:00,334.5,197.5,1.5,46.9,64.0,8.62,6.72
2019-12-21 10:00:00,350.5,198.5,1.62,50.15,67.83,10.93,6.28
2019-12-21 11:00:00,328.5,212.5,1.42,54.4,55.38,13.75,6.45
2019-12-21 12:00:00,303.5,248.5,1.33,57.38,45.55,22.48,7.68
2019-12-21 13:00:00,287.5,255.0,1.33,61.75,37.7,46.67,6.6
2019-12-21 14:00:00,274.5,234.5,1.25,65.17,35.95,57.35,6.55
2019-12-21 15:00:00,321.0,264.0,1.45,66.7,42.6,65.7,7.12
2019-12-21 16:00:00,330.5,272.5,1.18,65.35,34.1,69.02,6.8
2019-12-21 17:00:00,279.5,232.5,1.1,63.75,32.58,48.27,5.5
2019-12-21 18:00:00,260.0,214.5,1.1,63.45,31.85,26.57,4.08
2019-12-21 19:00:00,245.0,195.0,1.23,61.4,33.67,9.92,4.8
2019-12-21 20:00:00,254.5,197.5,1.62,56.77,49.55,10.68,7.88
2019-12-21 21:00:00,274.0,210.0,1.73,54.1,55.5,11.6,8.15
2019-12-21 22:00:00,275.0,208.0,1.83,51.62,55.58,11.28,7.48
2019-12-21 23:00:00,269.0,202.5,1.77,51.27,50.9,10.53,4.47
2019-12-22 00:00:00,243.0,181.5,1.55,48.05,37.5,9.93,4.32
2019-12-22 01:00:00,218.0,161.5,1.32,45.9,34.92,8.68,4.47
2019-12-22 02:00:00,211.5,147.5,1.15,48.35,35.38,7.15,5.38
2019-12-22 03:00:00,209.0,131.5,1.02,43.55,29.52,7.38,7.18
2019-12-22 04:00:00,208.5,123.5,1.0,43.8,23.9,7.38,7.48
2019-12-22 05:00:00,207.5,120.5,0.9,45.42,20.1,12.93,6.2
2019-12-22 06:00:00,187.0,110.5,0.88,48.28,15.25,15.07,5.45
2019-12-22 07:00:00,164.0,100.5,0.9,53.2,17.05,14.97,3.1
2019-12-22 08:00:00,153.0,95.0,0.83,54.92,16.05,15.7,4.78
2019-12-22 09:00:00,131.0,85.5,0.8,53.85,15.98,17.95,5.57
2019-12-22 10:00:00,118.5,80.5,0.8,55.75,17.43,21.95,5.92
2019-12-22 11:00:00,128.5,90.0,0.8,56.0,27.6,23.8,9.02
2019-12-22 12:00:00,142.5,114.0,0.9,57.83,24.38,29.2,8.8
2019-12-22 13:00:00,145.0,129.0,0.88,59.12,22.35,38.65,6.7
2019-12-22 14:00:00,149.5,135.0,0.93,60.05,20.25,49.52,6.4
2019-12-22 15:00:00,168.0,148.0,1.02,62.15,20.52,48.25,3.62
2019-12-22 16:00:00,191.0,166.0,1.0,60.33,22.0,43.97,3.6
2019-12-22 17:00:00,193.0,171.5,0.97,57.38,22.7,35.1,3.33
2019-12-22 18:00:00,187.5,169.0,1.1,54.67,24.57,18.7,3.08
2019-12-22 19:00:00,200.5,169.5,1.23,50.8,36.6,9.18,4.33
2019-12-22 20:00:00,211.0,166.5,1.27,48.42,37.62,10.03,6.75
2019-12-22 21:00:00,207.0,161.5,1.23,47.98,25.35,16.05,5.68
2019-12-22 22:00:00,203.5,162.5,1.1,47.33,24.93,21.2,5.4
2019-12-22 23:00:00,189.0,160.5,0.93,50.45,18.95,26.6,2.1
2019-12-23 00:00:00,171.0,153.0,0.88,50.25,18.4,25.07,3.18
2019-12-23 01:00:00,163.0,150.0,0.8,49.17,19.45,25.02,5.58
2019-12-23 02:00:00,156.5,144.0,0.7,51.1,18.73,29.1,6.67
2019-12-23 03:00:00,151.0,135.5,0.7,45.3,15.57,30.83,8.77
2019-12-23 04:00:00,145.5,132.5,0.7,43.7,13.9,32.82,8.03
2019-12-23 05:00:00,148.0,134.0,0.7,43.4,12.7,33.03,6.15
