Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3)
2019-10-31 01:00:00,420.65,203.74,224.95,3.49,8.06
2019-10-31 02:00:00,501.13,254.35,259.91,3.93,8.97
2019-10-31 03:00:00,528.52,310.27,210.12,3.78,8.23
2019-10-31 04:00:00,510.92,304.77,182.52,3.63,7.77
2019-10-31 05:00:00,444.97,263.3,152.09,3.45,7.1
2019-10-31 06:00:00,462.24,306.76,148.91,3.49,7.66
2019-10-31 07:00:00,474.68,284.57,186.3,3.67,8.07
2019-10-31 08:00:00,420.83,230.16,163.83,3.46,8.04
2019-10-31 09:00:00,342.62,189.87,133.29,3.26,7.27
2019-10-31 10:00:00,328.43,170.57,91.05,2.95,8.09
2019-10-31 11:00:00,328.19,173.6,59.41,2.74,12.0
2019-10-31 12:00:00,324.55,185.3,40.95,2.6,24.07
2019-10-31 13:00:00,282.93,150.88,36.25,2.36,31.67
2019-10-31 14:00:00,322.93,189.89,28.15,2.17,40.78
2019-10-31 15:00:00,421.94,258.65,24.2,2.05,48.18
2019-10-31 16:00:00,481.92,318.57,20.04,2.04,45.01
2019-10-31 17:00:00,530.48,385.41,72.65,2.28,18.63
2019-10-31 18:00:00,700.09,460.02,113.61,2.98,9.63
2019-10-31 19:00:00,762.69,510.51,95.22,3.22,9.71
2019-10-31 20:00:00,698.64,461.22,68.25,3.25,9.45
2019-10-31 21:00:00,769.75,460.08,103.49,3.73,9.36
2019-10-31 22:00:00,833.77,472.57,148.23,4.17,9.53
2019-10-31 23:00:00,784.72,436.52,178.38,4.43,8.67
2019-11-01 00:00:00,725.18,442.37,186.05,4.54,8.39
2019-11-01 01:00:00,778.42,449.32,180.5,4.66,9.65
2019-11-01 02:00:00,793.44,539.85,150.64,4.89,10.08
2019-11-01 03:00:00,819.33,522.72,128.43,4.66,8.37
2019-11-01 04:00:00,755.62,511.78,117.26,4.47,8.1
2019-11-01 05:00:00,712.4,495.25,110.88,4.38,8.0
2019-11-01 06:00:00,735.26,467.98,124.89,4.49,7.98
2019-11-01 07:00:00,715.79,489.94,123.46,4.35,7.51
2019-11-01 08:00:00,677.5,433.7,142.16,4.44,8.43
2019-11-01 09:00:00,680.62,484.59,121.04,4.3,9.58
2019-11-01 10:00:00,715.61,446.73,102.08,4.24,8.64
2019-11-01 11:00:00,721.21,361.1,80.62,4.02,11.18
2019-11-01 12:00:00,683.61,354.48,71.21,3.87,14.07
2019-11-01 13:00:00,709.34,476.3,54.48,3.67,48.53
2019-11-01 14:00:00,679.51,478.46,75.29,2.97,55.77
2019-11-01 15:00:00,662.54,436.01,52.82,2.9,85.35
2019-11-01 16:00:00,661.5,486.0,76.0,2.98,91.32
2019-11-01 17:00:00,662.4,444.63,78.6,2.79,57.57
2019-11-01 18:00:00,565.95,380.03,79.56,2.49,22.3
2019-11-01 19:00:00,467.04,289.81,96.34,2.81,9.56
2019-11-01 20:00:00,459.0,257.0,45.75,1.46,15.85
2019-11-01 21:00:00,318.18,177.87,66.18,1.31,9.42
2019-11-01 22:00:00,284.18,145.94,132.98,1.68,6.59
2019-11-01 23:00:00,216.74,117.07,94.97,1.39,6.36
2019-11-02 00:00:00,229.47,118.59,234.31,2.01,6.65
2019-11-02 01:00:00,261.43,140.14,216.0,2.15,6.81
2019-11-02 02:00:00,251.56,173.73,75.93,1.23,6.46
2019-11-02 03:00:00,336.22,249.49,95.78,1.27,6.1
2019-11-02 04:00:00,325.18,235.39,62.85,1.12,6.27
2019-11-02 05:00:00,298.8,213.1,63.7,1.09,6.35
2019-11-02 06:00:00,170.1,126.74,47.15,1.04,6.52
2019-11-02 07:00:00,189.57,129.42,72.83,1.28,6.59
2019-11-02 08:00:00,214.83,140.21,55.96,1.19,7.36
2019-11-02 09:00:00,232.85,142.06,48.41,1.19,9.33
2019-11-02 10:00:00,291.02,190.2,63.98,1.57,9.96
2019-11-02 11:00:00,456.39,250.15,55.12,1.66,10.71
2019-11-02 12:00:00,414.51,283.82,66.13,1.86,13.81
2019-11-02 13:00:00,498.02,339.88,52.7,2.28,22.67
2019-11-02 14:00:00,636.48,410.52,44.55,2.25,30.4
2019-11-02 15:00:00,567.87,398.59,25.25,1.82,29.03
2019-11-02 16:00:00,478.18,346.03,23.34,1.94,21.75
2019-11-02 17:00:00,598.58,421.79,24.17,2.43,17.23
2019-11-02 18:00:00,817.7,627.76,22.24,3.0,17.44
2019-11-02 19:00:00,946.08,775.33,54.54,3.33,12.96
2019-11-02 20:00:00,890.64,721.31,97.84,3.27,11.56
2019-11-02 21:00:00,824.72,628.94,108.78,3.33,9.89
2019-11-02 22:00:00,717.24,586.07,189.21,3.58,8.94
2019-11-02 23:00:00,695.14,505.85,138.51,3.65,9.81
2019-11-03 00:00:00,819.94,670.57,79.05,3.51,10.0
2019-11-03 01:00:00,973.91,777.21,82.77,3.34,9.72
2019-11-03 02:00:00,862.44,587.96,61.3,2.71,9.72
2019-11-03 03:00:00,682.58,392.2,36.23,2.34,9.16
2019-11-03 04:00:00,613.69,501.21,60.94,2.47,8.71
2019-11-03 05:00:00,656.2,549.81,46.46,2.67,10.33
2019-11-03 06:00:00,850.27,657.58,33.51,2.84,11.77
2019-11-03 07:00:00,956.0,753.84,41.28,3.15,11.52
2019-11-03 08:00:00,947.05,748.3,71.48,3.34,9.16
2019-11-03 09:00:00,922.21,762.55,49.61,3.26,11.97
2019-11-03 10:00:00,967.33,829.45,41.35,3.27,12.25
2019-11-03 11:00:00,982.9,818.94,41.99,3.2,14.24
2019-11-03 12:00:00,992.55,830.2,37.13,3.25,15.17
2019-11-03 13:00:00,922.61,741.2,36.67,2.83,14.88
2019-11-03 14:00:00,891.2,700.21,31.35,2.78,19.37
2019-11-03 15:00:00,714.5,542.11,21.57,1.72,22.13
2019-11-03 16:00:00,514.08,394.2,29.14,1.86,23.21
2019-11-03 17:00:00,463.67,357.97,48.73,1.56,17.15
2019-11-03 18:00:00,382.85,284.62,56.14,1.5,10.56
2019-11-03 19:00:00,352.29,275.09,35.72,1.31,11.87
2019-11-03 20:00:00,247.28,178.39,38.81,1.17,9.65
2019-11-03 21:00:00,169.22,117.59,60.34,1.24,6.94
2019-11-03 22:00:00,153.68,108.47,61.45,1.2,6.74
2019-11-03 23:00:00,159.63,108.63,85.79,1.49,6.78
2019-11-04 00:00:00,179.77,131.15,75.01,1.42,6.56
2019-11-04 01:00:00,239.45,160.77,81.91,1.52,6.73
2019-11-04 02:00:00,260.24,206.14,76.62,1.39,7.07
2019-11-04 03:00:00,249.5,192.86,55.98,1.41,7.44
2019-11-04 04:00:00,336.31,269.8,41.52,1.56,9.06
2019-11-04 05:00:00,406.69,306.36,39.78,1.59,8.87
2019-11-04 06:00:00,398.65,319.27,35.79,1.64,10.12
2019-11-04 07:00:00,425.04,340.2,41.43,1.71,9.77
2019-11-04 08:00:00,400.46,314.73,52.99,2.01,10.53
2019-11-04 09:00:00,570.93,415.21,42.25,2.3,13.63
2019-11-04 10:00:00,597.94,500.55,33.9,2.32,16.63
2019-11-04 11:00:00,560.56,452.85,26.57,2.05,18.63
2019-11-04 12:00:00,465.93,346.3,20.44,1.49,29.73
2019-11-04 13:00:00,367.03,262.72,17.67,1.34,33.81
2019-11-04 14:00:00,332.12,237.7,13.89,1.2,37.28
2019-11-04 15:00:00,322.74,236.23,13.62,0.91,44.45
2019-11-04 16:00:00,224.42,157.84,7.67,0.6,39.63
2019-11-04 17:00:00,148.3,93.01,12.74,0.6,34.14
2019-11-04 18:00:00,154.28,90.64,44.85,0.76,14.45
2019-11-04 19:00:00,166.57,86.08,50.4,0.93,9.81
2019-11-04 20:00:00,177.88,84.55,62.32,1.23,7.54
2019-11-04 21:00:00,184.51,97.99,72.86,1.42,7.69
2019-11-04 22:00:00,195.54,90.12,44.67,1.18,8.9
2019-11-04 23:00:00,205.24,103.21,30.57,1.08,10.73
2019-11-05 00:00:00,227.63,127.94,45.77,1.19,10.53
2019-11-05 01:00:00,261.12,151.69,39.94,1.13,9.93
2019-11-05 02:00:00,268.78,173.27,35.91,1.09,10.5
2019-11-05 03:00:00,275.94,201.51,31.39,1.11,11.08
2019-11-05 04:00:00,284.18,220.62,103.61,1.44,8.64
2019-11-05 05:00:00,329.74,249.73,59.97,1.46,9.78
2019-11-05 06:00:00,312.91,245.18,35.24,1.31,9.09
2019-11-05 07:00:00,291.14,227.61,59.61,1.45,9.19
2019-11-05 08:00:00,291.32,218.71,57.01,1.49,9.77
2019-11-05 09:00:00,283.78,205.04,42.87,1.37,11.72
2019-11-05 10:00:00,306.62,190.5,47.15,1.37,14.23
2019-11-05 11:00:00,275.72,201.48,19.99,1.05,27.55
2019-11-05 12:00:00,215.1,164.57,9.0,0.75,37.67
2019-11-05 13:00:00,163.04,103.71,15.3,0.61,36.51
2019-11-05 14:00:00,132.25,77.49,7.98,0.52,39.29
2019-11-05 15:00:00,137.69,80.67,6.5,0.43,43.54
2019-11-05 16:00:00,125.24,64.74,10.64,0.41,35.17
2019-11-05 17:00:00,95.01,48.54,16.67,0.46,30.02
2019-11-05 18:00:00,112.51,39.95,62.1,0.75,9.28
2019-11-05 19:00:00,111.92,48.64,97.08,1.02,6.72
2019-11-05 20:00:00,155.0,62.55,291.46,2.25,7.53
2019-11-05 21:00:00,304.04,93.16,338.24,2.69,7.96
2019-11-05 22:00:00,267.52,123.19,208.32,2.98,8.68
2019-11-05 23:00:00,263.62,106.41,259.83,3.28,8.19
2019-11-06 00:00:00,292.53,124.02,404.5,4.32,8.31
2019-11-06 01:00:00,337.73,138.41,446.77,4.51,8.84
2019-11-06 02:00:00,315.86,129.93,405.92,3.8,7.88
2019-11-06 03:00:00,271.91,120.72,214.12,2.31,6.71
2019-11-06 04:00:00,233.26,115.99,255.37,2.32,7.23
2019-11-06 05:00:00,216.43,109.8,367.94,2.83,7.35
2019-11-06 06:00:00,232.2,298.7,435.15,3.33,7.27
2019-11-06 07:00:00,227.86,219.59,330.56,2.65,7.0
2019-11-06 08:00:00,200.42,108.6,301.68,2.47,7.77
2019-11-06 09:00:00,223.78,121.24,234.2,2.25,8.19
2019-11-06 10:00:00,208.21,96.18,102.63,1.25,9.44
2019-11-06 11:00:00,149.92,68.84,48.9,0.99,24.04
2019-11-06 12:00:00,173.59,80.73,23.21,0.61,29.85
2019-11-06 13:00:00,137.18,71.54,8.12,0.37,34.97
2019-11-06 14:00:00,98.78,44.67,6.63,0.3,38.61
2019-11-06 15:00:00,77.92,36.33,7.98,0.27,41.48
2019-11-06 16:00:00,80.72,42.54,5.18,0.24,43.02
2019-11-06 17:00:00,88.37,41.29,26.43,0.43,26.88
2019-11-06 18:00:00,124.73,44.1,67.42,0.74,11.05
2019-11-06 19:00:00,190.34,67.5,41.63,0.78,15.76
2019-11-06 20:00:00,260.34,160.41,49.75,1.19,12.68
2019-11-06 21:00:00,295.01,181.98,48.66,1.34,12.05
2019-11-06 22:00:00,279.32,165.91,51.09,1.2,9.91
2019-11-06 23:00:00,254.94,138.46,35.28,0.95,11.75
2019-11-07 00:00:00,236.49,140.33,34.41,0.91,10.54
2019-11-07 01:00:00,216.44,126.92,54.31,0.91,7.89
2019-11-07 02:00:00,168.56,96.55,35.43,0.68,9.13
2019-11-07 03:00:00,156.77,105.93,37.14,0.7,8.87
2019-11-07 04:00:00,193.41,119.24,124.79,1.16,6.83
2019-11-07 05:00:00,218.18,128.77,114.87,1.34,7.16
2019-11-07 06:00:00,203.98,134.98,137.15,1.48,6.74
2019-11-07 07:00:00,202.25,131.09,112.33,1.41,7.38
2019-11-07 08:00:00,276.13,169.42,119.5,1.76,8.24
2019-11-07 09:00:00,291.66,171.58,112.07,1.89,8.33
2019-11-07 10:00:00,350.56,195.23,56.53,1.65,9.35
2019-11-07 11:00:00,380.25,210.33,53.0,1.71,9.07
2019-11-07 12:00:00,331.88,254.43,65.5,1.76,8.06
2019-11-07 13:00:00,337.65,241.37,71.17,1.94,7.9
2019-11-07 14:00:00,311.87,192.19,94.74,2.32,8.54
2019-11-07 15:00:00,275.5,169.85,83.3,2.15,7.76
2019-11-07 16:00:00,230.57,119.52,58.55,1.66,12.92
2019-11-07 17:00:00,286.59,155.27,70.64,1.68,12.07
2019-11-07 18:00:00,290.97,192.16,87.1,1.78,7.98
2019-11-07 19:00:00,314.09,206.3,79.14,2.1,8.22
2019-11-07 20:00:00,380.94,227.18,84.67,2.33,7.13
2019-11-07 21:00:00,324.85,200.17,127.88,2.52,7.13
2019-11-07 22:00:00,308.29,222.44,166.99,2.73,7.53
2019-11-07 23:00:00,345.73,210.85,241.77,3.05,7.89
2019-11-08 00:00:00,338.38,201.44,222.26,3.0,7.78
2019-11-08 01:00:00,335.88,203.43,128.2,2.37,7.06
2019-11-08 02:00:00,310.35,181.76,149.13,2.39,7.85
2019-11-08 03:00:00,298.99,207.74,194.31,2.43,8.22
2019-11-08 04:00:00,347.54,205.89,141.0,2.19,9.31
2019-11-08 05:00:00,326.86,185.5,149.8,2.25,9.28
2019-11-08 06:00:00,305.44,187.61,114.9,1.84,8.41
2019-11-08 07:00:00,293.1,194.8,167.97,2.05,7.94
2019-11-08 08:00:00,234.34,156.31,163.69,2.12,7.64
2019-11-08 09:00:00,222.3,128.91,130.6,1.9,7.29
2019-11-08 10:00:00,188.58,134.19,112.92,1.74,7.94
2019-11-08 11:00:00,181.01,120.72,82.48,1.51,9.29
2019-11-08 12:00:00,155.95,121.87,56.97,1.26,16.9
2019-11-08 13:00:00,148.8,132.88,54.53,1.47,26.89
2019-11-08 14:00:00,177.14,147.35,33.67,1.37,49.08
2019-11-08 15:00:00,250.86,156.67,28.97,1.27,57.11
2019-11-08 16:00:00,221.46,129.81,35.52,1.11,46.63
2019-11-08 17:00:00,186.8,106.51,45.22,1.03,22.89
2019-11-08 18:00:00,170.91,86.73,74.38,1.25,10.62
2019-11-08 19:00:00,212.88,100.68,70.32,1.54,8.57
2019-11-08 20:00:00,248.33,115.92,72.65,1.89,9.1
2019-11-08 21:00:00,267.3,144.71,103.9,2.29,7.91
2019-11-08 22:00:00,271.97,146.3,137.22,2.5,8.01
2019-11-08 23:00:00,288.73,144.66,153.14,2.64,8.79
2019-11-09 00:00:00,351.68,159.35,385.47,4.14,8.79
2019-11-09 01:00:00,344.7,155.61,195.2,2.84,8.26
2019-11-09 02:00:00,330.92,170.45,113.2,1.87,7.29
2019-11-09 03:00:00,286.27,188.97,69.52,1.44,8.19
2019-11-09 04:00:00,276.83,223.76,44.33,1.43,8.84
2019-11-09 05:00:00,258.32,210.05,52.13,1.56,7.94
2019-11-09 06:00:00,320.27,226.07,42.56,1.53,7.45
2019-11-09 07:00:00,336.15,273.21,42.2,1.68,8.39
2019-11-09 08:00:00,308.17,250.63,31.42,1.54,7.88
2019-11-09 09:00:00,311.56,223.75,20.36,1.32,9.38
2019-11-09 10:00:00,293.98,207.62,18.19,1.25,13.12
2019-11-09 11:00:00,216.58,181.87,16.85,0.97,20.59
2019-11-09 12:00:00,150.41,100.22,15.92,0.76,28.48
2019-11-09 13:00:00,107.18,54.89,17.19,0.62,28.69
2019-11-09 14:00:00,109.51,56.99,12.2,0.49,30.64
2019-11-09 15:00:00,104.84,64.45,8.96,0.54,32.6
2019-11-09 16:00:00,171.09,66.64,15.33,0.49,29.69
2019-11-09 17:00:00,111.27,48.47,22.0,0.53,25.58
2019-11-09 18:00:00,128.72,54.97,37.21,0.71,18.27
2019-11-09 19:00:00,182.57,72.32,67.14,1.21,10.83
2019-11-09 20:00:00,216.75,95.02,79.8,1.59,8.39
2019-11-09 21:00:00,239.79,128.06,71.58,1.6,8.8
2019-11-09 22:00:00,278.89,168.84,78.42,1.59,8.7
2019-11-09 23:00:00,248.85,151.76,111.15,1.74,8.71
2019-11-10 00:00:00,238.36,132.92,72.2,1.39,9.57
2019-11-10 01:00:00,234.43,138.06,81.91,1.39,8.86
2019-11-10 02:00:00,288.05,184.68,79.72,1.35,11.63
2019-11-10 03:00:00,329.03,240.28,73.43,1.47,11.96
2019-11-10 04:00:00,361.97,268.13,67.41,1.57,10.68
2019-11-10 05:00:00,329.0,250.37,106.33,1.88,11.38
2019-11-10 06:00:00,331.14,260.88,134.2,1.97,9.64
2019-11-10 07:00:00,317.26,244.97,119.84,1.8,10.0
2019-11-10 08:00:00,302.06,221.58,58.34,1.59,9.16
2019-11-10 09:00:00,271.52,185.68,29.01,1.35,12.87
2019-11-10 10:00:00,393.55,214.97,32.49,1.43,17.17
2019-11-10 11:00:00,331.79,267.44,24.72,1.34,28.03
2019-11-10 12:00:00,304.48,218.59,26.17,1.22,36.29
2019-11-10 13:00:00,279.3,169.62,19.59,0.96,43.93
2019-11-10 14:00:00,210.15,125.59,17.65,0.79,46.64
2019-11-10 15:00:00,217.85,113.51,9.72,0.6,41.34
2019-11-10 16:00:00,160.0,79.28,12.84,0.61,37.67
2019-11-10 17:00:00,155.56,84.48,26.66,0.64,27.1
2019-11-10 18:00:00,147.39,78.17,61.32,0.98,12.53
2019-11-10 19:00:00,172.9,76.9,97.45,1.31,7.27
2019-11-10 20:00:00,211.94,110.41,124.75,1.63,7.4
2019-11-10 21:00:00,256.21,142.82,147.08,1.85,8.19
2019-11-10 22:00:00,293.03,156.03,114.89,2.34,8.92
2019-11-10 23:00:00,312.55,150.47,209.65,2.68,8.14
2019-11-11 00:00:00,300.8,146.59,225.15,2.57,8.28
2019-11-11 01:00:00,299.02,197.78,227.4,2.38,8.62
2019-11-11 02:00:00,318.15,203.25,160.43,2.05,8.51
2019-11-11 03:00:00,293.84,197.08,102.03,1.69,10.28
2019-11-11 04:00:00,360.44,258.97,120.77,1.92,12.0
2019-11-11 05:00:00,415.0,301.16,191.43,2.33,11.47
2019-11-11 06:00:00,412.19,326.37,271.32,2.98,9.01
2019-11-11 07:00:00,385.23,273.99,259.24,3.09,9.09
2019-11-11 08:00:00,377.25,286.3,79.41,2.09,10.52
2019-11-11 09:00:00,417.21,275.87,79.62,2.07,11.37
2019-11-11 10:00:00,456.43,351.91,80.43,2.32,12.94
2019-11-11 11:00:00,491.17,399.38,61.14,2.51,24.95
2019-11-11 12:00:00,541.11,438.23,37.6,1.95,43.01
2019-11-11 13:00:00,459.79,337.33,27.03,1.39,52.71
2019-11-11 14:00:00,378.93,284.59,15.66,1.23,62.63
2019-11-11 15:00:00,324.15,208.05,19.19,1.05,49.43
2019-11-11 16:00:00,227.22,153.55,12.37,0.88,44.38
2019-11-11 17:00:00,174.39,114.56,27.46,0.86,30.17
2019-11-11 18:00:00,181.26,96.48,59.7,1.15,15.3
2019-11-11 19:00:00,233.71,95.17,106.08,1.74,7.54
2019-11-11 20:00:00,276.64,107.87,123.85,2.27,7.88
2019-11-11 21:00:00,349.99,115.87,277.87,3.61,8.42
2019-11-11 22:00:00,440.48,183.59,287.62,3.7,8.87
2019-11-11 23:00:00,440.53,267.93,209.93,3.27,9.68
2019-11-12 00:00:00,515.51,328.03,292.22,3.7,10.29
2019-11-12 01:00:00,598.77,390.26,265.48,3.44,10.75
2019-11-12 02:00:00,655.7,453.58,441.87,4.48,10.13
2019-11-12 03:00:00,657.45,442.62,390.54,3.97,10.06
2019-11-12 04:00:00,633.65,464.83,262.11,3.56,9.93
2019-11-12 05:00:00,652.4,450.56,265.55,3.47,9.17
2019-11-12 06:00:00,638.71,458.52,215.84,3.24,9.87
2019-11-12 07:00:00,635.4,488.11,137.42,2.85,11.79
2019-11-12 08:00:00,636.19,478.43,96.71,2.68,11.33
2019-11-12 09:00:00,615.24,503.34,89.26,2.73,12.29
2019-11-12 10:00:00,691.76,503.31,74.68,2.58,14.92
2019-11-12 11:00:00,634.62,467.98,38.99,2.09,25.27
2019-11-12 12:00:00,571.72,419.41,23.89,1.94,42.48
2019-11-12 13:00:00,561.19,431.6,20.45,1.59,48.88
2019-11-12 14:00:00,421.39,323.6,24.44,1.55,52.59
2019-11-12 15:00:00,393.1,290.26,20.94,1.46,53.63
2019-11-12 16:00:00,342.9,273.51,19.87,1.25,46.16
2019-11-12 17:00:00,301.02,220.72,47.69,1.44,28.81
2019-11-12 18:00:00,360.27,248.33,101.41,1.79,10.77
2019-11-12 19:00:00,387.18,253.7,106.61,2.06,9.52
2019-11-12 20:00:00,425.72,292.58,145.59,3.01,8.8
2019-11-12 21:00:00,513.67,313.66,147.48,3.84,9.41
2019-11-12 22:00:00,571.62,365.78,257.11,4.49,9.87
2019-11-12 23:00:00,592.83,406.44,233.55,4.08,10.19
2019-11-13 00:00:00,653.15,400.38,390.12,5.46,10.55
2019-11-13 01:00:00,706.43,464.05,400.57,5.36,9.64
2019-11-13 02:00:00,612.69,411.27,228.19,3.78,9.17
2019-11-13 03:00:00,613.72,440.1,264.18,3.85,11.09
2019-11-13 04:00:00,667.74,486.2,307.82,3.99,10.75
2019-11-13 05:00:00,710.26,505.74,265.68,3.8,9.71
2019-11-13 06:00:00,675.47,488.88,149.91,3.3,8.95
2019-11-13 07:00:00,726.11,566.52,102.09,2.79,11.46
2019-11-13 08:00:00,709.54,542.76,118.65,3.18,10.91
2019-11-13 09:00:00,676.19,506.89,72.76,2.81,11.51
2019-11-13 10:00:00,663.59,517.4,62.08,2.92,12.11
2019-11-13 11:00:00,630.53,449.3,51.77,2.4,20.95
2019-11-13 12:00:00,592.07,386.69,48.13,2.58,39.85
2019-11-13 13:00:00,610.62,406.43,43.34,2.51,59.28
2019-11-13 14:00:00,526.3,314.47,38.52,2.09,63.59
2019-11-13 15:00:00,464.75,344.29,38.73,1.75,56.98
2019-11-13 16:00:00,472.28,320.78,38.74,1.9,54.86
2019-11-13 17:00:00,488.04,331.43,55.53,2.04,41.86
2019-11-13 18:00:00,539.3,378.95,116.15,2.54,11.34
2019-11-13 19:00:00,509.08,338.0,213.77,3.23,7.9
2019-11-13 20:00:00,543.02,296.52,252.66,3.96,8.1
2019-11-13 21:00:00,510.76,299.25,184.5,3.81,8.11
2019-11-13 22:00:00,500.33,268.9,240.66,4.77,8.98
2019-11-13 23:00:00,527.43,326.88,161.94,4.42,9.53
2019-11-14 00:00:00,593.8,378.41,256.75,4.53,8.86
2019-11-14 01:00:00,623.32,344.41,230.28,3.9,7.85
2019-11-14 02:00:00,557.38,350.87,258.57,4.28,8.21
2019-11-14 03:00:00,571.54,357.6,336.79,4.35,8.21
2019-11-14 04:00:00,616.91,352.37,355.37,4.5,8.03
2019-11-14 05:00:00,651.45,365.46,378.17,4.86,9.23
2019-11-14 06:00:00,630.53,458.49,232.24,3.94,7.47
2019-11-14 07:00:00,631.52,435.67,149.29,3.19,8.44
2019-11-14 08:00:00,607.18,397.33,96.35,2.86,9.07
2019-11-14 09:00:00,577.2,431.96,102.03,3.08,9.61
2019-11-14 10:00:00,615.55,384.79,70.23,2.81,9.83
2019-11-14 11:00:00,559.33,381.85,56.08,2.5,12.02
2019-11-14 12:00:00,559.69,371.52,49.49,2.33,22.21
2019-11-14 13:00:00,471.28,296.49,39.71,2.03,34.86
2019-11-14 14:00:00,467.48,321.33,58.92,2.44,36.8
2019-11-14 15:00:00,547.92,344.61,58.62,2.81,52.58
2019-11-14 16:00:00,595.21,331.62,114.16,3.45,28.93
2019-11-14 17:00:00,648.32,383.96,135.61,3.92,26.89
2019-11-14 18:00:00,600.3,350.08,164.32,4.1,13.12
2019-11-14 19:00:00,601.83,316.07,271.94,4.69,11.17
2019-11-14 20:00:00,643.3,371.57,311.27,5.21,12.44
2019-11-14 21:00:00,689.04,342.74,468.54,6.73,11.85
2019-11-14 22:00:00,549.55,250.17,268.43,4.84,10.73
2019-11-14 23:00:00,433.27,294.84,126.37,3.69,10.43
2019-11-15 00:00:00,468.35,286.97,93.29,2.74,9.88
2019-11-15 01:00:00,402.37,263.2,48.89,2.41,11.69
2019-11-15 02:00:00,560.82,421.86,27.83,2.71,13.64
2019-11-15 03:00:00,656.56,509.86,29.38,2.99,16.27
2019-11-15 04:00:00,864.56,670.55,39.66,3.59,19.48
2019-11-15 05:00:00,929.67,693.01,54.68,3.68,16.2
2019-11-15 06:00:00,943.84,722.5,40.0,3.49,13.69
2019-11-15 07:00:00,915.77,770.58,45.58,3.54,12.74
2019-11-15 08:00:00,878.92,759.66,56.06,3.64,12.8
2019-11-15 09:00:00,941.35,799.59,58.94,3.73,13.51
2019-11-15 10:00:00,954.66,761.0,49.9,3.8,14.75
2019-11-15 11:00:00,990.83,755.01,47.06,3.7,24.34
2019-11-15 12:00:00,959.51,729.86,37.64,3.47,38.3
2019-11-15 13:00:00,820.84,638.35,27.87,2.85,49.84
2019-11-15 14:00:00,578.73,397.43,24.71,2.38,57.23
2019-11-15 15:00:00,476.44,354.26,20.04,1.91,54.45
2019-11-15 16:00:00,384.19,286.36,29.03,1.87,41.28
2019-11-15 17:00:00,400.37,260.01,55.43,1.88,19.98
2019-11-15 18:00:00,371.19,254.81,74.29,2.28,11.85
2019-11-15 19:00:00,365.52,262.32,81.44,2.46,6.76
2019-11-15 20:00:00,395.27,266.65,75.59,2.45,6.94
2019-11-15 21:00:00,393.2,273.9,149.47,2.79,7.49
2019-11-15 22:00:00,449.08,291.13,164.28,3.26,7.89
2019-11-15 23:00:00,402.57,288.91,95.78,2.85,8.34
2019-11-16 00:00:00,387.61,264.17,95.59,2.76,9.48
2019-11-16 01:00:00,390.27,256.56,77.44,2.41,9.59
2019-11-16 02:00:00,330.18,264.98,65.51,2.13,9.27
2019-11-16 03:00:00,289.91,247.48,51.99,2.07,8.76
2019-11-16 04:00:00,259.45,226.41,44.77,1.81,8.84
2019-11-16 05:00:00,295.02,235.72,30.96,1.78,8.85
2019-11-16 06:00:00,379.84,306.55,33.95,1.8,8.08
2019-11-16 07:00:00,300.72,235.43,37.11,1.73,7.29
2019-11-16 08:00:00,295.61,220.91,42.66,1.8,7.27
2019-11-16 09:00:00,307.58,227.96,39.81,1.9,9.56
2019-11-16 10:00:00,351.34,214.91,29.52,1.67,14.78
2019-11-16 11:00:00,268.94,209.22,24.52,1.49,25.41
2019-11-16 12:00:00,229.03,160.42,17.62,1.2,34.76
2019-11-16 13:00:00,184.93,113.24,11.37,0.92,31.85
2019-11-16 14:00:00,177.37,87.01,9.22,0.87,31.57
2019-11-16 15:00:00,152.68,72.54,12.38,0.85,32.85
2019-11-16 16:00:00,189.94,62.72,8.32,0.8,34.47
2019-11-16 17:00:00,260.06,71.53,16.35,0.95,30.48
2019-11-16 18:00:00,218.5,80.89,39.46,1.14,18.8
2019-11-16 19:00:00,213.99,76.56,56.42,1.48,8.36
2019-11-16 20:00:00,216.02,91.39,57.8,1.68,8.06
2019-11-16 21:00:00,233.95,121.47,59.2,1.71,8.74
2019-11-16 22:00:00,280.64,152.51,31.38,1.59,10.77
2019-11-16 23:00:00,273.34,180.26,18.74,1.57,10.95
2019-11-17 00:00:00,247.03,173.6,19.82,1.46,9.75
2019-11-17 01:00:00,227.89,165.83,19.18,1.24,8.12
2019-11-17 02:00:00,180.2,146.31,16.63,1.24,7.82
2019-11-17 03:00:00,195.36,149.88,14.18,1.24,8.08
2019-11-17 04:00:00,181.01,142.02,19.28,1.41,7.71
2019-11-17 05:00:00,175.15,142.29,16.55,1.3,7.42
2019-11-17 06:00:00,186.8,144.32,15.33,1.23,7.57
2019-11-17 07:00:00,187.9,142.37,14.61,1.23,7.31
2019-11-17 08:00:00,150.41,103.81,14.45,1.21,7.26
2019-11-17 09:00:00,114.36,84.53,9.95,1.03,12.84
2019-11-17 10:00:00,117.98,81.95,5.03,1.02,17.2
2019-11-17 11:00:00,128.25,85.61,7.24,0.99,22.12
2019-11-17 12:00:00,115.06,64.73,8.06,0.89,26.19
2019-11-17 13:00:00,95.62,40.81,10.88,0.73,25.47
2019-11-17 14:00:00,110.4,43.56,4.74,0.66,28.91
