Date,City,AQI
2019-12-10,Lucknow,315.0
2019-12-10,Mumbai,171.0
2019-12-10,Patna,376.0
2019-12-10,Talcher,217.0
2019-12-10,Thiruvananthapuram,88.0
2019-12-10,Visakhapatnam,92.0
2019-12-11,Ahmedabad,155.0
2019-12-11,Amaravati,86.0
2019-12-11,Amritsar,240.0
2019-12-11,Bengaluru,75.0
2019-12-11,Brajrajnagar,224.0
2019-12-11,Chennai,71.0
2019-12-11,Coimbatore,74.0
2019-12-11,Delhi,434.0
2019-12-11,Gurugram,370.0
2019-12-11,Guwahati,326.0
2019-12-11,Hyderabad,126.0
2019-12-11,Jaipur,172.0
2019-12-11,Jorapokhar,232.0
2019-12-11,Kolkata,147.0
2019-12-11,Lucknow,362.0
2019-12-11,Mumbai,200.0
2019-12-11,Patna,398.0
2019-12-11,Talcher,212.0
2019-12-11,Thiruvananthapuram,91.0
2019-12-11,Visakhapatnam,97.0
2019-12-12,Ahmedabad,146.0
2019-12-12,Amaravati,71.0
2019-12-12,Amritsar,186.0
2019-12-12,Bengaluru,79.0
2019-12-12,Brajrajnagar,286.0
2019-12-12,Chennai,58.0
2019-12-12,Coimbatore,80.0
2019-12-12,Delhi,469.0
2019-12-12,Gurugram,390.0
2019-12-12,Guwahati,225.0
2019-12-12,Hyderabad,125.0
2019-12-12,Jaipur,162.0
2019-12-12,Jorapokhar,282.0
2019-12-12,Kolkata,136.0
2019-12-12,Lucknow,347.0
2019-12-12,Mumbai,229.0
2019-12-12,Patna,406.0
2019-12-12,Talcher,268.0
2019-12-12,Thiruvananthapuram,87.0
2019-12-12,Visakhapatnam,106.0
2019-12-13,Ahmedabad,103.0
2019-12-13,Amaravati,66.0
2019-12-13,Amritsar,43.0
2019-12-13,Bengaluru,75.0
2019-12-13,Brajrajnagar,154.0
2019-12-13,Chennai,52.0
2019-12-13,Coimbatore,66.0
2019-12-13,Delhi,319.0
2019-12-13,Gurugram,308.0
2019-12-13,Guwahati,306.0
2019-12-13,Hyderabad,84.0
2019-12-13,Jaipur,139.0
2019-12-13,Jorapokhar,301.0
2019-12-13,Kolkata,198.0
2019-12-13,Lucknow,300.0
2019-12-13,Mumbai,199.0
2019-12-13,Patna,358.0
2019-12-13,Talcher,136.0
2019-12-13,Thiruvananthapuram,90.0
2019-12-13,Visakhapatnam,104.0
2019-12-14,Ahmedabad,94.0
2019-12-14,Amaravati,64.0
2019-12-14,Amritsar,60.0
2019-12-14,Bengaluru,74.0
2019-12-14,Brajrajnagar,118.0
2019-12-14,Chennai,68.0
2019-12-14,Coimbatore,60.0
2019-12-14,Delhi,177.0
2019-12-14,Gurugram,99.0
2019-12-14,Guwahati,230.0
2019-12-14,Hyderabad,79.0
2019-12-14,Jaipur,84.0
2019-12-14,Jorapokhar,270.0
2019-12-14,Kolkata,258.0
2019-12-14,Lucknow,143.0
2019-12-14,Mumbai,110.0
2019-12-14,Patna,311.0
2019-12-14,Talcher,142.0
2019-12-14,Thiruvananthapuram,79.0
2019-12-14,Visakhapatnam,84.0
2019-12-15,Ahmedabad,103.0
2019-12-15,Amaravati,73.0
2019-12-15,Amritsar,57.0
2019-12-15,Bengaluru,71.0
2019-12-15,Brajrajnagar,117.0
2019-12-15,Chennai,70.0
2019-12-15,Coimbatore,63.0
2019-12-15,Delhi,206.0
2019-12-15,Gurugram,145.0
2019-12-15,Guwahati,304.0
2019-12-15,Hyderabad,87.0
2019-12-15,Jaipur,86.0
2019-12-15,Jorapokhar,209.0
2019-12-15,Kolkata,266.0
2019-12-15,Lucknow,127.0
2019-12-15,Mumbai,129.0
2019-12-15,Patna,323.0
2019-12-15,Talcher,145.0
2019-12-15,Thiruvananthapuram,89.0
2019-12-15,Visakhapatnam,69.0
2019-12-16,Ahmedabad,83.0
2019-12-16,Amaravati,76.0
2019-12-16,Amritsar,56.0
2019-12-16,Bengaluru,70.0
2019-12-16,Brajrajnagar,72.0
2019-12-16,Chennai,59.0
2019-12-16,Coimbatore,59.0
2019-12-16,Delhi,203.0
2019-12-16,Gurugram,134.0
2019-12-16,Guwahati,305.0
2019-12-16,Hyderabad,96.0
2019-12-16,Jaipur,85.0
2019-12-16,Jorapokhar,118.0
2019-12-16,Kolkata,158.0
2019-12-16,Lucknow,154.0
2019-12-16,Mumbai,182.0
2019-12-16,Patna,331.0
2019-12-16,Talcher,138.0
2019-12-16,Thiruvananthapuram,92.0
2019-12-16,Visakhapatnam,77.0
2019-12-17,Ahmedabad,101.0
2019-12-17,Amaravati,98.0
2019-12-17,Amritsar,75.0
2019-12-17,Bengaluru,69.0
2019-12-17,Brajrajnagar,100.0
2019-12-17,Chennai,63.0
2019-12-17,Coimbatore,68.0
2019-12-17,Delhi,179.0
2019-12-17,Gurugram,112.0
2019-12-17,Guwahati,296.0
2019-12-17,Hyderabad,122.0
2019-12-17,Jaipur,90.0
2019-12-17,Jorapokhar,106.0
2019-12-17,Kolkata,129.0
2019-12-17,Lucknow,164.0
2019-12-17,Mumbai,189.0
2019-12-17,Patna,340.0
2019-12-17,Talcher,161.0
2019-12-17,Thiruvananthapuram,79.0
2019-12-17,Visakhapatnam,130.0
2019-12-18,Ahmedabad,110.0
2019-12-18,Amaravati,136.0
2019-12-18,Amritsar,96.0
2019-12-18,Bengaluru,83.0
2019-12-18,Brajrajnagar,108.0
2019-12-18,Chennai,92.0
2019-12-18,Coimbatore,78.0
2019-12-18,Delhi,276.0
2019-12-18,Gurugram,172.0
2019-12-18,Guwahati,259.0
2019-12-18,Hyderabad,150.0
2019-12-18,Jaipur,137.0
2019-12-18,Jorapokhar,96.0
2019-12-18,Kolkata,144.0
2019-12-18,Lucknow,171.0
2019-12-18,Mumbai,159.0
2019-12-18,Patna,304.0
2019-12-18,Talcher,170.0
2019-12-18,Thiruvananthapuram,99.0
2019-12-18,Visakhapatnam,143.0
2019-12-19,Ahmedabad,181.0
2019-12-19,Amaravati,141.0
2019-12-19,Amritsar,108.0
2019-12-19,Bengaluru,85.0
2019-12-19,Brajrajnagar,88.0
2019-12-19,Chennai,83.0
2019-12-19,Coimbatore,66.0
2019-12-19,Delhi,358.0
2019-12-19,Gurugram,287.0
2019-12-19,Guwahati,311.0
2019-12-19,Hyderabad,147.0
2019-12-19,Jaipur,117.0
2019-12-19,Jorapokhar,193.0
2019-12-19,Kolkata,145.0
2019-12-19,Lucknow,255.0
2019-12-19,Mumbai,163.0
2019-12-19,Patna,310.0
2019-12-19,Talcher,176.0
2019-12-19,Thiruvananthapuram,89.0
2019-12-19,Visakhapatnam,153.0
2019-12-20,Ahmedabad,263.0
2019-12-20,Amaravati,187.0
2019-12-20,Amritsar,178.0
2019-12-20,Bengaluru,91.0
2019-12-20,Brajrajnagar,99.0
2019-12-20,Chennai,107.0
2019-12-20,Coimbatore,78.0
2019-12-20,Delhi,454.0
2019-12-20,Gurugram,342.0
2019-12-20,Guwahati,326.0
2019-12-20,Hyderabad,163.0
2019-12-20,Jaipur,118.0
2019-12-20,Jorapokhar,137.0
2019-12-20,Kolkata,168.0
2019-12-20,Lucknow,323.0
2019-12-20,Mumbai,190.0
2019-12-20,Patna,364.0
2019-12-20,Talcher,206.0
2019-12-20,Thiruvananthapuram,97.0
2019-12-20,Visakhapatnam,139.0
2019-12-21,Ahmedabad,197.0
2019-12-21,Amaravati,166.0
2019-12-21,Amritsar,177.0
2019-12-21,Bengaluru,94.0
2019-12-21,Brajrajnagar,126.0
2019-12-21,Chennai,141.0
2019-12-21,Coimbatore,86.0
2019-12-21,Delhi,438.0
2019-12-21,Gurugram,351.0
2019-12-21,Guwahati,295.0
2019-12-21,Hyderabad,172.0
2019-12-21,Jaipur,128.0
2019-12-21,Jorapokhar,169.0
2019-12-21,Kolkata,262.0
2019-12-21,Lucknow,369.0
2019-12-21,Mumbai,212.0
2019-12-21,Patna,413.0
2019-12-21,Talcher,325.0
2019-12-21,Thiruvananthapuram,103.0
2019-12-21,Visakhapatnam,137.0
2019-12-22,Ahmedabad,108.0
2019-12-22,Amaravati,161.0
2019-12-22,Amritsar,96.0
2019-12-22,Bengaluru,87.0
2019-12-22,Brajrajnagar,124.0
2019-12-22,Chennai,133.0
2019-12-22,Coimbatore,
2019-12-22,Delhi,348.0
2019-12-22,Gurugram,276.0
2019-12-22,Guwahati,291.0
2019-12-22,Hyderabad,166.0
2019-12-22,Jaipur,99.0
2019-12-22,Jorapokhar,196.0
2019-12-22,Kolkata,261.0
2019-12-22,Lucknow,362.0
2019-12-22,Mumbai,225.0
2019-12-22,Patna,465.0
2019-12-22,Talcher,362.0
2019-12-22,Thiruvananthapuram,96.0
2019-12-22,Visakhapatnam,137.0
2019-12-23,Ahmedabad,99.0
2019-12-23,Amaravati,147.0
2019-12-23,Amritsar,110.0
2019-12-23,Bengaluru,93.0
2019-12-23,Brajrajnagar,108.0
2019-12-23,Chennai,92.0
2019-12-23,Coimbatore,84.0
2019-12-23,Delhi,322.0
2019-12-23,Gurugram,229.0
2019-12-23,Guwahati,278.0
2019-12-23,Hyderabad,157.0
2019-12-23,Jaipur,102.0
2019-12-23,Jorapokhar,236.0
2019-12-23,Kolkata,276.0
2019-12-23,Lucknow,305.0
2019-12-23,Mumbai,214.0
2019-12-23,Patna,441.0
2019-12-23,Talcher,345.0
2019-12-23,Thiruvananthapuram,96.0
2019-12-23,Visakhapatnam,155.0
2019-12-24,Ahmedabad,100.0
2019-12-24,Amaravati,139.0
2019-12-24,Amritsar,213.0
2019-12-24,Bengaluru,89.0
2019-12-24,Brajrajnagar,128.0
2019-12-24,Chennai,90.0
2019-12-24,Coimbatore,83.0
2019-12-24,Delhi,379.0
2019-12-24,Gurugram,307.0
2019-12-24,Guwahati,348.0
2019-12-24,Hyderabad,128.0
2019-12-24,Jaipur,107.0
2019-12-24,Jorapokhar,223.0
2019-12-24,Kolkata,297.0
2019-12-24,Lucknow,312.0
2019-12-24,Mumbai,253.0
2019-12-24,Patna,449.0
2019-12-24,Talcher,343.0
2019-12-24,Thiruvananthapuram,102.0
2019-12-24,Visakhapatnam,189.0
2019-12-25,Ahmedabad,100.0
2019-12-25,Amaravati,194.0
2019-12-25,Amritsar,135.0
2019-12-25,Bengaluru,75.0
2019-12-25,Brajrajnagar,259.0
2019-12-25,Chennai,99.0
2019-12-25,Coimbatore,68.0
2019-12-25,Delhi,380.0
2019-12-25,Gurugram,312.0
2019-12-25,Guwahati,357.0
2019-12-25,Hyderabad,132.0
2019-12-25,Jaipur,110.0
2019-12-25,Jorapokhar,215.0
2019-12-25,Kolkata,284.0
2019-12-25,Lucknow,313.0
2019-12-25,Mumbai,284.0
2019-12-25,Patna,294.0
2019-12-25,Talcher,330.0
2019-12-25,Thiruvananthapuram,98.0
2019-12-25,Visakhapatnam,222.0
2019-12-26,Ahmedabad,100.0
2019-12-26,Amaravati,110.0
2019-12-26,Amritsar,91.0
2019-12-26,Bengaluru,96.0
2019-12-26,Brajrajnagar,254.0
2019-12-26,Chennai,110.0
2019-12-26,Coimbatore,61.0
2019-12-26,Delhi,341.0
2019-12-26,Gurugram,275.0
2019-12-26,Guwahati,333.0
2019-12-26,Hyderabad,128.0
2019-12-26,Jaipur,125.0
2019-12-26,Jorapokhar,191.0
2019-12-26,Kolkata,269.0
2019-12-26,Lucknow,326.0
2019-12-26,Mumbai,264.0
2019-12-26,Patna,286.0
2019-12-26,Talcher,286.0
2019-12-26,Thiruvananthapuram,92.0
2019-12-26,Visakhapatnam,118.0
2019-12-27,Ahmedabad,87.0
2019-12-27,Amaravati,76.0
2019-12-27,Amritsar,128.0
2019-12-27,Bengaluru,97.0
2019-12-27,Brajrajnagar,194.0
2019-12-27,Chennai,69.0
2019-12-27,Coimbatore,88.0
2019-12-27,Delhi,372.0
2019-12-27,Gurugram,335.0
2019-12-27,Guwahati,332.0
2019-12-27,Hyderabad,120.0
2019-12-27,Jaipur,144.0
2019-12-27,Jorapokhar,202.0
2019-12-27,Kolkata,176.0
2019-12-27,Lucknow,327.0
2019-12-27,Mumbai,184.0
2019-12-27,Patna,256.0
2019-12-27,Talcher,
2019-12-27,Thiruvananthapuram,103.0
2019-12-27,Visakhapatnam,100.0
2019-12-28,Ahmedabad,80.0
2019-12-28,Amaravati,80.0
2019-12-28,Amritsar,157.0
2019-12-28,Bengaluru,81.0
2019-12-28,Brajrajnagar,90.0
2019-12-28,Chennai,65.0
2019-12-28,Coimbatore,73.0
2019-12-28,Delhi,427.0
2019-12-28,Gurugram,352.0
2019-12-28,Guwahati,246.0
2019-12-28,Hyderabad,131.0
2019-12-28,Jaipur,145.0
2019-12-28,Jorapokhar,157.0
2019-12-28,Kolkata,247.0
2019-12-28,Lucknow,352.0
2019-12-28,Mumbai,165.0
2019-12-28,Patna,301.0
2019-12-28,Talcher,
2019-12-28,Thiruvananthapuram,90.0
2019-12-28,Visakhapatnam,112.0
2019-12-29,Ahmedabad,85.0
2019-12-29,Amaravati,135.0
2019-12-29,Amritsar,192.0
2019-12-29,Bengaluru,80.0
2019-12-29,Brajrajnagar,114.0
2019-12-29,Chennai,94.0
2019-12-29,Coimbatore,65.0
2019-12-29,Delhi,458.0
2019-12-29,Gurugram,393.0
2019-12-29,Guwahati,320.0
2019-12-29,Hyderabad,163.0
2019-12-29,Jaipur,146.0
2019-12-29,Jorapokhar,151.0
2019-12-29,Kolkata,239.0
2019-12-29,Lucknow,337.0
2019-12-29,Mumbai,160.0
2019-12-29,Patna,331.0
2019-12-29,Talcher,322.0
2019-12-29,Thiruvananthapuram,110.0
2019-12-29,Visakhapatnam,132.0
2019-12-30,Ahmedabad,122.0
2019-12-30,Amaravati,128.0
2019-12-30,Amritsar,154.0
2019-12-30,Bengaluru,94.0
2019-12-30,Brajrajnagar,169.0
2019-12-30,Chennai,82.0
2019-12-30,Coimbatore,85.0
2019-12-30,Delhi,503.0
2019-12-30,Gurugram,419.0
2019-12-30,Guwahati,334.0
2019-12-30,Hyderabad,155.0
2019-12-30,Jaipur,183.0
2019-12-30,Jorapokhar,143.0
2019-12-30,Kolkata,242.0
2019-12-30,Lucknow,320.0
2019-12-30,Mumbai,184.0
2019-12-30,Patna,334.0
2019-12-30,Talcher,336.0
2019-12-30,Thiruvananthapuram,107.0
2019-12-30,Visakhapatnam,
2019-12-31,Ahmedabad,140.0
2019-12-31,Amaravati,86.0
2019-12-31,Amritsar,113.0
2019-12-31,Bengaluru,97.0
2019-12-31,Brajrajnagar,118.0
2019-12-31,Chennai,81.0
2019-12-31,Coimbatore,80.0
2019-12-31,Delhi,414.0
2019-12-31,Gurugram,340.0
2019-12-31,Guwahati,333.0
2019-12-31,Hyderabad,104.0
2019-12-31,Jaipur,173.0
2019-12-31,Jorapokhar,167.0
2019-12-31,Kolkata,290.0
2019-12-31,Lucknow,353.0
2019-12-31,Mumbai,157.0
2019-12-31,Patna,364.0
2019-12-31,Talcher,356.0
2019-12-31,Thiruvananthapuram,92.0
2019-12-31,Visakhapatnam,92.0
2020-01-01,Ahmedabad,168.0
2020-01-01,Amaravati,97.0
2020-01-01,Amritsar,187.0
2020-01-01,Bengaluru,82.0
2020-01-01,Brajrajnagar,112.0
2020-01-01,Chennai,68.0
2020-01-01,Coimbatore,68.0
2020-01-01,Delhi,495.0
2020-01-01,Gurugram,433.0
2020-01-01,Guwahati,346.0
2020-01-01,Hyderabad,81.0
2020-01-01,Jaipur,155.0
2020-01-01,Jorapokhar,178.0
2020-01-01,Kolkata,299.0
2020-01-01,Lucknow,443.0
2020-01-01,Mumbai,199.0
2020-01-01,Patna,365.0
2020-01-01,Talcher,335.0
2020-01-01,Thiruvananthapuram,85.0
2020-01-01,Visakhapatnam,112.0
2020-01-02,Ahmedabad,149.0
2020-01-02,Amaravati,81.0
2020-01-02,Amritsar,194.0
2020-01-02,Bengaluru,82.0
2020-01-02,Brajrajnagar,68.0
2020-01-02,Chennai,56.0
2020-01-02,Coimbatore,59.0
2020-01-02,Delhi,484.0
2020-01-02,Gurugram,417.0
2020-01-02,Guwahati,140.0
2020-01-02,Hyderabad,66.0
2020-01-02,Jaipur,150.0
2020-01-02,Jorapokhar,136.0
2020-01-02,Kolkata,265.0
2020-01-02,Lucknow,358.0
2020-01-02,Mumbai,260.0
2020-01-02,Patna,372.0
2020-01-02,Talcher,320.0
2020-01-02,Thiruvananthapuram,69.0
2020-01-02,Visakhapatnam,93.0
2020-01-03,Ahmedabad,137.0
2020-01-03,Amaravati,75.0
2020-01-03,Amritsar,160.0
2020-01-03,Bengaluru,84.0
2020-01-03,Brajrajnagar,70.0
2020-01-03,Chennai,72.0
2020-01-03,Coimbatore,54.0
2020-01-03,Delhi,423.0
2020-01-03,Gurugram,386.0
2020-01-03,Guwahati,118.0
2020-01-03,Hyderabad,64.0
2020-01-03,Jaipur,108.0
2020-01-03,Jorapokhar,116.0
2020-01-03,Kolkata,194.0
2020-01-03,Lucknow,310.0
2020-01-03,Mumbai,219.0
2020-01-03,Patna,353.0
2020-01-03,Talcher,
2020-01-03,Thiruvananthapuram,72.0
2020-01-03,Visakhapatnam,97.0
2020-01-04,Ahmedabad,133.0
2020-01-04,Amaravati,46.0
2020-01-04,Amritsar,223.0
2020-01-04,Bengaluru,97.0
2020-01-04,Brajrajnagar,78.0
2020-01-04,Chennai,63.0
2020-01-04,Coimbatore,61.0
2020-01-04,Delhi,367.0
2020-01-04,Gurugram,307.0
2020-01-04,Guwahati,117.0
2020-01-04,Hyderabad,89.0
2020-01-04,Jaipur,111.0
2020-01-04,Jorapokhar,110.0
2020-01-04,Kolkata,93.0
2020-01-04,Lucknow,243.0
2020-01-04,Mumbai,215.0
2020-01-04,Patna,200.0
2020-01-04,Talcher,126.0
2020-01-04,Thiruvananthapuram,77.0
2020-01-04,Visakhapatnam,73.0
2020-01-05,Ahmedabad,118.0
2020-01-05,Amaravati,56.0
2020-01-05,Amritsar,152.0
2020-01-05,Bengaluru,119.0
2020-01-05,Brajrajnagar,128.0
2020-01-05,Chennai,62.0
2020-01-05,Coimbatore,67.0
2020-01-05,Delhi,352.0
2020-01-05,Gurugram,326.0
2020-01-05,Guwahati,284.0
2020-01-05,Hyderabad,112.0
2020-01-05,Jaipur,138.0
2020-01-05,Jorapokhar,117.0
2020-01-05,Kolkata,185.0
2020-01-05,Lucknow,210.0
2020-01-05,Mumbai,228.0
2020-01-05,Patna,182.0
2020-01-05,Talcher,147.0
2020-01-05,Thiruvananthapuram,71.0
2020-01-05,Visakhapatnam,61.0
2020-01-06,Ahmedabad,93.0
2020-01-06,Amaravati,66.0
2020-01-06,Amritsar,85.0
2020-01-06,Bengaluru,82.0
2020-01-06,Brajrajnagar,108.0
2020-01-06,Chennai,60.0
2020-01-06,Coimbatore,58.0
2020-01-06,Delhi,334.0
2020-01-06,Gurugram,315.0
2020-01-06,Guwahati,170.0
2020-01-06,Hyderabad,120.0
2020-01-06,Jaipur,128.0
2020-01-06,Jorapokhar,118.0
2020-01-06,Kolkata,210.0
2020-01-06,Lucknow,264.0
2020-01-06,Mumbai,155.0
2020-01-06,Patna,188.0
2020-01-06,Talcher,275.0
2020-01-06,Thiruvananthapuram,75.0
2020-01-06,Visakhapatnam,73.0
2020-01-07,Ahmedabad,137.0
2020-01-07,Amaravati,112.0
2020-01-07,Amritsar,58.0
2020-01-07,Bengaluru,76.0
2020-01-07,Brajrajnagar,116.0
2020-01-07,Chennai,55.0
2020-01-07,Coimbatore,55.0
2020-01-07,Delhi,283.0
2020-01-07,Gurugram,230.0
2020-01-07,Guwahati,306.0
2020-01-07,Hyderabad,93.0
2020-01-07,Jaipur,105.0
2020-01-07,Jorapokhar,163.0
2020-01-07,Kolkata,205.0
2020-01-07,Lucknow,280.0
2020-01-07,Mumbai,178.0
2020-01-07,Patna,310.0
2020-01-07,Talcher,353.0
2020-01-07,Thiruvananthapuram,76.0
2020-01-07,Visakhapatnam,101.0
2020-01-08,Ahmedabad,127.0
2020-01-08,Amaravati,101.0
2020-01-08,Amritsar,45.0
2020-01-08,Bengaluru,93.0
2020-01-08,Brajrajnagar,146.0
2020-01-08,Chennai,73.0
2020-01-08,Coimbatore,61.0
2020-01-08,Delhi,281.0
2020-01-08,Gurugram,198.0
2020-01-08,Guwahati,332.0
2020-01-08,Hyderabad,83.0
2020-01-08,Jaipur,114.0
2020-01-08,Jorapokhar,206.0
2020-01-08,Kolkata,265.0
2020-01-08,Lucknow,344.0
2020-01-08,Mumbai,163.0
2020-01-08,Patna,349.0
2020-01-08,Talcher,355.0
2020-01-08,Thiruvananthapuram,72.0
2020-01-08,Visakhapatnam,99.0
2020-01-09,Ahmedabad,93.0
2020-01-09,Amaravati,77.0
2020-01-09,Amritsar,69.0
2020-01-09,Bengaluru,101.0
2020-01-09,Brajrajnagar,114.0
2020-01-09,Chennai,79.0
2020-01-09,Coimbatore,77.0
2020-01-09,Delhi,229.0
2020-01-09,Gurugram,158.0
2020-01-09,Guwahati,322.0
2020-01-09,Hyderabad,84.0
2020-01-09,Jaipur,100.0
2020-01-09,Jorapokhar,240.0
2020-01-09,Kolkata,212.0
2020-01-09,Lucknow,242.0
2020-01-09,Mumbai,125.0
2020-01-09,Patna,279.0
2020-01-09,Talcher,276.0
2020-01-09,Thiruvananthapuram,74.0
2020-01-09,Visakhapatnam,156.0
2020-01-10,Ahmedabad,100.0
2020-01-10,Amaravati,71.0
2020-01-10,Amritsar,102.0
2020-01-10,Bengaluru,94.0
2020-01-10,Brajrajnagar,166.0
2020-01-10,Chennai,74.0
2020-01-10,Coimbatore,84.0
2020-01-10,Delhi,257.0
2020-01-10,Gurugram,163.0
2020-01-10,Guwahati,331.0
2020-01-10,Hyderabad,125.0
2020-01-10,Jaipur,91.0
2020-01-10,Jorapokhar,206.0
2020-01-10,Kolkata,181.0
2020-01-10,Lucknow,200.0
2020-01-10,Mumbai,128.0
2020-01-10,Patna,219.0
2020-01-10,Talcher,270.0
2020-01-10,Thiruvananthapuram,83.0
2020-01-10,Visakhapatnam,106.0
2020-01-11,Ahmedabad,106.0
2020-01-11,Amaravati,111.0
2020-01-11,Amritsar,87.0
2020-01-11,Bengaluru,78.0
2020-01-11,Brajrajnagar,
2020-01-11,Chennai,72.0
2020-01-11,Coimbatore,71.0
2020-01-11,Delhi,310.0
2020-01-11,Gurugram,244.0
2020-01-11,Guwahati,331.0
2020-01-11,Hyderabad,149.0
2020-01-11,Jaipur,113.0
2020-01-11,Jorapokhar,123.0
2020-01-11,Kolkata,165.0
2020-01-11,Lucknow,286.0
2020-01-11,Mumbai,150.0
2020-01-11,Patna,186.0
2020-01-11,Talcher,292.0
2020-01-11,Thiruvananthapuram,89.0
2020-01-11,Visakhapatnam,138.0
2020-01-12,Ahmedabad,130.0
2020-01-12,Amaravati,149.0
2020-01-12,Amritsar,87.0
2020-01-12,Bengaluru,80.0
2020-01-12,Brajrajnagar,
2020-01-12,Chennai,84.0
2020-01-12,Coimbatore,79.0
2020-01-12,Delhi,354.0
2020-01-12,Gurugram,313.0
2020-01-12,Guwahati,334.0
2020-01-12,Hyderabad,142.0
2020-01-12,Jaipur,122.0
2020-01-12,Jorapokhar,127.0
2020-01-12,Kolkata,192.0
2020-01-12,Lucknow,378.0
2020-01-12,Mumbai,205.0
2020-01-12,Patna,200.0
2020-01-12,Talcher,313.0
2020-01-12,Thiruvananthapuram,83.0
2020-01-12,Visakhapatnam,179.0
2020-01-13,Ahmedabad,246.0
2020-01-13,Amaravati,178.0
2020-01-13,Amritsar,74.0
2020-01-13,Bengaluru,103.0
2020-01-13,Brajrajnagar,
2020-01-13,Chennai,142.0
2020-01-13,Coimbatore,85.0
2020-01-13,Delhi,381.0
2020-01-13,Gurugram,328.0
2020-01-13,Guwahati,322.0
2020-01-13,Hyderabad,128.0
2020-01-13,Jaipur,126.0
2020-01-13,Jorapokhar,132.0
2020-01-13,Kolkata,187.0
2020-01-13,Lucknow,376.0
2020-01-13,Mumbai,175.0
2020-01-13,Patna,207.0
2020-01-13,Talcher,325.0
2020-01-13,Thiruvananthapuram,87.0
2020-01-13,Visakhapatnam,182.0
2020-01-14,Ahmedabad,103.0
2020-01-14,Amaravati,168.0
2020-01-14,Amritsar,66.0
2020-01-14,Bengaluru,121.0
2020-01-14,Brajrajnagar,
2020-01-14,Chennai,236.0
2020-01-14,Coimbatore,100.0
2020-01-14,Delhi,310.0
2020-01-14,Gurugram,236.0
2020-01-14,Guwahati,327.0
2020-01-14,Hyderabad,133.0
2020-01-14,Jaipur,108.0
2020-01-14,Jorapokhar,175.0
2020-01-14,Kolkata,281.0
2020-01-14,Lucknow,321.0
2020-01-14,Mumbai,98.0
2020-01-14,Patna,333.0
2020-01-14,Talcher,348.0
2020-01-14,Thiruvananthapuram,81.0
2020-01-14,Visakhapatnam,330.0
2020-01-15,Ahmedabad,89.0
2020-01-15,Amaravati,161.0
2020-01-15,Amritsar,167.0
2020-01-15,Bengaluru,110.0
2020-01-15,Brajrajnagar,296.0
2020-01-15,Chennai,161.0
2020-01-15,Coimbatore,90.0
2020-01-15,Delhi,239.0
2020-01-15,Gurugram,176.0
2020-01-15,Guwahati,467.0
2020-01-15,Hyderabad,116.0
2020-01-15,Jaipur,99.0
2020-01-15,Jorapokhar,242.0
2020-01-15,Kolkata,343.0
2020-01-15,Lucknow,355.0
2020-01-15,Mumbai,96.0
2020-01-15,Patna,313.0
2020-01-15,Talcher,342.0
2020-01-15,Thiruvananthapuram,98.0
2020-01-15,Visakhapatnam,252.0
2020-01-16,Ahmedabad,85.0
2020-01-16,Amaravati,107.0
2020-01-16,Amritsar,83.0
2020-01-16,Bengaluru,116.0
2020-01-16,Brajrajnagar,284.0
2020-01-16,Chennai,95.0
2020-01-16,Coimbatore,83.0
2020-01-16,Delhi,288.0
2020-01-16,Gurugram,238.0
2020-01-16,Guwahati,395.0
2020-01-16,Hyderabad,75.0
2020-01-16,Jaipur,92.0
2020-01-16,Jorapokhar,242.0
2020-01-16,Kolkata,344.0
2020-01-16,Lucknow,289.0
2020-01-16,Mumbai,90.0
2020-01-16,Patna,344.0
2020-01-16,Talcher,339.0
2020-01-16,Thiruvananthapuram,97.0
2020-01-16,Visakhapatnam,157.0
2020-01-17,Ahmedabad,142.0
2020-01-17,Amaravati,82.0
2020-01-17,Amritsar,124.0
2020-01-17,Bengaluru,108.0
2020-01-17,Brajrajnagar,248.0
2020-01-17,Chennai,68.0
2020-01-17,Coimbatore,83.0
2020-01-17,Delhi,285.0
2020-01-17,Gurugram,254.0
2020-01-17,Guwahati,310.0
2020-01-17,Hyderabad,66.0
2020-01-17,Jaipur,101.0
2020-01-17,Jorapokhar,178.0
2020-01-17,Kolkata,275.0
2020-01-17,Lucknow,118.0
2020-01-17,Mumbai,93.0
2020-01-17,Patna,254.0
2020-01-17,Talcher,312.0
2020-01-17,Thiruvananthapuram,84.0
2020-01-17,Visakhapatnam,128.0
2020-01-18,Ahmedabad,145.0
2020-01-18,Amaravati,59.0
2020-01-18,Amritsar,151.0
2020-01-18,Bengaluru,85.0
2020-01-18,Brajrajnagar,186.0
2020-01-18,Chennai,65.0
2020-01-18,Coimbatore,82.0
2020-01-18,Delhi,264.0
2020-01-18,Gurugram,178.0
2020-01-18,Guwahati,309.0
2020-01-18,Hyderabad,69.0
2020-01-18,Jaipur,115.0
2020-01-18,Jorapokhar,180.0
2020-01-18,Kolkata,216.0
2020-01-18,Lucknow,164.0
2020-01-18,Mumbai,164.0
2020-01-18,Patna,227.0
2020-01-18,Talcher,316.0
2020-01-18,Thiruvananthapuram,68.0
2020-01-18,Visakhapatnam,80.0
2020-01-19,Ahmedabad,91.0
2020-01-19,Amaravati,59.0
2020-01-19,Amritsar,110.0
2020-01-19,Bengaluru,66.0
2020-01-19,Brajrajnagar,207.0
2020-01-19,Chennai,67.0
2020-01-19,Coimbatore,70.0
2020-01-19,Delhi,290.0
