Date,City,AQI
2016-05-14,Pithampur,
2016-05-14,Ujjain,
2016-05-15,Pithampur,
2016-05-15,Ujjain,
2016-05-16,Pithampur,
2016-05-16,Ujjain,
2016-05-17,Pithampur,
2016-05-17,Ujjain,
2016-05-18,Pithampur,
2016-05-18,Ujjain,
2016-05-19,Pithampur,
2016-05-19,Ujjain,
2016-05-20,Pithampur,
2016-05-20,Ujjain,
2016-05-21,Pithampur,
2016-05-21,Ujjain,
2016-05-22,Pithampur,
2016-05-22,Ujjain,
2016-05-23,Pithampur,
2016-05-23,Ujjain,
2016-05-24,Pithampur,
2016-05-24,Ujjain,
2016-05-25,Pithampur,
2016-05-25,Ujjain,
2016-05-26,Pithampur,
2016-05-26,Ujjain,
2016-05-27,Pithampur,
2016-05-27,Ujjain,
2016-05-28,Pithampur,
2016-05-28,Ujjain,
2016-05-29,Pithampur,
2016-05-29,Ujjain,
2016-05-30,Pithampur,
2016-05-30,Ujjain,
2016-05-31,Pithampur,
2016-05-31,Ujjain,
2016-06-01,Pithampur,
2016-06-01,Ujjain,
2016-06-02,Pithampur,
2016-06-02,Ujjain,
2016-06-03,Pithampur,
2016-06-03,Ujjain,
2016-06-04,Pithampur,
2016-06-04,Ujjain,
2016-06-05,Pithampur,
2016-06-05,Ujjain,
2016-06-06,Pithampur,
2016-06-06,Ujjain,
2016-06-07,Pithampur,
2016-06-07,Ujjain,
2016-06-08,Pithampur,
2016-06-08,Ujjain,
2016-06-09,Pithampur,
2016-06-09,Ujjain,
2016-06-10,Pithampur,
2016-06-10,Ujjain,
2016-06-11,Pithampur,
2016-06-11,Ujjain,
2016-06-12,Pithampur,
2016-06-12,Ujjain,
2016-06-13,Pithampur,
2016-06-13,Ujjain,
2016-06-14,Pithampur,
2016-06-14,Ujjain,
2016-06-15,Pithampur,
2016-06-15,Ujjain,
2016-06-16,Pithampur,
2016-06-16,Ujjain,
2016-06-17,Pithampur,
2016-06-17,Ujjain,
2016-06-18,Pithampur,
2016-06-18,Ujjain,
2016-06-19,Pithampur,
2016-06-19,Ujjain,
2016-06-20,Pithampur,
2016-06-20,Ujjain,
2016-06-21,Pithampur,
2016-06-21,Ujjain,
2016-06-22,Pithampur,
2016-06-22,Ujjain,
2016-06-23,Pithampur,
2016-06-23,Ujjain,
2016-06-24,Pithampur,
2016-06-24,Ujjain,
2016-06-25,Pithampur,
2016-06-25,Ujjain,
2016-06-26,Pithampur,
2016-06-26,Ujjain,
2016-06-27,Pithampur,
2016-06-27,Ujjain,
2016-06-28,Pithampur,
2016-06-28,Ujjain,
2016-06-29,Pithampur,
2016-06-29,Ujjain,
2016-06-30,Pithampur,
2016-06-30,Ujjain,
2016-07-01,Pithampur,
2016-07-01,Ujjain,
2016-07-02,Pithampur,
2016-07-02,Ujjain,
2016-07-03,Pithampur,
2016-07-03,Ujjain,
2016-07-04,Pithampur,
2016-07-04,Ujjain,
2016-07-05,Pithampur,
2016-07-05,Ujjain,
2016-07-06,Pithampur,
2016-07-06,Ujjain,
2016-07-07,Pithampur,
2016-07-07,Ujjain,
2016-07-08,Pithampur,
2016-07-08,Ujjain,
2016-07-09,Pithampur,
2016-07-09,Ujjain,
2016-07-10,Pithampur,
2016-07-10,Ujjain,
2016-07-11,Pithampur,
2016-07-11,Ujjain,
2016-07-12,Pithampur,
2016-07-12,Ujjain,
2016-07-13,Pithampur,
2016-07-13,Ujjain,
2016-07-14,Pithampur,
2016-07-14,Ujjain,
2016-07-15,Pithampur,
2016-07-15,Ujjain,
2016-07-16,Pithampur,
2016-07-16,Ujjain,
2016-07-17,Pithampur,
2016-07-17,Ujjain,
2016-07-18,Pithampur,
2016-07-18,Ujjain,
2016-07-19,Pithampur,
2016-07-19,Ujjain,
2016-07-20,Pithampur,
2016-07-20,Ujjain,
2016-07-21,Pithampur,
2016-07-21,Ujjain,
2016-07-22,Pithampur,
2016-07-22,Ujjain,
2016-07-23,Pithampur,
2016-07-23,Ujjain,
2016-07-24,Pithampur,
2016-07-24,Ujjain,
2016-07-25,Pithampur,
2016-07-25,Ujjain,
2016-07-26,Pithampur,
2016-07-26,Ujjain,
2016-07-27,Pithampur,
2016-07-27,Ujjain,
2016-07-28,Pithampur,
2016-07-28,Ujjain,
2016-07-29,Pithampur,
2016-07-29,Ujjain,
2016-07-30,Pithampur,
2016-07-30,Ujjain,
2016-07-31,Pithampur,
2016-07-31,Ujjain,
2016-08-01,Pithampur,
2016-08-01,Ujjain,
2016-08-02,Pithampur,
2016-08-02,Ujjain,
2016-08-03,Pithampur,
2016-08-03,Ujjain,
2016-08-04,Pithampur,
2016-08-04,Ujjain,
2016-08-05,Pithampur,
2016-08-05,Ujjain,
2016-08-06,Pithampur,
2016-08-06,Ujjain,
2016-08-07,Pithampur,
2016-08-07,Ujjain,
2016-08-08,Pithampur,
2016-08-08,Ujjain,
2016-08-09,Pithampur,
2016-08-09,Ujjain,
2016-08-10,Pithampur,
2016-08-10,Ujjain,
2016-08-11,Pithampur,
2016-08-11,Ujjain,
2016-08-12,Pithampur,
2016-08-12,Ujjain,
2016-08-13,Pithampur,
2016-08-13,Ujjain,
2016-08-14,Pithampur,
2016-08-14,Ujjain,
2016-08-15,Pithampur,
2016-08-15,Ujjain,
2016-08-16,Pithampur,
2016-08-16,Ujjain,
2016-08-17,Pithampur,
2016-08-17,Ujjain,
2016-08-18,Pithampur,
2016-08-18,Ujjain,
2016-08-19,Pithampur,
2016-08-19,Ujjain,
2016-08-20,Pithampur,
2016-08-20,Ujjain,
2016-08-21,Pithampur,
2016-08-21,Ujjain,
2016-08-22,Pithampur,
2016-08-22,Ujjain,
2016-08-23,Pithampur,
2016-08-23,Ujjain,
2016-08-24,Pithampur,
2016-08-24,Ujjain,
2016-08-25,Pithampur,
2016-08-25,Ujjain,
2016-08-26,Pithampur,
2016-08-26,Ujjain,
2016-08-27,Pithampur,
2016-08-27,Ujjain,
2016-08-28,Pithampur,
2016-08-28,Ujjain,
2016-08-29,Pithampur,
2016-08-29,Ujjain,
2016-08-30,Pithampur,
2016-08-30,Ujjain,
2016-08-31,Pithampur,
2016-08-31,Ujjain,
2016-09-01,Pithampur,
2016-09-01,Ujjain,
2016-09-02,Pithampur,
2016-09-02,Ujjain,
2016-09-03,Pithampur,
2016-09-03,Ujjain,
2016-09-04,Pithampur,
2016-09-04,Ujjain,
2016-09-05,Pithampur,
2016-09-05,Ujjain,
2016-09-06,Pithampur,
2016-09-06,Ujjain,
2016-09-07,Pithampur,
2016-09-07,Ujjain,
2016-09-08,Pithampur,
2016-09-08,Ujjain,
2016-09-09,Pithampur,
2016-09-09,Ujjain,
2016-09-10,Pithampur,
2016-09-10,Ujjain,
2016-09-11,Pithampur,
2016-09-11,Ujjain,
2016-09-12,Pithampur,
2016-09-12,Ujjain,
2016-09-13,Pithampur,
2016-09-13,Ujjain,
2016-09-14,Pithampur,
2016-09-14,Ujjain,
2016-09-15,Pithampur,
2016-09-15,Ujjain,
2016-09-16,Pithampur,
2016-09-16,Ujjain,
2016-09-17,Pithampur,
2016-09-17,Ujjain,
2016-09-18,Pithampur,
2016-09-18,Ujjain,
2016-09-19,Pithampur,
2016-09-19,Ujjain,
2016-09-20,Pithampur,
2016-09-20,Ujjain,
2016-09-21,Pithampur,
2016-09-21,Ujjain,
2016-09-22,Pithampur,
2016-09-22,Ujjain,
2016-09-23,Pithampur,
2016-09-23,Ujjain,
2016-09-24,Pithampur,
2016-09-24,Ujjain,
2016-09-25,Pithampur,
2016-09-25,Ujjain,
2016-09-26,Pithampur,
2016-09-26,Ujjain,
2016-09-27,Pithampur,
2016-09-27,Ujjain,
2016-09-28,Pithampur,
2016-09-28,Ujjain,
2016-09-29,Pithampur,
2016-09-29,Ujjain,
2016-09-30,Pithampur,
2016-09-30,Ujjain,
2016-10-01,Pithampur,
2016-10-01,Ujjain,
2016-10-02,Pithampur,
2016-10-02,Ujjain,
2016-10-03,Pithampur,
2016-10-03,Ujjain,
2016-10-04,Pithampur,
2016-10-04,Ujjain,
2016-10-05,Pithampur,
2016-10-05,Ujjain,
2016-10-06,Pithampur,
2016-10-06,Ujjain,
2016-10-07,Pithampur,
2016-10-07,Ujjain,
2016-10-08,Pithampur,
2016-10-08,Ujjain,
2016-10-09,Pithampur,
2016-10-09,Ujjain,
2016-10-10,Pithampur,
2016-10-10,Ujjain,
2016-10-11,Pithampur,
2016-10-11,Ujjain,
2016-10-12,Pithampur,
2016-10-12,Ujjain,
2016-10-13,Pithampur,
2016-10-13,Ujjain,
2016-10-14,Pithampur,
2016-10-14,Ujjain,
2016-10-15,Pithampur,
2016-10-15,Ujjain,
2016-10-16,Pithampur,
2016-10-16,Ujjain,
2016-10-17,Pithampur,
2016-10-17,Ujjain,
2016-10-18,Pithampur,
2016-10-18,Ujjain,
2016-10-19,Pithampur,
2016-10-19,Ujjain,
2016-10-20,Pithampur,
2016-10-20,Ujjain,
2016-10-21,Pithampur,
2016-10-21,Ujjain,
2016-10-22,Pithampur,
2016-10-22,Ujjain,
2016-10-23,Pithampur,
2016-10-23,Ujjain,
2016-10-24,Pithampur,
2016-10-24,Ujjain,
2016-10-25,Pithampur,
2016-10-25,Ujjain,
2016-10-26,Pithampur,
2016-10-26,Ujjain,
2016-10-27,Pithampur,
2016-10-27,Ujjain,
2016-10-28,Pithampur,
2016-10-28,Ujjain,
2016-10-29,Pithampur,
2016-10-29,Ujjain,
2016-10-30,Pithampur,
2016-10-30,Ujjain,
2016-10-31,Pithampur,
2016-10-31,Ujjain,
2016-11-01,Pithampur,
2016-11-01,Ujjain,
2016-11-02,Pithampur,
2016-11-02,Ujjain,
2016-11-03,Pithampur,
2016-11-03,Ujjain,
2016-11-04,Pithampur,
2016-11-04,Ujjain,
2016-11-05,Pithampur,
2016-11-05,Ujjain,
2016-11-06,Pithampur,
2016-11-06,Ujjain,
2016-11-07,Pithampur,
2016-11-07,Ujjain,
2016-11-08,Pithampur,
2016-11-08,Ujjain,
2016-11-09,Pithampur,
2016-11-09,Ujjain,
2016-11-10,Pithampur,
2016-11-10,Ujjain,
2016-11-11,Pithampur,
2016-11-11,Ujjain,
2016-11-12,Pithampur,
2016-11-12,Ujjain,
2016-11-13,Pithampur,
2016-11-13,Ujjain,
2016-11-14,Pithampur,
2016-11-14,Ujjain,
2016-11-15,Pithampur,
2016-11-15,Ujjain,
2016-11-16,Pithampur,
2016-11-16,Ujjain,
2016-11-17,Pithampur,
2016-11-17,Ujjain,
2016-11-18,Pithampur,
2016-11-18,Ujjain,
2016-11-19,Pithampur,
2016-11-19,Ujjain,
2016-11-20,Pithampur,
2016-11-20,Ujjain,
2016-11-21,Pithampur,
2016-11-21,Ujjain,
2016-11-22,Pithampur,
2016-11-22,Ujjain,
2016-11-23,Pithampur,
2016-11-23,Ujjain,
2016-11-24,Pithampur,
2016-11-24,Ujjain,
2016-11-25,Pithampur,
2016-11-25,Ujjain,
2016-11-26,Pithampur,
2016-11-26,Ujjain,
2016-11-27,Pithampur,
2016-11-27,Ujjain,
2016-11-28,Pithampur,
2016-11-28,Ujjain,
2016-11-29,Pithampur,
2016-11-29,Ujjain,
2016-11-30,Pithampur,
2016-11-30,Ujjain,
2016-12-01,Pithampur,
2016-12-01,Ujjain,
2016-12-02,Pithampur,
2016-12-02,Ujjain,
2016-12-03,Pithampur,
2016-12-03,Ujjain,
2016-12-04,Pithampur,
2016-12-04,Ujjain,
2016-12-05,Pithampur,
2016-12-05,Ujjain,
2016-12-06,Pithampur,
2016-12-06,Ujjain,
2016-12-07,Pithampur,
2016-12-07,Ujjain,
2016-12-08,Pithampur,
2016-12-08,Ujjain,
2016-12-09,Pithampur,
2016-12-09,Ujjain,
2016-12-10,Pithampur,
2016-12-10,Ujjain,
2016-12-11,Pithampur,
2016-12-11,Ujjain,
2016-12-12,Pithampur,
2016-12-12,Ujjain,
2016-12-13,Pithampur,
2016-12-13,Ujjain,
2016-12-14,Pithampur,
2016-12-14,Ujjain,
2016-12-15,Pithampur,
2016-12-15,Ujjain,
2016-12-16,Pithampur,
2016-12-16,Ujjain,
2016-12-17,Pithampur,
2016-12-17,Ujjain,
2016-12-18,Pithampur,
2016-12-18,Ujjain,
2016-12-19,Pithampur,
2016-12-19,Ujjain,
2016-12-20,Pithampur,
2016-12-20,Ujjain,
2016-12-21,Pithampur,
2016-12-21,Ujjain,
2016-12-22,Pithampur,
2016-12-22,Ujjain,
2016-12-23,Pithampur,
2016-12-23,Ujjain,
2016-12-24,Pithampur,
2016-12-24,Ujjain,
2016-12-25,Pithampur,
2016-12-25,Ujjain,
2016-12-26,Pithampur,
2016-12-26,Ujjain,
2016-12-27,Pithampur,
2016-12-27,Ujjain,
2016-12-28,Pithampur,
2016-12-28,Ujjain,
2016-12-29,Pithampur,
2016-12-29,Ujjain,
2016-12-30,Pithampur,
2016-12-30,Ujjain,
2016-12-31,Pithampur,
2016-12-31,Ujjain,
2017-01-01,Pithampur,
2017-01-01,Ujjain,
2017-01-02,Pithampur,
2017-01-02,Ujjain,
2017-01-03,Pithampur,
2017-01-03,Ujjain,
2017-01-04,Pithampur,
2017-01-04,Ujjain,
2017-01-05,Pithampur,
2017-01-05,Ujjain,
2017-01-06,Pithampur,
2017-01-06,Ujjain,
2017-01-07,Pithampur,
2017-01-07,Ujjain,
2017-01-08,Pithampur,
2017-01-08,Ujjain,
2017-01-09,Pithampur,
2017-01-09,Ujjain,
2017-01-10,Pithampur,
2017-01-10,Ujjain,
2017-01-11,Pithampur,
2017-01-11,Ujjain,
2017-01-12,Pithampur,
2017-01-12,Ujjain,
2017-01-13,Pithampur,
2017-01-13,Ujjain,
2017-01-14,Pithampur,
2017-01-14,Ujjain,
2017-01-15,Pithampur,
2017-01-15,Ujjain,
2017-01-16,Pithampur,
2017-01-16,Ujjain,
2017-01-17,Pithampur,
2017-01-17,Ujjain,
2017-01-18,Pithampur,
2017-01-18,Ujjain,
2017-01-19,Pithampur,
2017-01-19,Ujjain,
2017-01-20,Pithampur,
2017-01-20,Ujjain,
2017-01-21,Pithampur,
2017-01-21,Ujjain,
2017-01-22,Pithampur,
2017-01-22,Ujjain,
2017-01-23,Pithampur,
2017-01-23,Ujjain,
2017-01-24,Pithampur,
2017-01-24,Ujjain,
2017-01-25,Pithampur,
2017-01-25,Ujjain,
2017-01-26,Pithampur,
2017-01-26,Ujjain,
2017-01-27,Pithampur,
2017-01-27,Ujjain,
2017-01-28,Pithampur,
2017-01-28,Ujjain,
2017-01-29,Pithampur,
2017-01-29,Ujjain,
2017-01-30,Pithampur,
2017-01-30,Ujjain,
2017-01-31,Pithampur,
2017-01-31,Ujjain,
2017-02-01,Pithampur,
2017-02-01,Ujjain,
2017-02-02,Pithampur,
2017-02-02,Ujjain,
2017-02-03,Pithampur,
2017-02-03,Ujjain,
2017-02-04,Pithampur,
2017-02-04,Ujjain,
2017-02-05,Pithampur,
2017-02-05,Ujjain,
2017-02-06,Pithampur,
2017-02-06,Ujjain,
2017-02-07,Pithampur,
2017-02-07,Ujjain,
2017-02-08,Pithampur,
2017-02-08,Ujjain,
2017-02-09,Pithampur,
2017-02-09,Ujjain,
2017-02-10,Pithampur,
2017-02-10,Ujjain,
2017-02-11,Pithampur,
2017-02-11,Ujjain,
2017-02-12,Pithampur,
2017-02-12,Ujjain,
2017-02-13,Pithampur,
2017-02-13,Ujjain,
2017-02-14,Pithampur,
2017-02-14,Ujjain,
2017-02-15,Pithampur,
2017-02-15,Ujjain,
2017-02-16,Pithampur,
2017-02-16,Ujjain,
2017-02-17,Pithampur,
2017-02-17,Ujjain,
2017-02-18,Pithampur,
2017-02-18,Ujjain,
2017-02-19,Pithampur,
2017-02-19,Ujjain,
2017-02-20,Pithampur,
2017-02-20,Ujjain,
2017-02-21,Pithampur,
2017-02-21,Ujjain,
2017-02-22,Pithampur,
2017-02-22,Ujjain,
2017-02-23,Pithampur,
2017-02-23,Ujjain,
2017-02-24,Pithampur,
2017-02-24,Ujjain,
2017-02-25,Pithampur,
2017-02-25,Ujjain,
2017-02-26,Pithampur,
2017-02-26,Ujjain,
2017-02-27,Pithampur,
2017-02-27,Ujjain,
2017-02-28,Pithampur,
2017-02-28,Ujjain,
2017-03-01,Pithampur,
2017-03-01,Ujjain,
2017-03-02,Pithampur,
2017-03-02,Ujjain,
2017-03-03,Pithampur,
2017-03-03,Ujjain,
2017-03-04,Pithampur,
2017-03-04,Ujjain,
2017-03-05,Pithampur,
2017-03-05,Ujjain,
2017-03-06,Pithampur,
2017-03-06,Ujjain,
2017-03-07,Pithampur,
2017-03-07,Ujjain,
2017-03-08,Pithampur,
2017-03-08,Ujjain,
2017-03-09,Pithampur,
2017-03-09,Ujjain,
2017-03-10,Pithampur,
2017-03-10,Ujjain,
2017-03-11,Pithampur,
2017-03-11,Ujjain,
2017-03-12,Pithampur,
2017-03-12,Ujjain,
2017-03-13,Pithampur,
2017-03-13,Ujjain,
2017-03-14,Pithampur,
2017-03-14,Ujjain,
2017-03-15,Pithampur,
2017-03-15,Ujjain,
2017-03-16,Pithampur,
2017-03-16,Ujjain,
2017-03-17,Pithampur,
2017-03-17,Ujjain,
2017-03-18,Pithampur,
2017-03-18,Ujjain,
2017-03-19,Pithampur,
2017-03-19,Ujjain,
2017-03-20,Pithampur,
2017-03-20,Ujjain,
2017-03-21,Pithampur,
2017-03-21,Ujjain,
2017-03-22,Pithampur,
2017-03-22,Ujjain,
2017-03-23,Pithampur,
2017-03-23,Ujjain,
2017-03-24,Pithampur,
2017-03-24,Ujjain,
2017-03-25,Pithampur,
2017-03-25,Ujjain,
2017-03-26,Pithampur,
2017-03-26,Ujjain,
2017-03-27,Pithampur,
2017-03-27,Ujjain,
2017-03-28,Pithampur,
2017-03-28,Ujjain,
2017-03-29,Pithampur,
2017-03-29,Ujjain,
2017-03-30,Pithampur,
2017-03-30,Ujjain,
2017-03-31,Pithampur,
2017-03-31,Ujjain,
2017-04-01,Pithampur,
2017-04-01,Ujjain,
2017-04-02,Pithampur,
2017-04-02,Ujjain,
2017-04-03,Pithampur,
2017-04-03,Ujjain,
2017-04-04,Pithampur,
2017-04-04,Ujjain,
2017-04-05,Pithampur,
2017-04-05,Ujjain,
2017-04-06,Pithampur,
2017-04-06,Ujjain,
2017-04-07,Pithampur,
2017-04-07,Ujjain,
2017-04-08,Pithampur,
2017-04-08,Ujjain,
2017-04-09,Pithampur,
2017-04-09,Ujjain,
2017-04-10,Pithampur,
2017-04-10,Ujjain,
2017-04-11,Pithampur,
2017-04-11,Ujjain,
2017-04-12,Pithampur,
2017-04-12,Ujjain,
2017-04-13,Pithampur,
2017-04-13,Ujjain,
2017-04-14,Pithampur,
2017-04-14,Ujjain,
2017-04-15,Pithampur,
2017-04-15,Ujjain,
2017-04-16,Pithampur,
2017-04-16,Ujjain,
2017-04-17,Pithampur,
2017-04-17,Ujjain,
2017-04-18,Pithampur,
2017-04-18,Ujjain,
2017-04-19,Pithampur,
2017-04-19,Ujjain,
2017-04-20,Pithampur,
2017-04-20,Ujjain,
2017-04-21,Pithampur,
2017-04-21,Ujjain,
2017-04-22,Pithampur,
2017-04-22,Ujjain,
2017-04-23,Pithampur,
2017-04-23,Ujjain,
2017-04-24,Pithampur,
2017-04-24,Ujjain,
2017-04-25,Pithampur,
2017-04-25,Ujjain,
2017-04-26,Pithampur,
2017-04-26,Ujjain,
2017-04-27,Pithampur,
2017-04-27,Ujjain,
2017-04-28,Pithampur,
2017-04-28,Ujjain,
2017-04-29,Pithampur,
2017-04-29,Ujjain,
2017-04-30,Pithampur,
2017-04-30,Ujjain,
2017-05-01,Pithampur,
2017-05-01,Ujjain,
2017-05-02,Pithampur,
2017-05-02,Ujjain,
2017-05-03,Pithampur,
2017-05-03,Ujjain,
2017-05-04,Pithampur,
2017-05-04,Ujjain,
2017-05-05,Pithampur,
2017-05-05,Ujjain,
2017-05-06,Pithampur,
2017-05-06,Ujjain,
2017-05-07,Pithampur,
2017-05-07,Ujjain,
2017-05-08,Pithampur,
2017-05-08,Ujjain,
2017-05-09,Pithampur,
2017-05-09,Ujjain,
2017-05-10,Pithampur,
2017-05-10,Ujjain,
2017-05-11,Pithampur,
2017-05-11,Ujjain,
2017-05-12,Pithampur,
2017-05-12,Ujjain,
2017-05-13,Pithampur,
2017-05-13,Ujjain,
2017-05-14,Pithampur,
2017-05-14,Ujjain,
2017-05-15,Pithampur,
2017-05-15,Ujjain,
2017-05-16,Pithampur,
2017-05-16,Ujjain,
2017-05-17,Pithampur,
2017-05-17,Ujjain,
2017-05-18,Pithampur,
2017-05-18,Ujjain,
2017-05-19,Pithampur,
2017-05-19,Ujjain,
2017-05-20,Pithampur,
2017-05-20,Ujjain,
2017-05-21,Pithampur,
2017-05-21,Ujjain,
2017-05-22,Pithampur,
2017-05-22,Ujjain,
2017-05-23,Pithampur,
2017-05-23,Ujjain,
2017-05-24,Pithampur,
2017-05-24,Ujjain,
2017-05-25,Pithampur,
2017-05-25,Ujjain,
2017-05-26,Pithampur,
2017-05-26,Ujjain,
2017-05-27,Pithampur,
2017-05-27,Ujjain,
2017-05-28,Pithampur,
2017-05-28,Ujjain,
2017-05-29,Pithampur,
2017-05-29,Ujjain,
2017-05-30,Pithampur,
2017-05-30,Ujjain,
2017-05-31,Pithampur,
2017-05-31,Ujjain,
2017-06-01,Pithampur,
2017-06-01,Ujjain,
2017-06-02,Pithampur,
2017-06-02,Ujjain,
2017-06-03,Pithampur,
2017-06-03,Ujjain,
2017-06-04,Pithampur,
2017-06-04,Ujjain,
2017-06-05,Pithampur,
2017-06-05,Ujjain,
2017-06-06,Pithampur,
2017-06-06,Ujjain,
2017-06-07,Pithampur,
2017-06-07,Ujjain,
2017-06-08,Pithampur,
2017-06-08,Ujjain,
2017-06-09,Pithampur,
2017-06-09,Ujjain,
2017-06-10,Pithampur,
2017-06-10,Ujjain,
2017-06-11,Pithampur,
2017-06-11,Ujjain,
2017-06-12,Pithampur,
2017-06-12,Ujjain,
2017-06-13,Pithampur,
2017-06-13,Ujjain,
2017-06-14,Pithampur,
2017-06-14,Ujjain,
2017-06-15,Pithampur,
2017-06-15,Ujjain,
2017-06-16,Pithampur,
2017-06-16,Ujjain,
2017-06-17,Pithampur,
2017-06-17,Ujjain,
2017-06-18,Pithampur,
2017-06-18,Ujjain,
2017-06-19,Pithampur,
2017-06-19,Ujjain,
2017-06-20,Pithampur,
2017-06-20,Ujjain,
2017-06-21,Pithampur,
2017-06-21,Ujjain,
2017-06-22,Pithampur,
2017-06-22,Ujjain,
2017-06-23,Pithampur,
2017-06-23,Ujjain,
2017-06-24,Pithampur,
2017-06-24,Ujjain,
2017-06-25,Pithampur,
2017-06-25,Ujjain,
2017-06-26,Pithampur,
2017-06-26,Ujjain,
2017-06-27,Pithampur,
2017-06-27,Ujjain,
2017-06-28,Pithampur,
2017-06-28,Ujjain,
2017-06-29,Pithampur,
2017-06-29,Ujjain,
2017-06-30,Pithampur,
2017-06-30,Ujjain,
2017-07-01,Pithampur,
2017-07-01,Ujjain,
2017-07-02,Pithampur,
2017-07-02,Ujjain,
2017-07-03,Pithampur,
2017-07-03,Ujjain,
2017-07-04,Pithampur,
2017-07-04,Ujjain,
2017-07-05,Pithampur,
2017-07-05,Ujjain,
2017-07-06,Pithampur,
2017-07-06,Ujjain,
2017-07-07,Pithampur,
2017-07-07,Ujjain,
2017-07-08,Pithampur,
2017-07-08,Ujjain,
2017-07-09,Pithampur,
2017-07-09,Ujjain,
2017-07-10,Pithampur,
2017-07-10,Ujjain,
2017-07-11,Pithampur,
2017-07-11,Ujjain,
2017-07-12,Pithampur,
2017-07-12,Ujjain,
2017-07-13,Pithampur,
2017-07-13,Ujjain,
2017-07-14,Pithampur,
2017-07-14,Ujjain,
2017-07-15,Pithampur,
2017-07-15,Ujjain,
2017-07-16,Pithampur,
2017-07-16,Ujjain,
2017-07-17,Pithampur,
2017-07-17,Ujjain,
2017-07-18,Pithampur,
2017-07-18,Ujjain,
2017-07-19,Pithampur,
2017-07-19,Ujjain,
2017-07-20,Pithampur,
2017-07-20,Ujjain,
2017-07-21,Pithampur,
2017-07-21,Ujjain,
2017-07-22,Pithampur,
2017-07-22,Ujjain,
2017-07-23,Pithampur,
2017-07-23,Ujjain,
2017-07-24,Pithampur,
2017-07-24,Ujjain,
2017-07-25,Pithampur,
2017-07-25,Ujjain,
2017-07-26,Pithampur,
2017-07-26,Ujjain,
2017-07-27,Pithampur,
2017-07-27,Ujjain,
2017-07-28,Pithampur,
2017-07-28,Ujjain,
2017-07-29,Pithampur,
2017-07-29,Ujjain,
2017-07-30,Pithampur,
2017-07-30,Ujjain,
2017-07-31,Pithampur,
2017-07-31,Ujjain,
2017-08-01,Pithampur,
2017-08-01,Ujjain,
2017-08-02,Pithampur,
2017-08-02,Ujjain,
2017-08-03,Pithampur,
2017-08-03,Ujjain,
2017-08-04,Pithampur,
2017-08-04,Ujjain,
2017-08-05,Pithampur,
2017-08-05,Ujjain,
2017-08-06,Pithampur,
2017-08-06,Ujjain,
2017-08-07,Pithampur,
2017-08-07,Ujjain,
2017-08-08,Pithampur,
2017-08-08,Ujjain,
2017-08-09,Pithampur,
2017-08-09,Ujjain,
2017-08-10,Pithampur,
2017-08-10,Ujjain,
2017-08-11,Pithampur,
2017-08-11,Ujjain,
2017-08-12,Pithampur,
2017-08-12,Ujjain,
2017-08-13,Pithampur,
2017-08-13,Ujjain,
2017-08-14,Pithampur,
2017-08-14,Ujjain,
2017-08-15,Pithampur,
2017-08-15,Ujjain,
2017-08-16,Pithampur,
2017-08-16,Ujjain,
2017-08-17,Pithampur,
2017-08-17,Ujjain,
2017-08-18,Pithampur,
2017-08-18,Ujjain,
2017-08-19,Pithampur,
2017-08-19,Ujjain,
2017-08-20,Pithampur,
2017-08-20,Ujjain,
2017-08-21,Pithampur,
2017-08-21,Ujjain,
2017-08-22,Pithampur,
2017-08-22,Ujjain,
2017-08-23,Pithampur,
2017-08-23,Ujjain,
2017-08-24,Pithampur,
2017-08-24,Ujjain,
2017-08-25,Pithampur,
2017-08-25,Ujjain,
2017-08-26,Pithampur,
2017-08-26,Ujjain,
2017-08-27,Pithampur,
2017-08-27,Ujjain,
2017-08-28,Pithampur,
2017-08-28,Ujjain,
2017-08-29,Pithampur,
2017-08-29,Ujjain,
2017-08-30,Pithampur,
2017-08-30,Ujjain,
2017-08-31,Pithampur,
2017-08-31,Ujjain,
2017-09-01,Pithampur,
2017-09-01,Ujjain,
2017-09-02,Pithampur,
2017-09-02,Ujjain,
2017-09-03,Pithampur,
2017-09-03,Ujjain,
2017-09-04,Pithampur,
2017-09-04,Ujjain,
2017-09-05,Pithampur,
2017-09-05,Ujjain,
2017-09-06,Pithampur,
2017-09-06,Ujjain,
2017-09-07,Pithampur,
2017-09-07,Ujjain,
2017-09-08,Pithampur,
2017-09-08,Ujjain,
2017-09-09,Pithampur,
2017-09-09,Ujjain,
2017-09-10,Pithampur,
2017-09-10,Ujjain,
2017-09-11,Pithampur,
2017-09-11,Ujjain,
2017-09-12,Pithampur,
2017-09-12,Ujjain,
2017-09-13,Pithampur,
2017-09-13,Ujjain,
2017-09-14,Pithampur,
2017-09-14,Ujjain,
2017-09-15,Pithampur,
2017-09-15,Ujjain,
2017-09-16,Pithampur,
2017-09-16,Ujjain,
2017-09-17,Pithampur,
2017-09-17,Ujjain,
2017-09-18,Pithampur,
2017-09-18,Ujjain,
2017-09-19,Pithampur,
2017-09-19,Ujjain,
2017-09-20,Pithampur,
2017-09-20,Ujjain,
2017-09-21,Pithampur,
2017-09-21,Ujjain,
2017-09-22,Pithampur,
2017-09-22,Ujjain,
2017-09-23,Pithampur,
2017-09-23,Ujjain,
2017-09-24,Pithampur,
2017-09-24,Ujjain,
2017-09-25,Pithampur,
