1,100.85714285714286
2,139.71428571428572
3,157.57142857142858
4,155.71428571428572
5,142.28571428571428
6,201.57142857142858
7,151.85714285714286
8,147.42857142857142
9,157.85714285714286
10,157.85714285714286
11,131.28571428571428
12,125.28571428571429
13,132.42857142857142
14,nan
15,114.71428571428571
16,145.85714285714286
17,141.57142857142858
18,140.42857142857142
19,116.14285714285714
20,135.0
