1,192.14285714285714
2,118.28571428571429
3,133.14285714285714
4,176.8
5,156.0
6,168.14285714285714
7,108.71428571428571
8,156.0
9,124.71428571428571
10,108.0
11,nan
12,202.71428571428572
13,141.57142857142858
14,129.0
15,136.57142857142858
16,143.57142857142858
17,133.0
18,146.42857142857142
19,59.6
20,nan
